VeriAdlari,A,B,C,GammaMax,GammaMin,GoodnessVal
1_kap_4_pokus0.dat,14443.7755770164,0.0909191878518285,-14921.431511841,543.232667743779,237.040737799467,0.937177316368584
2_kap_4_pokus3.dat,0.000392094076638539,2.32878895485003,9623.62847837304,714.071345541452,361.711132006394,0.993352040858682
3_kap_4_pokus5.dat,321.865813252225,0.426207984293111,5710.79299143912,734.429351658826,252.183865405305,0.999294240704031
4_kap_4_pokus7.dat,20132.1132664449,0.059165413668053,-19558.03621196,556.368779174041,147.888426172239,0.985271403814077
5_kap_4_pokus8.dat,0.000300161068858549,2.42599265785666,7249.86205668225,595.943620546806,169.247992494598,0.998118183983637
