Time,Velocity,Pressure,Gamma,Tau
5788.69319,0.002515080342329,674197.684263542,237.040737799467,8989.30245684723
5788.70319,0.00252084230212524,674532.107597194,237.583789716451,8993.76143462926
5788.71319,0.0025266110367006,674866.144562702,238.127480141325,8998.21526083603
5788.72319,0.0025323865460551,675199.795160065,238.67180907409,9002.66393546754
5788.73318,0.00253816883018874,675533.059389284,239.216776514746,9007.10745852378
5788.74318,0.00254395788910151,675865.937250358,239.762382463293,9011.54583000477
5788.75318,0.00254975372279341,676198.428743287,240.30862691973,9015.97904991049
5788.76318,0.00255555633126445,676530.533868072,240.855509884059,9020.40711824096
5788.77317,0.00256136571451462,676862.252624712,241.403031356277,9024.83003499617
5788.78317,0.00256718187254393,677193.585013208,241.951191336387,9029.24780017611
5788.79317,0.00257300480535237,677524.531033559,242.499989824388,9033.66041378079
5788.80316,0.00257883451293995,677855.090685766,243.049426820279,9038.06787581021
5788.81316,0.00258467099530666,678185.263969828,243.599502324061,9042.47018626438
5788.82316,0.00259051425245251,678515.050885746,244.150216335734,9046.86734514328
5788.83316,0.00259636428437749,678844.451433519,244.701568855297,9051.25935244692
5788.84315,0.0026022210910816,679173.465613147,245.253559882752,9055.6462081753
5788.85315,0.00260808467256486,679502.093424632,245.806189418097,9060.02791232842
5788.86315,0.00261395502882724,679830.334867972,246.359457461333,9064.40446490629
5788.87315,0.00261983215986876,680158.189943166,246.913364012459,9068.77586590889
5788.88314,0.00262571606568941,680485.658650217,247.467909071476,9073.14211533623
5788.89314,0.0026316067462892,680812.740989123,248.023092638384,9077.5032131883
5788.90314,0.00263750420166812,681139.436959884,248.578914713183,9081.85915946512
5788.91314,0.00264340843182618,681465.746562502,249.135375295873,9086.20995416669
5788.92313,0.00264931943676337,681791.669796974,249.692474386453,9090.55559729298
5788.93313,0.0026552372164797,682117.206663301,250.250211984925,9094.89608884402
5788.94313,0.00266116177097515,682442.357161485,250.808588091286,9099.2314288198
5788.95313,0.00266709310024975,682767.121291523,251.367602705539,9103.56161722031
5788.96312,0.00267303120430348,683091.499053418,251.927255827682,9107.88665404557
5788.97312,0.00267897608313634,683415.490447167,252.487547457717,9112.20653929557
5788.98312,0.00268492773674834,683739.095472773,253.048477595642,9116.52127297031
5788.99312,0.00269088616513947,684062.314130233,253.610046241457,9120.83085506977
5789.00311,0.00269685136830974,684385.146419549,254.172253395164,9125.13528559399
5789.01311,0.00270282334625914,684707.592340721,254.735099056761,9129.43456454294
5789.02311,0.00270880209898768,685029.651893748,255.298583226249,9133.72869191664
5789.0331,0.00271478762649535,685351.32507863,255.862705903628,9138.01766771507
5789.0431,0.00272077992878216,685672.611895368,256.427467088897,9142.30149193825
5789.0531,0.00272677900584809,685993.512343962,256.992866782058,9146.58016458616
5789.0631,0.00273278485769317,686314.026424411,257.558904983109,9150.85368565881
5789.07309,0.00273879748431738,686634.154136715,258.125581692051,9155.12205515619
5789.08309,0.00274481688572072,686953.895480875,258.692896908883,9159.38527307833
5789.09309,0.0027508430619032,687273.25045689,259.260850633606,9163.6433394252
5789.10309,0.00275687601286481,687592.219064761,259.829442866221,9167.89625419681
5789.11308,0.00276291573860556,687910.801304487,260.398673606726,9172.14401739316
5789.12308,0.00276896223912544,688228.997176069,260.968542855121,9176.38662901425
5789.13308,0.00277501551442446,688546.806679506,261.539050611407,9180.62408906008
5789.14308,0.00278107556450261,688864.229814799,262.110196875585,9184.85639753065
5789.15307,0.0027871423893599,689181.266581947,262.681981647652,9189.08355442596
5789.16307,0.00279321598899632,689497.91698095,263.254404927611,9193.30555974601
5789.17307,0.00279929636341187,689814.18101181,263.827466715461,9197.52241349079
5789.18307,0.00280538351260656,690130.058674524,264.401167011201,9201.73411566032
5789.19306,0.00281147743658038,690445.549969094,264.975505814832,9205.94066625459
5789.20306,0.00281757813533334,690760.654895519,265.550483126353,9210.14206527359
5789.21306,0.00282368560886543,691075.373453801,266.126098945766,9214.33831271734
5789.22306,0.00282979985717666,691389.705643936,266.702353273069,9218.52940858582
5789.23305,0.00283592088026702,691703.651465928,267.279246108263,9222.71535287905
5789.24305,0.00284204867813652,692017.210919775,267.856777451348,9226.896145597
5789.25305,0.00284818325078515,692330.384005478,268.434947302323,9231.07178673971
5789.26305,0.00285432459821291,692643.170723037,269.01375566119,9235.24227630716
5789.27304,0.00286047272041981,692955.57107245,269.593202527947,9239.40761429934
5789.28304,0.00286662761740585,693267.585053719,270.173287902595,9243.56780071626
5789.29304,0.00287278928917102,693579.212666844,270.754011785133,9247.72283555792
5789.30303,0.00287895773571532,693890.453911824,271.335374175563,9251.87271882432
5789.31303,0.00288513295703876,694201.30878866,271.917375073883,9256.01745051546
5789.32303,0.00289131495314133,694511.777297351,272.500014480093,9260.15703063135
5789.33303,0.00289750372402303,694821.859437898,273.083292394195,9264.29145917197
5789.34302,0.00290369926968388,695131.555210299,273.667208816188,9268.42073613732
5789.35302,0.00290990159012385,695440.864614557,274.251763746071,9272.54486152743
5789.36302,0.00291611068534296,695749.78765067,274.836957183845,9276.66383534227
5789.37302,0.00292232655534121,696058.324318638,275.422789129509,9280.77765758184
5789.38301,0.00292854920011859,696366.474618462,276.009259583064,9284.88632824616
5789.39301,0.0029347786196751,696674.238550141,276.596368544511,9288.98984733521
5789.40301,0.00294101481401075,696981.616113676,277.184116013848,9293.08821484901
5789.41301,0.00294725778312553,697288.607309066,277.772501991075,9297.18143078755
5789.423,0.00295350752701945,697595.212136313,278.361526476194,9301.26949515083
