t,p1,p2,h
6279.35547,7e-05,0.00058,0.33805
6279.36547,0.01498,0.0007,0.33811
6279.37547,-0.00024,0.0008,0.33807
6279.38547,0.01472,0.00084,0.33812
6279.39546,-0.00027,0.00071,0.33811
6279.40546,0.01467,0.00051,0.33816
6279.41546,-0.00033,0.00043,0.33817
6279.42545,0.01455,0.00051,0.33826
6279.43545,-0.00036,0.00051,0.33823
6279.44545,0.01476,0.0004,0.33821
6279.45545,-0.00026,0.00028,0.33823
6279.46544,0.01473,0.00037,0.33824
6279.47544,-0.0001,0.00049,0.33816
6279.48544,0.01497,0.00049,0.33827
6279.49544,1e-05,0.00039,0.33823
6279.50543,0.01485,0.00031,0.33824
6279.51543,-0.00033,0.00036,0.33816
6279.52543,0.01458,0.00061,0.33824
6279.53543,-0.00025,0.00073,0.33823
6279.54542,0.01454,0.0007,0.33828
6279.55542,-0.00069,0.0005,0.3382
6279.56542,0.01425,0.00038,0.33814
6279.57542,-0.00035,0.00031,0.33817
6279.58541,0.01463,0.00027,0.33829
6279.59541,-0.00069,0.00031,0.33818
6279.60541,0.01393,0.00036,0.33821
6279.61541,-0.00075,0.0002,0.33819
6279.6254,0.01455,5e-05,0.33818
6279.6354,-2e-05,-1e-05,0.33814
6279.6454,0.01497,0.00018,0.33816
6279.6554,0.0001,0.00033,0.3381
6279.66539,0.01488,0.00051,0.33808
6279.67539,-0.00015,0.00061,0.33803
6279.68539,0.01458,0.00063,0.3381
6279.69538,-7e-05,0.00054,0.33814
6279.70538,0.01494,0.00048,0.33826
6279.71538,0.00015,0.0006,0.33827
6279.72538,0.01494,0.00088,0.33835
6279.73537,0.00013,0.00101,0.33835
6279.74537,0.01497,0.00092,0.33841
6279.75537,0.00026,0.00094,0.33831
6279.76537,0.01515,0.00111,0.33822
6279.77536,0.00036,0.00127,0.33815
6279.78536,0.01499,0.00126,0.33818
6279.79536,-4e-05,0.00118,0.33819
6279.80536,0.01444,0.00121,0.33818
6279.81535,-0.00022,0.00107,0.33812
6279.82535,0.0147,0.0009,0.33826
6279.83535,0.00049,0.00094,0.33831
6279.84535,0.01547,0.00099,0.33839
6279.85534,0.00074,0.00094,0.33832
6279.86534,0.01527,0.00083,0.33829
6279.87534,0.00041,0.00072,0.33825
6279.88534,0.01506,0.00063,0.33827
6279.89533,0.00016,0.00061,0.33814
6279.90533,0.01483,0.00057,0.33818
6279.91533,0.00022,0.00055,0.33821
6279.92532,0.01498,0.00062,0.33827
6279.93532,0.00019,0.00074,0.33823
6279.94532,0.01474,0.00087,0.3383
6279.95532,-0,0.00096,0.3383
6279.96531,0.0147,0.00085,0.33831
6279.97531,0.00023,0.00071,0.33819
6279.98531,0.01483,0.00078,0.33821
6279.99531,-1e-05,0.00075,0.33822
6280.0053,0.01456,0.00081,0.33828
6280.0153,-0.0001,0.0009,0.33825
6280.0253,0.01428,0.0008,0.3384
6280.0353,-0.00049,0.00062,0.33841
6280.04529,0.01419,0.00051,0.33837
6280.05529,-0.00023,0.00042,0.33833
6280.06529,0.01447,0.00026,0.33842
6280.07529,-0.00012,0.00021,0.33836
6280.08528,0.01456,0.00045,0.33833
6280.09528,0.00012,0.00079,0.33828
6280.10528,0.01484,0.001,0.33838
6280.11528,0.00039,0.00097,0.33837
6280.12527,0.01506,0.00083,0.33833
6280.13527,0.00043,0.00056,0.33821
6280.14527,0.01492,0.0004,0.33823
6280.15527,0.00025,0.00029,0.33825
6280.16526,0.01463,0.00033,0.33831
6280.17526,-0.0001,0.00038,0.33833
6280.18526,0.01443,0.0005,0.33843
6280.19525,2e-05,0.00058,0.33832
6280.20525,0.01479,0.00057,0.3383
6280.21525,0.00054,0.00051,0.33829
6280.22525,0.01501,0.00048,0.33838
6280.23524,0.00038,0.00056,0.33835
6280.24524,0.01507,0.00065,0.33833
6280.25524,0.00072,0.00058,0.3383
6280.26524,0.01517,0.00042,0.33832
6280.27523,0.0006,0.00034,0.33823
6280.28523,0.01483,0.00055,0.33828
6280.29523,0.00035,0.00085,0.33823
6280.30523,0.01488,0.00099,0.33821
6280.31522,0.00052,0.00083,0.3382
6280.32522,0.0151,0.00055,0.33828
6280.33522,0.00062,0.00029,0.33827
6280.34522,0.01503,0.00032,0.33832
6280.35521,0.0007,0.00055,0.33831
6280.36521,0.01515,0.00072,0.33832
6280.37521,0.00078,0.00084,0.33831
6280.38521,0.01538,0.00083,0.33841
6280.3952,0.00113,0.0008,0.33841
6280.4052,0.01552,0.00084,0.33841
6280.4152,0.00091,0.00082,0.33831
6280.42519,0.01497,0.00084,0.33831
6280.43519,0.00043,0.00068,0.33823
6280.44519,0.01484,0.00046,0.33827
6280.45519,0.00057,0.00028,0.33824
6280.46518,0.01476,0.00027,0.33831
6280.47518,0.00015,0.00036,0.33828
6280.48518,0.01433,0.00045,0.33823
6280.49518,0.00019,0.00065,0.33821
6280.50517,0.01466,0.00087,0.33828
6280.51517,0.00034,0.00095,0.33825
6280.52517,0.01461,0.00096,0.33827
6280.53517,0.00044,0.00082,0.33821
6280.54516,0.01477,0.00059,0.33828
6280.55516,0.00034,0.00043,0.33826
6280.56516,0.01457,0.00053,0.33829
6280.57516,0.00031,0.00065,0.33821
6280.58515,0.01468,0.00066,0.33821
6280.59515,0.00044,0.00047,0.33823
6280.60515,0.01474,0.0003,0.33839
6280.61515,0.00057,0.00015,0.33829
6280.62514,0.01476,0.00017,0.33828
6280.63514,0.00047,0.00025,0.33826
6280.64514,0.01459,0.00012,0.33832
6280.65513,0.00061,-0.00012,0.33825
6280.66513,0.01488,-0.0001,0.33831
6280.67513,0.00066,-0,0.33831
6280.68513,0.0149,-8e-05,0.33834
6280.69512,0.00073,-0.00015,0.33834
6280.70512,0.0149,-4e-05,0.3384
6280.71512,0.0007,5e-05,0.33832
6280.72512,0.01489,0.00013,0.33837
6280.73511,0.0009,0.00014,0.33836
6280.74511,0.01521,0.00031,0.33831
6280.75511,0.00126,0.00055,0.33821
6280.76511,0.01558,0.00074,0.33823
6280.7751,0.00153,0.0008,0.33821
6280.7851,0.01554,0.00077,0.33827
6280.7951,0.00134,0.00073,0.33826
6280.8051,0.01531,0.0007,0.33832
6280.81509,0.00098,0.00054,0.33833
6280.82509,0.01506,0.00044,0.33835
6280.83509,0.00096,0.00053,0.33828
6280.84509,0.01488,0.00079,0.33832
6280.85508,0.00085,0.00078,0.33832
6280.86508,0.01503,0.0007,0.33841
6280.87508,0.00091,0.0007,0.33842
6280.88508,0.01477,0.00069,0.33844
6280.89507,0.00059,0.00072,0.33831
6280.90507,0.01452,0.00086,0.33833
6280.91507,0.0005,0.00086,0.33829
6280.92506,0.01469,0.00085,0.33833
6280.93506,0.00096,0.00095,0.33828
6280.94506,0.01515,0.00109,0.3383
6280.95506,0.0012,0.00103,0.33826
6280.96505,0.0151,0.00099,0.33824
6280.97505,0.00097,0.00108,0.33822
6280.98505,0.01471,0.00114,0.3383
6280.99505,0.00065,0.00125,0.3383
6281.00504,0.01488,0.00138,0.33838
6281.01504,0.00114,0.00133,0.33826
6281.02504,0.01498,0.00131,0.33822
6281.03504,0.00085,0.00131,0.33819
6281.04503,0.01486,0.00134,0.33825
6281.05503,0.00095,0.00129,0.3382
6281.06503,0.01483,0.00118,0.33826
6281.07503,0.00092,0.00107,0.33828
6281.08502,0.01477,0.00099,0.33836
6281.09502,0.00092,0.00091,0.33835
6281.10502,0.01482,0.00087,0.33843
6281.11502,0.00106,0.00064,0.33836
6281.12501,0.01481,0.00042,0.33829
6281.13501,0.00075,0.00037,0.33816
6281.14501,0.01452,0.00042,0.3381
6281.155,0.00055,0.00055,0.33801
6281.165,0.01422,0.00082,0.33803
6281.175,0.00037,0.00101,0.33802
6281.185,0.01413,0.00126,0.33809
6281.19499,0.00034,0.00148,0.33811
6281.20499,0.01417,0.00139,0.33812
6281.21499,0.00049,0.00115,0.338
6281.22499,0.01442,0.00112,0.33802
6281.23498,0.00047,0.0012,0.33807
6281.24498,0.01394,0.00113,0.33823
6281.25498,0.00024,0.00089,0.33819
6281.26498,0.01407,0.00067,0.33813
6281.27497,0.00021,0.00065,0.33808
6281.28497,0.01412,0.00068,0.33814
6281.29497,0.00066,0.00062,0.33809
6281.30497,0.01438,0.00061,0.33815
6281.31496,0.00062,0.00061,0.33817
6281.32496,0.01451,0.00077,0.33825
6281.33496,0.00091,0.0009,0.33817
6281.34496,0.01451,0.00087,0.33816
6281.35495,0.00083,0.00083,0.33813
6281.36495,0.01453,0.00086,0.33822
6281.37495,0.00092,0.00088,0.33816
6281.38494,0.01473,0.00096,0.33811
6281.39494,0.00101,0.00104,0.33808
6281.40494,0.01444,0.00112,0.33811
6281.41494,0.00099,0.00109,0.33802
6281.42493,0.01482,0.00117,0.33805
6281.43493,0.00136,0.00122,0.33801
6281.44493,0.015,0.00127,0.33802
6281.45493,0.00128,0.00121,0.33802
6281.46492,0.01463,0.00114,0.33813
6281.47492,0.00068,0.00118,0.33811
6281.48492,0.01417,0.00118,0.3381
6281.49492,0.00074,0.00115,0.3381
6281.50491,0.0144,0.00103,0.33809
6281.51491,0.00104,0.00091,0.33801
6281.52491,0.01476,0.00094,0.33806
6281.53491,0.0013,0.00084,0.33801
6281.5449,0.015,0.00078,0.33815
6281.5549,0.00158,0.00084,0.33814
6281.5649,0.01507,0.00085,0.33814
6281.5749,0.00167,0.00077,0.33811
6281.58489,0.01512,0.0006,0.33819
6281.59489,0.00129,0.00038,0.33811
6281.60489,0.01473,0.00031,0.33812
6281.61489,0.00129,0.00045,0.33808
6281.62488,0.01458,0.00066,0.33814
6281.63488,0.00112,0.00076,0.33809
6281.64488,0.0147,0.00074,0.33812
6281.65487,0.00127,0.00062,0.33813
6281.66487,0.01441,0.00042,0.33819
6281.67487,0.00089,0.00033,0.33813
6281.68487,0.01453,0.00048,0.33815
6281.69486,0.00132,0.00051,0.33815
6281.70486,0.01455,0.00048,0.33816
6281.71486,0.00093,0.00047,0.33808
6281.72486,0.01423,0.00049,0.33813
6281.73485,0.00089,0.00031,0.33806
6281.74485,0.01433,0.00023,0.33816
6281.75485,0.00099,0.00033,0.33818
6281.76485,0.01421,0.00039,0.33815
6281.77484,0.00065,0.00026,0.33803
6281.78484,0.014,8e-05,0.338
6281.79484,0.00083,3e-05,0.338
6281.80484,0.01439,0.00019,0.3381
6281.81483,0.00109,0.00016,0.3381
6281.82483,0.01438,-1e-05,0.33806
6281.83483,0.0011,-7e-05,0.33795
6281.84483,0.0145,0.00011,0.33799
6281.85482,0.00131,0.00027,0.33803
6281.86482,0.01475,0.00027,0.3381
6281.87482,0.00159,0.00027,0.33808
6281.88481,0.01488,0.00033,0.33813
6281.89481,0.00161,8e-05,0.33805
6281.90481,0.01462,-3e-05,0.33808
6281.91481,0.00113,0.00011,0.33799
6281.9248,0.01433,0.00034,0.33801
6281.9348,0.00133,0.0005,0.33801
6281.9448,0.01481,0.00059,0.338
6281.9548,0.00176,0.00059,0.33793
6281.96479,0.01483,0.00061,0.33795
6281.97479,0.0016,0.00059,0.33793
6281.98479,0.01469,0.00066,0.338
6281.99479,0.00137,0.0006,0.33791
6282.00478,0.01465,0.0005,0.33789
6282.01478,0.00148,0.00037,0.3379
6282.02478,0.01437,0.00025,0.33802
6282.03478,0.00099,0.00021,0.33802
6282.04477,0.01422,0.00021,0.33804
6282.05477,0.00123,0.00028,0.338
6282.06477,0.01462,0.00047,0.33799
6282.07477,0.00177,0.00043,0.33788
6282.08476,0.01497,0.00035,0.33796
6282.09476,0.0018,0.00036,0.33794
6282.10476,0.01465,0.00045,0.33795
6282.11475,0.00159,0.00062,0.33795
6282.12475,0.01467,0.00077,0.33798
6282.13475,0.00161,0.00074,0.33793
6282.14475,0.01483,0.00059,0.33807
6282.15474,0.00181,0.00047,0.33808
6282.16474,0.01477,0.00034,0.33806
6282.17474,0.00185,0.00038,0.33797
6282.18474,0.01521,0.00075,0.33801
6282.19473,0.00236,0.00086,0.33802
6282.20473,0.01539,0.00085,0.33808
6282.21473,0.0024,0.00082,0.338
6282.22473,0.01516,0.00086,0.33796
6282.23472,0.00181,0.00095,0.33798
6282.24472,0.01469,0.00093,0.33804
6282.25472,0.00164,0.00094,0.33805
6282.26472,0.01451,0.001,0.33805
6282.27471,0.0015,0.00085,0.33798
6282.28471,0.01453,0.00075,0.33801
6282.29471,0.00164,0.00074,0.33797
6282.30471,0.01475,0.00076,0.33798
6282.3147,0.00209,0.00064,0.33791
6282.3247,0.01519,0.00063,0.33793
6282.3347,0.00229,0.00062,0.33794
6282.3447,0.01519,0.00056,0.33807
6282.35469,0.00235,0.00056,0.3381
6282.36469,0.01541,0.00064,0.3381
6282.37469,0.0025,0.00072,0.33799
6282.38468,0.01504,0.00068,0.338
6282.39468,0.00192,0.0007,0.33794
6282.40468,0.01483,0.00064,0.33799
6282.41468,0.00204,0.00047,0.33797
6282.42467,0.01483,0.00037,0.33802
6282.43467,0.00208,0.00026,0.33805
6282.44467,0.01503,0.00032,0.33813
6282.45467,0.00226,0.00046,0.33809
6282.46466,0.01528,0.00065,0.33806
6282.47466,0.00258,0.00059,0.33797
6282.48466,0.01525,0.00039,0.33803
6282.49466,0.00247,0.00032,0.33801
6282.50465,0.01519,0.00031,0.33806
6282.51465,0.0023,0.00034,0.33805
6282.52465,0.01485,0.0003,0.3381
6282.53465,0.00192,0.00033,0.33804
6282.54464,0.0146,0.00057,0.33805
6282.55464,0.00198,0.00049,0.33807
6282.56464,0.01487,0.00037,0.33817
6282.57464,0.0022,0.0004,0.33807
6282.58463,0.01488,0.00052,0.33798
6282.59463,0.00238,0.00057,0.33796
6282.60463,0.01527,0.00067,0.33801
6282.61462,0.0026,0.00075,0.33799
6282.62462,0.01502,0.00095,0.33804
6282.63462,0.00221,0.001,0.338
6282.64462,0.01486,0.00086,0.33803
6282.65461,0.00233,0.00083,0.33801
6282.66461,0.01483,0.00093,0.33812
6282.67461,0.00195,0.00099,0.33813
6282.68461,0.01444,0.00119,0.33816
6282.6946,0.00194,0.0012,0.33815
6282.7046,0.01467,0.00108,0.3382
6282.7146,0.00188,0.00103,0.33817
6282.7246,0.01418,0.00123,0.33814
6282.73459,0.00165,0.00142,0.33806
6282.74459,0.01427,0.00125,0.33808
6282.75459,0.00158,0.001,0.33805
6282.76459,0.01419,0.00094,0.33811
6282.77458,0.00161,0.00088,0.33806
6282.78458,0.01409,0.00079,0.33805
6282.79458,0.0017,0.00072,0.33804
6282.80458,0.01433,0.001,0.33807
6282.81457,0.00174,0.00121,0.33796
6282.82457,0.01416,0.00109,0.33801
6282.83457,0.00157,0.00079,0.33804
6282.84456,0.01379,0.00074,0.3381
6282.85456,0.00115,0.00069,0.338
6282.86456,0.01349,0.0006,0.33794
6282.87456,0.001,0.00067,0.33794
6282.88455,0.01358,0.00078,0.33812
6282.89455,0.00131,0.0008,0.33816
6282.90455,0.01387,0.00074,0.33817
6282.91455,0.00164,0.00057,0.338
6282.92454,0.01412,0.00047,0.33799
6282.93454,0.00171,0.00056,0.33802
6282.94454,0.01388,0.00068,0.33811
6282.95454,0.00147,0.00079,0.33809
6282.96453,0.01421,0.0009,0.33812
6282.97453,0.00195,0.00088,0.33802
6282.98453,0.01418,0.00096,0.33801
6282.99453,0.00171,0.00087,0.33797
6283.00452,0.01407,0.0007,0.33811
6283.01452,0.00173,0.00073,0.33813
6283.02452,0.01391,0.00083,0.33815
6283.03452,0.00168,0.00077,0.33808
6283.04451,0.01395,0.00082,0.33804
6283.05451,0.00151,0.0008,0.338
6283.06451,0.01367,0.00077,0.33804
6283.07451,0.00143,0.0008,0.33809
6283.0845,0.01352,0.00098,0.33817
6283.0945,0.001,0.0011,0.33805
6283.1045,0.013,0.00107,0.33806
6283.11449,0.00095,0.00092,0.33806
6283.12449,0.01334,0.00103,0.33814
6283.13449,0.00118,0.00114,0.33814
6283.14449,0.01355,0.00115,0.3382
6283.15448,0.00161,0.00116,0.33836
6283.16448,0.01361,0.0012,0.33888
6283.17448,0.00124,0.00118,0.33918
6283.18448,0.01353,0.00119,0.33962
6283.19447,0.00146,0.00105,0.34076
6283.20447,0.01346,0.00082,0.34222
6283.21447,0.00111,0.00066,0.3434
6283.22447,0.01321,0.00083,0.3448
6283.23446,0.00136,0.00109,0.34623
6283.24446,0.01349,0.00111,0.34752
6283.25446,0.00133,0.00095,0.34887
6283.26446,0.01337,0.00092,0.35019
6283.27445,0.00134,0.001,0.35125
6283.28445,0.01347,0.0011,0.35249
6283.29445,0.00146,0.00123,0.3537
6283.30445,0.01351,0.00145,0.35517
6283.31444,0.00136,0.00151,0.35692
6283.32444,0.01338,0.00152,0.35894
6283.33444,0.0015,0.00151,0.3613
6283.34443,0.01355,0.00137,0.36351
6283.35443,0.00156,0.00114,0.3651
6283.36443,0.01335,0.00106,0.36659
6283.37443,0.00114,0.00099,0.36796
6283.38442,0.01299,0.00104,0.36982
6283.39442,0.00128,0.00103,0.3717
6283.40442,0.01335,0.00107,0.37438
6283.41442,0.00157,0.00133,0.37721
6283.42441,0.01366,0.0016,0.38
6283.43441,0.00202,0.00163,0.3825
6283.44441,0.01413,0.0017,0.38534
6283.45441,0.00206,0.00163,0.38821
6283.4644,0.01353,0.00136,0.39111
6283.4744,0.00141,0.00108,0.39395
6283.4844,0.01325,0.00109,0.39689
6283.4944,0.00152,0.00122,0.39999
6283.50439,0.01338,0.00127,0.40339
6283.51439,0.00139,0.00134,0.40661
6283.52439,0.01334,0.00134,0.40974
6283.53439,0.00188,0.00112,0.41328
6283.54438,0.01378,0.00099,0.41662
6283.55438,0.00199,0.00085,0.41961
6283.56438,0.01366,0.00069,0.42258
6283.57438,0.00166,0.00059,0.4258
6283.58437,0.01335,0.0007,0.42977
6283.59437,0.00157,0.00072,0.43401
6283.60437,0.01322,0.0008,0.43813
6283.61436,0.0015,0.00082,0.44202
6283.62436,0.01333,0.00089,0.44603
6283.63436,0.00143,0.00101,0.44958
6283.64436,0.01309,0.00111,0.45303
6283.65435,0.00149,0.00105,0.45629
6283.66435,0.01328,0.0009,0.45978
6283.67435,0.0017,0.00076,0.46337
6283.68435,0.01334,0.00069,0.46705
6283.69434,0.00172,0.0007,0.47054
6283.70434,0.01346,0.00082,0.47452
