t,p1,p2,h
6769.22796,-0.00252,-0.00047,0.36036
6769.23796,0.00987,-0.00053,0.36032
6769.24795,-0.00326,-0.00028,0.36027
6769.25795,0.00907,-3e-05,0.36029
6769.26795,-0.00403,0.00019,0.36029
6769.27795,0.00878,-9e-05,0.36034
6769.28794,-0.00362,-0.00027,0.36027
6769.29794,0.00946,-0.00032,0.36029
6769.30794,-0.00311,-0.00046,0.36028
6769.31794,0.00964,-0.00052,0.36032
6769.32793,-0.0033,-0.00038,0.36032
6769.33793,0.00961,-6e-05,0.36033
6769.34793,-0.00284,0.00013,0.36027
6769.35792,0.01018,1e-05,0.36023
6769.36792,-0.00237,-3e-05,0.3602
6769.37792,0.01051,-1e-05,0.3603
6769.38792,-0.00233,1e-05,0.36031
6769.39791,0.01064,-0,0.36036
6769.40791,-0.00201,-3e-05,0.3603
6769.41791,0.0109,0,0.36027
6769.42791,-0.00211,1e-05,0.3603
6769.4379,0.01033,-4e-05,0.36033
6769.4479,-0.00304,1e-05,0.36023
6769.4579,0.00976,-0,0.36022
6769.4679,-0.00308,2e-05,0.36019
6769.47789,0.00989,-0.00012,0.36023
6769.48789,-0.00294,-0.00025,0.36025
6769.49789,0.00999,-0.00027,0.36028
6769.50789,-0.00309,-0.00025,0.3603
6769.51788,0.00987,-0.00037,0.36035
6769.52788,-0.00286,-0.00047,0.36036
6769.53788,0.01047,-0.0006,0.36039
6769.54788,-0.00238,-0.00056,0.36035
6769.55787,0.01053,-0.00028,0.36041
6769.56787,-0.00271,3e-05,0.36038
6769.57787,0.01028,9e-05,0.36039
6769.58786,-0.00257,3e-05,0.36036
6769.59786,0.0108,-0.00011,0.36037
6769.60786,-0.00224,-0.00033,0.3603
6769.61786,0.01064,-0.00031,0.3603
6769.62785,-0.00258,-0.00013,0.36027
6769.63785,0.01064,4e-05,0.36032
6769.64785,-0.00243,0.00019,0.36031
6769.65785,0.01069,0.00022,0.36224
6769.66784,-0.00226,0.00017,0.36472
6769.67784,0.01062,3e-05,0.36296
6769.68784,-0.00257,-0.0002,0.36099
6769.69784,0.01031,-0.0005,0.36043
6769.70783,-0.00297,-0.0005,0.36042
6769.71783,0.01027,-0.00033,0.36042
6769.72783,-0.00261,-0.00023,0.36039
6769.73783,0.0105,-0.00037,0.36044
6769.74782,-0.00283,-0.00041,0.3604
6769.75782,0.01037,-0.0005,0.36035
6769.76782,-0.0025,-0.00046,0.3603
6769.77782,0.01091,-0.00028,0.36032
6769.78781,-0.00237,-0.00024,0.36032
6769.79781,0.01078,-3e-05,0.36032
6769.80781,-0.00257,0.00019,0.36029
6769.81781,0.01048,0.00018,0.36035
6769.8278,-0.00294,4e-05,0.36028
6769.8378,0.01035,6e-05,0.36029
6769.8478,-0.00284,6e-05,0.3603
6769.85779,0.01049,-9e-05,0.36037
6769.86779,-0.00276,-0.00023,0.36032
6769.87779,0.0104,-0.00014,0.36031
6769.88779,-0.00307,0.00011,0.36031
6769.89778,0.01024,0.00028,0.36042
6769.90778,-0.00305,0.00044,0.36041
6769.91778,0.01058,0.00028,0.36043
6769.92778,-0.00273,0.00027,0.36038
6769.93777,0.01021,0.00041,0.36037
6769.94777,-0.00319,0.00029,0.36037
6769.95777,0.01037,-6e-05,0.36042
6769.96777,-0.00274,-0.00029,0.36036
6769.97776,0.01079,-0.00031,0.36039
6769.98776,-0.00274,-0.00036,0.36036
6769.99776,0.0104,-0.00046,0.36036
6770.00776,-0.00329,-0.00026,0.36033
6770.01775,0.01009,-0.00023,0.3604
6770.02775,-0.00313,-0.00032,0.36037
6770.03775,0.01046,-0.0004,0.3604
6770.04775,-0.0033,-0.00028,0.36037
6770.05774,0.00976,-0.00013,0.36035
6770.06774,-0.00365,-1e-05,0.36033
6770.07774,0.01012,-0.00019,0.36037
6770.08773,-0.00296,-0.00035,0.36035
6770.09773,0.01064,-0.00038,0.36037
6770.10773,-0.00309,-0.00054,0.36035
6770.11773,0.01033,-0.00074,0.3604
6770.12772,-0.00317,-0.00073,0.36034
6770.13772,0.01044,-0.00069,0.36039
6770.14772,-0.00302,-0.00048,0.36038
6770.15772,0.01057,-0.00058,0.36039
6770.16771,-0.00317,-0.00072,0.36038
6770.17771,0.01017,-0.00057,0.36042
6770.18771,-0.00337,-0.00046,0.36036
6770.19771,0.01021,-0.00045,0.36033
6770.2077,-0.00323,-0.0004,0.36028
6770.2177,0.01034,-0.00036,0.36034
6770.2277,-0.00343,-0.00033,0.36032
6770.2377,0.01001,-0.00036,0.36033
6770.24769,-0.00346,-0.00035,0.36033
6770.25769,0.01031,-0.00037,0.36042
6770.26769,-0.00323,-0.00032,0.36042
6770.27769,0.01029,-0.00027,0.36046
6770.28768,-0.00352,-0.00012,0.36042
6770.29768,0.01005,-6e-05,0.36036
6770.30768,-0.00349,-0.00021,0.36029
6770.31767,0.0104,-0.00029,0.36024
6770.32767,-0.00321,-0.00024,0.36023
6770.33767,0.01027,-0.00024,0.36034
6770.34767,-0.00354,-0.00031,0.36031
6770.35766,0.01017,-0.00044,0.36029
6770.36766,-0.00342,-0.00029,0.36024
6770.37766,0.01056,9e-05,0.36035
6770.38766,-0.00289,0.00036,0.36039
6770.39765,0.01112,0.00029,0.36039
6770.40765,-0.00252,0.0002,0.36037
6770.41765,0.01093,7e-05,0.36044
6770.42765,-0.00294,2e-05,0.3604
6770.43764,0.01079,-0,0.3604
6770.44764,-0.00303,-0,0.36035
6770.45764,0.0109,9e-05,0.36039
6770.46764,-0.00291,0.00014,0.36037
6770.47763,0.01068,8e-05,0.36033
6770.48763,-0.00296,-0,0.36024
6770.49763,0.01095,-5e-05,0.36023
6770.50763,-0.00291,3e-05,0.36018
6770.51762,0.01069,0.00012,0.36023
6770.52762,-0.00313,0.00022,0.36019
6770.53762,0.01085,0.00031,0.36021
6770.54762,-0.00287,0.00043,0.36023
6770.55761,0.01101,0.00043,0.36034
6770.56761,-0.0028,0.00021,0.36028
6770.57761,0.01095,0.0001,0.36027
6770.5876,-0.00296,0.00017,0.36024
6770.5976,0.01091,0.0003,0.36026
6770.6076,-0.00303,0.00042,0.3602
6770.6176,0.01068,0.00034,0.36018
6770.62759,-0.0032,0.00025,0.3602
6770.63759,0.01078,0.00014,0.36028
6770.64759,-0.00316,5e-05,0.36032
6770.65759,0.01047,-2e-05,0.36037
6770.66758,-0.00355,-0.00013,0.36032
6770.67758,0.01067,-0.00025,0.36027
6770.68758,-0.00322,-0.00013,0.36018
6770.69758,0.01053,7e-05,0.36023
6770.70757,-0.00346,0.00016,0.36027
6770.71757,0.01051,6e-05,0.36028
6770.72757,-0.00349,1e-05,0.36019
6770.73757,0.01037,6e-05,0.36023
6770.74756,-0.00363,2e-05,0.36023
6770.75756,0.01034,0.00013,0.36028
6770.76756,-0.00358,0.00016,0.36029
6770.77756,0.01061,7e-05,0.36032
6770.78755,-0.00312,0.00013,0.36027
6770.79755,0.01107,0.0003,0.3603
6770.80755,-0.00289,0.00055,0.36033
6770.81754,0.01093,0.00052,0.3604
6770.82754,-0.00324,0.00036,0.36037
6770.83754,0.01071,0.00042,0.36038
6770.84754,-0.00343,0.00051,0.36029
6770.85753,0.0104,0.00031,0.36029
6770.86753,-0.00392,0.0001,0.36028
6770.87753,0.01005,2e-05,0.36033
6770.88753,-0.00392,0.0001,0.36031
6770.89752,0.01023,0.00018,0.36036
6770.90752,-0.00366,0.00028,0.36041
6770.91752,0.01054,0.00043,0.36042
6770.92752,-0.00353,0.00047,0.36029
6770.93751,0.01063,0.00028,0.36033
6770.94751,-0.00343,8e-05,0.36033
6770.95751,0.01085,-3e-05,0.36031
6770.96751,-0.00331,6e-05,0.36027
6770.9775,0.01068,1e-05,0.36035
6770.9875,-0.0037,-0.00013,0.36035
6770.9975,0.01046,-9e-05,0.36034
6771.0075,-0.00347,0.00014,0.36029
6771.01749,0.0108,0.0002,0.36036
6771.02749,-0.00338,6e-05,0.36037
6771.03749,0.01088,-6e-05,0.36034
6771.04748,-0.00322,-5e-05,0.36026
6771.05748,0.01094,-3e-05,0.36027
6771.06748,-0.00318,-2e-05,0.36027
6771.07748,0.01117,-2e-05,0.36025
6771.08747,-0.00281,-0.00013,0.36022
6771.09747,0.01164,-0.00019,0.36035
6771.10747,-0.00241,-0.00024,0.36035
6771.11747,0.01187,-0.0003,0.36036
6771.12746,-0.00247,-0.00019,0.36032
6771.13746,0.01172,-0.00011,0.36034
6771.14746,-0.00271,-0.00012,0.36031
6771.15746,0.01124,-0.00011,0.36031
6771.16745,-0.00317,-0.00013,0.36028
6771.17745,0.01135,-0.00024,0.36037
6771.18745,-0.0029,-0.00017,0.36037
6771.19745,0.0112,0.0001,0.36038
6771.20744,-0.00322,9e-05,0.36032
6771.21744,0.01091,-4e-05,0.36036
6771.22744,-0.00339,0.00021,0.36037
6771.23744,0.01096,0.00065,0.36039
6771.24743,-0.00332,0.00084,0.36029
6771.25743,0.01123,0.00065,0.36029
6771.26743,-0.00289,0.0005,0.36027
6771.27743,0.01155,0.00033,0.36031
6771.28742,-0.00278,0.00038,0.36025
6771.29742,0.01142,0.00056,0.36024
6771.30742,-0.00305,0.00074,0.36025
6771.31741,0.01131,0.00072,0.36038
6771.32741,-0.0031,0.00062,0.3604
6771.33741,0.01113,0.00046,0.3604
6771.34741,-0.00317,0.00029,0.36035
6771.3574,0.0113,0.00014,0.36033
6771.3674,-0.00309,3e-05,0.36021
6771.3774,0.01139,0.00013,0.36016
6771.3874,-0.00304,0.00022,0.36016
6771.39739,0.01136,0.00014,0.36024
6771.40739,-0.00301,-3e-05,0.36027
6771.41739,0.01132,-0.00028,0.3603
6771.42739,-0.00333,-0.00033,0.36025
6771.43738,0.01114,-0.00017,0.36024
6771.44738,-0.0031,-8e-05,0.36026
6771.45738,0.0117,-0.00012,0.36035
6771.46738,-0.00261,-0.00013,0.36029
6771.47737,0.01157,-0.00012,0.36025
6771.48737,-0.0033,-8e-05,0.36019
6771.49737,0.01113,-0.0001,0.3603
6771.50737,-0.00331,-0.00013,0.36029
6771.51736,0.01136,4e-05,0.3603
6771.52736,-0.00287,0.00012,0.36031
6771.53736,0.01175,0.0001,0.36031
6771.54735,-0.00295,1e-05,0.36024
6771.55735,0.01145,-6e-05,0.36031
6771.56735,-0.00311,-1e-05,0.36028
6771.57735,0.01158,7e-05,0.36034
6771.58734,-0.00281,-2e-05,0.36035
6771.59734,0.0114,-0.00018,0.36036
6771.60734,-0.00339,-0.00011,0.36028
6771.61734,0.01122,-0.00016,0.36034
6771.62733,-0.00332,-0.0002,0.36042
6771.63733,0.01127,-0.00027,0.36049
6771.64733,-0.00324,-0.0003,0.36043
6771.65733,0.01108,-0.00043,0.36043
6771.66732,-0.00402,-0.00045,0.36036
6771.67732,0.01043,-0.00028,0.36037
6771.68732,-0.00396,-0.00015,0.36028
6771.69732,0.0109,-0.00033,0.36033
6771.70731,-0.00352,-0.00039,0.36037
6771.71731,0.01091,-0.00046,0.36044
6771.72731,-0.00405,-0.00055,0.36039
6771.73731,0.01071,-0.00058,0.36037
6771.7473,-0.00379,-0.00056,0.36036
6771.7573,0.01068,-0.00066,0.36047
6771.7673,-0.00398,-0.00067,0.36047
6771.7773,0.01047,-0.00065,0.36045
6771.78729,-0.00439,-0.00051,0.36039
6771.79729,0.01034,-0.00038,0.36038
6771.80729,-0.00436,-0.00029,0.36035
6771.81728,0.01027,-9e-05,0.36037
6771.82728,-0.00444,0.00021,0.36036
6771.83728,0.01021,9e-05,0.36044
6771.84728,-0.00434,-0.00015,0.36038
6771.85727,0.01075,-0.00017,0.36035
6771.86727,-0.00378,4e-05,0.36028
6771.87727,0.01089,0.00023,0.36029
6771.88727,-0.00392,0.00028,0.36027
6771.89726,0.01072,0.00019,0.36038
6771.90726,-0.00411,-0,0.3604
6771.91726,0.01085,-0.00024,0.36034
6771.92726,-0.0036,-0.00043,0.36028
6771.93725,0.01109,-0.00046,0.36033
6771.94725,-0.00369,-0.00035,0.36028
6771.95725,0.01112,-0.00017,0.36029
6771.96725,-0.00359,-0.00011,0.36027
6771.97724,0.01119,-0.00034,0.36031
6771.98724,-0.0037,-0.00046,0.3603
6771.99724,0.01093,-0.00048,0.36034
6772.00724,-0.00387,-0.0003,0.36033
6772.01723,0.01086,-0.00029,0.36032
6772.02723,-0.00379,-0.0002,0.36026
6772.03723,0.01133,-0.00014,0.36033
6772.04722,-0.00331,-0.0002,0.36031
6772.05722,0.01143,-0.00014,0.36035
6772.06722,-0.00336,-1e-05,0.36031
6772.07722,0.01161,-7e-05,0.36028
6772.08721,-0.00318,-0.00019,0.36026
6772.09721,0.01165,-0.00013,0.36033
6772.10721,-0.00331,5e-05,0.36028
6772.11721,0.01162,0.00018,0.36029
6772.1272,-0.00302,0.00036,0.36024
6772.1372,0.01161,0.00038,0.36028
6772.1472,-0.00353,0.0003,0.36033
6772.1572,0.01141,0.00022,0.36042
6772.16719,-0.00336,0.00012,0.36038
6772.17719,0.01161,7e-05,0.36036
6772.18719,-0.00318,0.00012,0.36031
6772.19719,0.01168,0.0001,0.36041
6772.20718,-0.00331,0.0001,0.36035
6772.21718,0.01166,0.00026,0.3603
6772.22718,-0.00323,0.00025,0.36026
6772.23718,0.01167,0.0001,0.36031
6772.24717,-0.00319,0.00011,0.36031
6772.25717,0.01148,0.0002,0.36036
6772.26717,-0.00372,0.00014,0.36033
6772.27716,0.01125,-2e-05,0.36034
6772.28716,-0.00351,6e-05,0.36029
6772.29716,0.01169,7e-05,0.36032
6772.30716,-0.00307,-4e-05,0.36028
6772.31715,0.01169,-0.00011,0.36031
6772.32715,-0.00351,-2e-05,0.36028
6772.33715,0.01151,6e-05,0.36034
6772.34715,-0.00348,9e-05,0.36036
6772.35714,0.01135,0.00017,0.3604
6772.36714,-0.00375,0.00031,0.36034
6772.37714,0.01103,0.00051,0.36035
6772.38714,-0.00392,0.00052,0.36039
6772.39713,0.01111,0.00017,0.3604
6772.40713,-0.00387,-0.00019,0.36032
6772.41713,0.01131,-0.00038,0.3604
6772.42713,-0.00346,-0.00046,0.36035
6772.43712,0.0117,-0.00067,0.36033
6772.44712,-0.00335,-0.00075,0.36031
6772.45712,0.01162,-0.0008,0.36039
6772.46712,-0.00328,-0.00082,0.36038
6772.47711,0.01192,-0.00072,0.36039
6772.48711,-0.00334,-0.00065,0.36029
6772.49711,0.01142,-0.00064,0.36032
6772.50711,-0.00371,-0.0007,0.36036
6772.5171,0.01143,-0.00075,0.36043
6772.5271,-0.00356,-0.00069,0.36032
6772.5371,0.01139,-0.00072,0.36029
6772.54709,-0.00385,-0.0009,0.36026
6772.55709,0.01121,-0.00082,0.36031
6772.56709,-0.00388,-0.00064,0.36027
6772.57709,0.01105,-0.00061,0.36035
6772.58708,-0.00416,-0.00046,0.36033
6772.59708,0.011,-0.00021,0.36036
6772.60708,-0.00402,-6e-05,0.36026
6772.61708,0.01094,-0.00013,0.36026
6772.62707,-0.00412,-0.00044,0.36025
6772.63707,0.01125,-0.00067,0.36034
6772.64707,-0.00371,-0.00065,0.36026
6772.65707,0.01148,-0.0006,0.36025
6772.66706,-0.00368,-0.00061,0.36023
6772.67706,0.01133,-0.00055,0.36027
6772.68706,-0.0039,-0.00043,0.36027
6772.69706,0.01122,-0.00026,0.36026
6772.70705,-0.00388,-0.00013,0.36019
6772.71705,0.01115,-0.00022,0.36026
6772.72705,-0.00409,-0.00021,0.36028
6772.73705,0.01097,-0.0001,0.36032
6772.74704,-0.00419,-4e-05,0.36029
6772.75704,0.01096,-0.0002,0.36032
6772.76704,-0.00416,-0.00024,0.36031
6772.77703,0.0111,0.00015,0.36032
6772.78703,-0.00395,0.00044,0.36031
6772.79703,0.01128,0.00011,0.36035
6772.80703,-0.00394,-0.00019,0.36032
6772.81702,0.01128,-0.00022,0.36034
6772.82702,-0.00366,-8e-05,0.36033
6772.83702,0.01186,8e-05,0.36042
6772.84702,-0.00333,0.00017,0.3604
6772.85701,0.01184,0.00046,0.36042
6772.86701,-0.00353,0.00065,0.36036
6772.87701,0.01177,0.00036,0.3603
6772.88701,-0.00342,2e-05,0.36028
6772.897,0.01145,-0.00019,0.36033
6772.907,-0.00421,-0.00026,0.3603
6772.917,0.01084,-0.0002,0.36042
6772.927,-0.00415,-3e-05,0.36043
6772.93699,0.01122,-5e-05,0.36042
6772.94699,-0.00407,-0.00026,0.36038
6772.95699,0.01121,-0.00045,0.36042
6772.96699,-0.00395,-0.00031,0.36035
6772.97698,0.01144,-0.00012,0.36034
6772.98698,-0.00364,-4e-05,0.36028
6772.99698,0.01171,0.00013,0.36033
6773.00697,-0.00356,0.00013,0.36031
6773.01697,0.01183,-4e-05,0.36033
6773.02697,-0.0034,-0.0002,0.36029
6773.03697,0.01204,-0.00041,0.36034
6773.04696,-0.00304,-0.00057,0.36031
6773.05696,0.01215,-0.00062,0.36033
6773.06696,-0.00353,-0.00064,0.36024
6773.07696,0.01162,-0.0007,0.36025
6773.08695,-0.0035,-0.00057,0.36036
6773.09695,0.01188,-0.0004,0.36083
6773.10695,-0.0036,-0.00024,0.36228
6773.11695,0.01166,-4e-05,0.36465
6773.12694,-0.00352,-7e-05,0.36665
6773.13694,0.01176,-0.00011,0.36865
6773.14694,-0.00361,5e-05,0.37096
6773.15694,0.01191,0.00015,0.37381
6773.16693,-0.00323,0.00022,0.37668
6773.17693,0.01207,0.00027,0.3803
6773.18693,-0.00334,0.00023,0.38443
6773.19693,0.01202,0.0001,0.38885
6773.20692,-0.00341,-0.00013,0.39361
6773.21692,0.01145,-0.00026,0.39918
6773.22692,-0.00454,-0.00028,0.40433
6773.23692,0.01076,-0.00022,0.40927
6773.24691,-0.00431,-7e-05,0.41424
6773.25691,0.01127,-8e-05,0.41977
6773.26691,-0.00415,-0.00013,0.42609
6773.2769,0.01117,-0.0001,0.43257
6773.2869,-0.00425,-0.00018,0.43939
6773.2969,0.01115,-0.00023,0.44654
6773.3069,-0.00426,-0.00012,0.45327
6773.31689,0.01126,-6e-05,0.45988
6773.32689,-0.004,-0.0001,0.46684
6773.33689,0.01149,-0.00019,0.47428
6773.34689,-0.00371,-0.0003,0.48265
6773.35688,0.01177,-0.00022,0.49178
6773.36688,-0.00358,-7e-05,0.50127
6773.37688,0.01194,-1e-05,0.51189
6773.38688,-0.00336,6e-05,0.52274
6773.39687,0.01209,9e-05,0.53282
6773.40687,-0.00334,7e-05,0.5423
6773.41687,0.01205,0.00013,0.55154
6773.42687,-0.00346,0.00019,0.56088
6773.43686,0.01187,0.00019,0.57132
6773.44686,-0.00362,0.00015,0.58136
6773.45686,0.01205,0.00024,0.59141
6773.46686,-0.00316,0.00033,0.60158
6773.47685,0.01227,0.00041,0.61277
6773.48685,-0.00361,0.00057,0.62366
6773.49685,0.0116,0.00043,0.63438
6773.50684,-0.00392,0.00018,0.64499
6773.51684,0.01135,0.00014,0.65596
6773.52684,-0.00425,0.00034,0.66746
6773.53684,0.01125,0.00043,0.67988
6773.54683,-0.00409,0.00041,0.69297
6773.55683,0.01151,0.00045,0.70581
6773.56683,-0.00396,0.00041,0.71888
6773.57683,0.01134,0.00018,0.73186
6773.58682,-0.00424,2e-05,0.74471
6773.59682,0.01122,2e-05,0.75705
6773.60682,-0.00446,0.00014,0.76821
6773.61682,0.01085,0.00025,0.77877
6773.62681,-0.00467,0.00037,0.79007
6773.63681,0.01102,0.00051,0.80181
6773.64681,-0.00435,0.00067,0.81371
6773.65681,0.01124,0.0006,0.82554
6773.6668,-0.0042,0.00051,0.83809
6773.6768,0.01147,0.00054,0.85173
6773.6868,-0.00388,0.00054,0.86616
6773.6968,0.01173,0.00046,0.8811
6773.70679,-0.00389,0.00042,0.89533
6773.71679,0.01172,0.00051,0.90926
6773.72679,-0.00368,0.00063,0.9225
6773.73678,0.01187,0.00064,0.93468
6773.74678,-0.00364,0.00072,0.9451
6773.75678,0.01208,0.00069,0.95497
6773.76678,-0.00346,0.00041,0.96569
6773.77677,0.01199,0.00014,0.97805
6773.78677,-0.00368,7e-05,0.99079
6773.79677,0.01188,0.00013,1.00475
6773.80677,-0.00372,0.00034,1.01861
6773.81676,0.01199,0.00055,1.032
6773.82676,-0.0035,0.00039,1.04439
6773.83676,0.01199,0.00016,1.05694
6773.84676,-0.00368,0.00014,1.06999
6773.85675,0.01193,0.00018,1.08194
6773.86675,-0.0035,0.00013,1.09306
6773.87675,0.01234,9e-05,1.10459
6773.88675,-0.00305,0.00018,1.11653
6773.89674,0.01261,0.0002,1.12801
6773.90674,-0.00289,0.00015,1.13906
6773.91674,0.0127,8e-05,1.14991
6773.92674,-0.00316,0.00014,1.16074
6773.93673,0.01229,0.00013,1.17206
6773.94673,-0.00331,0.00011,1.18482
6773.95673,0.01235,0.00023,1.1986
6773.96673,-0.00342,0.00037,1.21202
6773.97672,0.01195,0.00045,1.22506
6773.98672,-0.00372,0.00048,1.23793
6773.99672,0.01206,0.00037,1.25047
6774.00671,-0.00369,0.00046,1.26275
6774.01671,0.01186,0.00066,1.27481
6774.02671,-0.00378,0.00066,1.28617
6774.03671,0.01194,0.0004,1.2972
6774.0467,-0.00355,7e-05,1.30799
6774.0567,0.01238,0.00013,1.31953
6774.0667,-0.00328,0.00044,1.33083
