t,p1,p2,h
8076.0078,-0.00926,0.00077,0.35224
8076.0178,0.00036,0.00079,0.35218
8076.0278,-0.00902,0.00069,0.35208
8076.03779,0.00059,0.00058,0.35208
8076.04779,-0.00926,0.00055,0.35207
8076.05779,0.00019,0.00073,0.35207
8076.06779,-0.00948,0.00083,0.352
8076.07778,0.00012,0.00086,0.35202
8076.08778,-0.00929,0.00083,0.35205
8076.09778,0.00043,0.00076,0.35216
8076.10778,-0.00907,0.00057,0.35214
8076.11777,0.00048,0.0005,0.3522
8076.12777,-0.00915,0.00052,0.3522
8076.13777,0.00032,0.00055,0.3523
8076.14777,-0.00919,0.00058,0.35231
8076.15776,0.00046,0.00064,0.35235
8076.16776,-0.0092,0.00041,0.35233
8076.17776,0.00032,0.00039,0.35246
8076.18775,-0.00914,0.00059,0.35236
8076.19775,0.00043,0.0009,0.35232
8076.20775,-0.00915,0.00096,0.35228
8076.21775,0.0004,0.00093,0.35227
8076.22774,-0.00919,0.00092,0.35226
8076.23774,0.00019,0.00095,0.35228
8076.24774,-0.00926,0.00078,0.35219
8076.25774,0.00046,0.00068,0.35226
8076.26773,-0.00901,0.00059,0.35229
8076.27773,0.00048,0.00052,0.35235
8076.28773,-0.00896,0.00058,0.35234
8076.29773,0.00042,0.00075,0.35233
8076.30772,-0.00944,0.00081,0.35227
8076.31772,-0,0.00085,0.3523
8076.32772,-0.00935,0.00078,0.35227
8076.33772,0.00017,0.00068,0.35236
8076.34771,-0.00942,0.0006,0.35237
8076.35771,4e-05,0.00063,0.35239
8076.36771,-0.00915,0.00061,0.35229
8076.37771,0.00054,0.00065,0.35231
8076.3877,-0.00911,0.00069,0.3523
8076.3977,0.00031,0.00057,0.35227
8076.4077,-0.00889,0.00038,0.35224
8076.41769,0.00082,0.00035,0.35228
8076.42769,-0.00829,0.00035,0.35223
8076.43769,0.00159,0.00034,0.35227
8076.44769,-0.00794,0.00032,0.35226
8076.45768,0.00122,0.00051,0.35229
8076.46768,-0.00831,0.00064,0.35224
8076.47768,0.00126,0.00069,0.35222
8076.48768,-0.00827,0.00054,0.35221
8076.49767,0.00085,0.00045,0.35227
8076.50767,-0.00883,0.0006,0.35224
8076.51767,0.00064,0.00087,0.35223
8076.52767,-0.00846,0.0009,0.35225
8076.53766,0.00098,0.00085,0.35236
8076.54766,-0.00852,0.00092,0.35238
8076.55766,0.00084,0.00109,0.3524
8076.56766,-0.00852,0.00118,0.35238
8076.57765,0.00091,0.00107,0.35239
8076.58765,-0.0084,0.00078,0.35232
8076.59765,0.00091,0.00064,0.35234
8076.60765,-0.0085,0.00054,0.35234
8076.61764,0.00089,0.0004,0.35237
8076.62764,-0.0087,0.00022,0.35233
8076.63764,0.00049,0.00026,0.35233
8076.64764,-0.00894,0.00029,0.35232
8076.65763,0.00045,0.00037,0.35235
8076.66763,-0.00887,0.00035,0.35235
8076.67763,0.00055,0.00042,0.3524
8076.68762,-0.00875,0.00064,0.35234
8076.69762,0.00056,0.00083,0.35232
8076.70762,-0.0087,0.00069,0.35227
8076.71762,0.00066,0.00059,0.35226
8076.72761,-0.00839,0.00057,0.35221
8076.73761,0.00103,0.00068,0.35229
8076.74761,-0.00845,0.00074,0.35227
8076.75761,0.00066,0.00075,0.35225
8076.7676,-0.00888,0.00074,0.35228
8076.7776,0.00032,0.00085,0.35239
8076.7876,-0.00877,0.00083,0.35239
8076.7976,0.00078,0.00073,0.35239
8076.80759,-0.00858,0.00047,0.35232
8076.81759,0.00029,0.00027,0.35234
8076.82759,-0.00933,0.00034,0.35231
8076.83759,3e-05,0.00046,0.35237
8076.84758,-0.00904,0.00032,0.35235
8076.85758,9e-05,0.00018,0.35239
8076.86758,-0.00931,0.00012,0.35237
8076.87758,-0.00017,0.00017,0.35242
8076.88757,-0.00938,0.0001,0.35237
8076.89757,-3e-05,0.00014,0.35237
8076.90757,-0.00907,0.00029,0.35232
8076.91756,0.00022,0.00046,0.35234
8076.92756,-0.00901,0.00057,0.35233
8076.93756,0.0005,0.00046,0.35237
8076.94756,-0.00837,0.00021,0.3524
8076.95755,0.00083,9e-05,0.35239
8076.96755,-0.00852,9e-05,0.3523
8076.97755,0.00043,0.00023,0.35231
8076.98755,-0.00895,0.00033,0.35231
8076.99754,0.00019,0.00046,0.35235
8077.00754,-0.00885,0.00049,0.35233
8077.01754,0.00048,0.00044,0.35237
8077.02754,-0.00871,0.00055,0.35236
8077.03753,0.00057,0.00039,0.35238
8077.04753,-0.00849,0.00011,0.35237
8077.05753,0.0007,0.00017,0.3524
8077.06753,-0.00836,0.00033,0.35236
8077.07752,0.00094,0.00035,0.35239
8077.08752,-0.00818,0.00024,0.35242
8077.09752,0.00055,0.00027,0.35253
8077.10752,-0.00909,0.00026,0.35246
8077.11751,-0.00012,0.00025,0.35241
8077.12751,-0.00915,0.00011,0.35236
8077.13751,-6e-05,0.0001,0.35243
8077.14751,-0.00925,0.0003,0.35241
8077.1575,-0.0001,0.00053,0.35237
8077.1675,-0.00912,0.00072,0.35229
8077.1775,0.00014,0.00085,0.35237
8077.18749,-0.00857,0.00082,0.35236
8077.19749,0.00058,0.00062,0.35236
8077.20749,-0.0086,0.00049,0.35238
8077.21749,0.00063,0.00053,0.35242
8077.22748,-0.00824,0.00045,0.35239
8077.23748,0.00098,0.00032,0.35242
8077.24748,-0.00773,0.00017,0.35235
8077.25748,0.00169,0.00016,0.35238
8077.26747,-0.00727,0.00031,0.35237
8077.27747,0.00162,0.00053,0.35235
8077.28747,-0.0076,0.00061,0.35231
8077.29747,0.00138,0.00067,0.35236
8077.30746,-0.00743,0.00057,0.35237
8077.31746,0.00191,0.00059,0.35242
8077.32746,-0.00706,0.00047,0.35246
8077.33746,0.00191,0.00023,0.35244
8077.34745,-0.00717,8e-05,0.35231
8077.35745,0.00184,9e-05,0.35234
8077.36745,-0.00691,-3e-05,0.35238
8077.37745,0.00212,-6e-05,0.35245
8077.38744,-0.00711,-0.0001,0.35239
8077.39744,0.00147,-9e-05,0.35244
8077.40744,-0.00781,-0.0001,0.35246
8077.41743,0.00122,4e-05,0.35247
8077.42743,-0.00785,4e-05,0.35244
8077.43743,0.00097,6e-05,0.35241
8077.44743,-0.00809,0.00029,0.35231
8077.45742,0.00094,0.00057,0.35234
8077.46742,-0.00797,0.00062,0.35233
8077.47742,0.00092,0.00052,0.35241
8077.48742,-0.00819,0.00047,0.35237
8077.49741,0.00076,0.00042,0.35229
8077.50741,-0.00815,0.00036,0.35221
8077.51741,0.00082,0.00036,0.3523
8077.52741,-0.00817,0.00026,0.35231
8077.5374,0.00057,0.00015,0.35234
8077.5474,-0.00838,0.0001,0.35232
8077.5574,0.00056,0.00022,0.35228
8077.5674,-0.00832,0.00024,0.3522
8077.57739,0.00054,0.00034,0.35228
8077.58739,-0.00838,0.00028,0.35229
8077.59739,0.00051,0.00017,0.35235
8077.60739,-0.00838,7e-05,0.35229
8077.61738,0.00054,0.00012,0.35225
8077.62738,-0.0082,0.00026,0.35259
8077.63738,0.00066,0.00042,0.35596
8077.64737,-0.00802,0.00049,0.35559
8077.65737,0.00081,0.00051,0.35332
8077.66737,-0.00806,0.00054,0.35222
8077.67737,0.00077,0.0006,0.35222
8077.68736,-0.00804,0.00059,0.35231
8077.69736,0.00085,0.00073,0.35236
8077.70736,-0.00795,0.00093,0.35232
8077.71736,0.00084,0.00101,0.35236
8077.72735,-0.00815,0.00094,0.35233
8077.73735,0.0005,0.00073,0.35238
8077.74735,-0.00837,0.0005,0.35232
8077.75735,0.00038,0.00045,0.35229
8077.76734,-0.00849,0.00031,0.35224
8077.77734,0.00047,0.00026,0.35228
8077.78734,-0.00815,0.00028,0.35223
8077.79734,0.00091,0.00046,0.35227
8077.80733,-0.00733,0.00064,0.35228
8077.81733,0.00159,0.00082,0.35227
8077.82733,-0.00757,0.00093,0.35217
8077.83733,0.00098,0.00096,0.35219
8077.84732,-0.00789,0.00108,0.35211
8077.85732,0.00076,0.00112,0.35208
8077.86732,-0.00795,0.00103,0.35204
8077.87732,0.00065,0.00087,0.35209
8077.88731,-0.008,0.00074,0.3521
8077.89731,0.00082,0.00075,0.35215
8077.90731,-0.008,0.00078,0.35218
8077.9173,0.00067,0.00079,0.35218
8077.9273,-0.00825,0.00056,0.35212
8077.9373,0.00023,0.00042,0.35223
8077.9473,-0.00859,0.00054,0.35229
8077.95729,0.00027,0.00075,0.35227
8077.96729,-0.00827,0.00076,0.35214
8077.97729,0.00051,0.00071,0.35216
8077.98729,-0.00853,0.00061,0.3522
8077.99728,-4e-05,0.00061,0.35232
8078.00728,-0.00853,0.00058,0.3523
8078.01728,0.00048,0.00063,0.35228
8078.02728,-0.00807,0.00072,0.35225
8078.03727,0.00037,0.00084,0.35225
8078.04727,-0.0086,0.0008,0.35218
8078.05727,0.0002,0.00087,0.35232
8078.06727,-0.00825,0.00069,0.35235
8078.07726,0.00053,0.00051,0.35231
8078.08726,-0.00821,0.00034,0.35224
8078.09726,0.00027,0.00034,0.35229
8078.10726,-0.00857,0.00033,0.35226
8078.11725,0.0001,0.00035,0.35227
8078.12725,-0.00835,0.00022,0.35226
8078.13725,0.00041,0.00018,0.35231
8078.14724,-0.00827,0.0002,0.35228
8078.15724,0.00024,0.00027,0.35231
8078.16724,-0.00859,0.0004,0.35226
8078.17724,-2e-05,0.00059,0.35225
8078.18723,-0.00854,0.0005,0.35216
8078.19723,0.00023,0.00026,0.35216
8078.20723,-0.00824,1e-05,0.35215
8078.21723,0.00026,8e-05,0.35218
8078.22722,-0.00856,0.0002,0.35215
8078.23722,1e-05,0.00037,0.35214
8078.24722,-0.00843,0.00029,0.35207
8078.25722,0.0002,0.00019,0.35214
8078.26721,-0.00829,0.00013,0.35219
8078.27721,0.00039,0.00026,0.35226
8078.28721,-0.00838,0.00047,0.35225
8078.29721,-0.00014,0.00073,0.35234
8078.3072,-0.0087,0.00085,0.35232
8078.3172,3e-05,0.0009,0.35234
8078.3272,-0.00852,0.00092,0.35228
8078.3372,0.00022,0.00088,0.35228
8078.34719,-0.00835,0.00072,0.35224
8078.35719,-2e-05,0.00065,0.3523
8078.36719,-0.00877,0.00073,0.35226
8078.37718,-0.00027,0.00074,0.35224
8078.38718,-0.00887,0.00059,0.35224
8078.39718,-0.00028,0.0006,0.35227
8078.40718,-0.00873,0.00071,0.35226
8078.41717,-0.00016,0.00071,0.3523
8078.42717,-0.0086,0.00063,0.35229
8078.43717,0.00013,0.00059,0.35233
8078.44717,-0.0085,0.00051,0.3523
8078.45716,-3e-05,0.00044,0.35232
8078.46716,-0.00853,0.00031,0.35229
8078.47716,0.0001,0.00033,0.35231
8078.48716,-0.00865,0.00038,0.35227
8078.49715,-0.00045,0.00049,0.35226
8078.50715,-0.00909,0.00053,0.35218
8078.51715,-0.00055,0.00053,0.35223
8078.52715,-0.00897,0.00042,0.35227
8078.53714,-0.00016,0.00047,0.35231
8078.54714,-0.00839,0.00055,0.35227
8078.55714,0.00032,0.00071,0.3523
8078.56714,-0.00829,0.00073,0.35227
8078.57713,-1e-05,0.00078,0.35233
8078.58713,-0.00856,0.00087,0.35229
8078.59713,6e-05,0.0008,0.35232
8078.60713,-0.00825,0.00064,0.3523
8078.61712,0.00028,0.00058,0.35221
8078.62712,-0.00831,0.00066,0.35211
8078.63712,0.00024,0.0008,0.35213
8078.64711,-0.00826,0.00081,0.3521
8078.65711,0.00016,0.00086,0.35218
8078.66711,-0.00831,0.0006,0.3522
8078.67711,0.00028,0.00041,0.35224
8078.6871,-0.00807,0.00042,0.35221
8078.6971,0.00047,0.00061,0.35223
8078.7071,-0.00809,0.00069,0.35224
8078.7171,0,0.00061,0.35228
8078.72709,-0.00881,0.00051,0.35228
8078.73709,-0.00011,0.00045,0.35227
8078.74709,-0.00837,0.00053,0.3522
8078.75709,4e-05,0.00074,0.35221
8078.76708,-0.00847,0.00064,0.35216
8078.77708,-0.00034,0.00049,0.35215
8078.78708,-0.00893,0.00039,0.35214
8078.79708,-0.00045,0.00027,0.35223
8078.80707,-0.00882,0.00017,0.35223
8078.81707,-0.00031,0.00022,0.35223
8078.82707,-0.00864,0.00023,0.35216
8078.83707,-0.00028,0.00031,0.35222
8078.84706,-0.00907,0.00026,0.3522
8078.85706,-0.00086,0.00034,0.35221
8078.86706,-0.00934,0.00035,0.3522
8078.87705,-0.00089,0.00043,0.35226
8078.88705,-0.00921,0.00056,0.35221
8078.89705,-0.00071,0.00058,0.35222
8078.90705,-0.00894,0.00044,0.35217
8078.91704,-0.00064,0.00043,0.35221
8078.92704,-0.0092,0.00048,0.35223
8078.93704,-0.00083,0.00064,0.35225
8078.94704,-0.00928,0.00071,0.35218
8078.95703,-0.00087,0.00092,0.35214
8078.96703,-0.00894,0.00094,0.35214
8078.97703,-0.00014,0.00093,0.3522
8078.98703,-0.00845,0.00076,0.35216
8078.99702,-0.00024,0.00052,0.35219
8079.00702,-0.00879,0.00057,0.35217
8079.01702,-0.00053,0.00072,0.35225
8079.02702,-0.00883,0.00068,0.35224
8079.03701,-0.0004,0.00078,0.35225
8079.04701,-0.00886,0.00077,0.35218
8079.05701,-0.00093,0.00066,0.35223
8079.06701,-0.00955,0.00051,0.35223
8079.077,-0.0012,0.00037,0.35224
8079.087,-0.00939,0.00027,0.3522
8079.097,-0.00076,0.00041,0.35223
8079.10699,-0.00886,0.00044,0.35215
8079.11699,-0.0004,0.00047,0.35214
8079.12699,-0.00884,0.00056,0.35213
8079.13699,-0.00059,0.0006,0.35215
8079.14698,-0.0089,0.00074,0.35212
8079.15698,-0.00031,0.00084,0.35215
8079.16698,-0.00852,0.00083,0.35212
8079.17698,-0.00033,0.00087,0.35225
8079.18697,-0.00884,0.00083,0.35229
8079.19697,-0.00051,0.00078,0.35223
8079.20697,-0.00865,0.00072,0.35221
8079.21697,-0.00012,0.0008,0.35227
8079.22696,-0.00839,0.00095,0.35223
8079.23696,-0.00035,0.0012,0.35231
8079.24696,-0.00864,0.00125,0.35232
8079.25696,-0.00019,0.001,0.35222
8079.26695,-0.00857,0.00074,0.35215
8079.27695,-0.00038,0.00077,0.35219
8079.28695,-0.00877,0.00114,0.35216
8079.29695,-0.00042,0.00135,0.35223
8079.30694,-0.00841,0.00124,0.35224
8079.31694,0.00013,0.00115,0.35223
8079.32694,-0.008,0.00107,0.35213
8079.33694,8e-05,0.00108,0.3522
8079.34693,-0.00839,0.00098,0.35225
8079.35693,-0.00024,0.00092,0.35228
8079.36693,-0.00863,0.00087,0.35223
8079.37692,-0.00023,0.00084,0.35219
8079.38692,-0.00828,0.00078,0.35213
8079.39692,3e-05,0.00092,0.35218
8079.40692,-0.00843,0.00096,0.3522
8079.41691,-0.00047,0.00092,0.35224
8079.42691,-0.00872,0.00092,0.35214
8079.43691,-0.00036,0.00099,0.3521
8079.44691,-0.00854,0.00109,0.35209
8079.4569,-0.00016,0.0014,0.35212
8079.4669,-0.00814,0.00143,0.35209
8079.4769,0.00025,0.00129,0.35211
8079.4869,-0.00768,0.0011,0.35213
8079.49689,0.00062,0.00107,0.35225
8079.50689,-0.00779,0.00131,0.35222
8079.51689,0.00012,0.0017,0.35216
8079.52689,-0.008,0.00182,0.35207
8079.53688,0.00028,0.00168,0.35212
8079.54688,-0.00805,0.00149,0.3522
8079.55688,-1e-05,0.00149,0.35226
8079.56688,-0.00802,0.00138,0.3522
8079.57687,0.00035,0.00123,0.35225
8079.58687,-0.00756,0.00119,0.35218
8079.59687,0.00072,0.00112,0.35221
8079.60686,-0.00754,0.00106,0.35216
8079.61686,0.00024,0.00104,0.35219
8079.62686,-0.00807,0.00084,0.35217
8079.63686,-7e-05,0.00084,0.3522
8079.64685,-0.00827,0.00096,0.35217
8079.65685,-0.00011,0.00101,0.35218
8079.66685,-0.00815,0.00108,0.35219
8079.67685,9e-05,0.00117,0.35222
8079.68684,-0.00796,0.00098,0.35218
8079.69684,0.0001,0.00083,0.35223
8079.70684,-0.00791,0.00085,0.35225
8079.71684,0.00023,0.00121,0.35229
8079.72683,-0.00776,0.00146,0.35222
8079.73683,0.00045,0.00134,0.35225
8079.74683,-0.00764,0.00115,0.35229
8079.75683,0.00041,0.00115,0.35237
8079.76682,-0.00773,0.00139,0.35231
8079.77682,0.00027,0.00179,0.35228
8079.78682,-0.00792,0.00173,0.35223
8079.79682,-0.00013,0.00162,0.35223
8079.80681,-0.00831,0.00155,0.35222
8079.81681,-0.00028,0.00148,0.35224
8079.82681,-0.00829,0.00164,0.35219
8079.8368,-0.00032,0.00183,0.35217
8079.8468,-0.00837,0.0017,0.35213
8079.8568,-0.00022,0.00152,0.35223
8079.8668,-0.00815,0.00134,0.35227
8079.87679,-4e-05,0.00143,0.35229
8079.88679,-0.00809,0.00142,0.35223
8079.89679,-4e-05,0.00144,0.35223
8079.90679,-0.00802,0.00166,0.35223
8079.91678,3e-05,0.00181,0.35228
8079.92678,-0.00814,0.00179,0.35225
8079.93678,-0.0002,0.00191,0.35231
8079.94678,-0.00799,0.00207,0.35231
8079.95677,0.0001,0.00217,0.35234
8079.96677,-0.00798,0.00221,0.35232
8079.97677,2e-05,0.00235,0.35236
8079.98677,-0.00779,0.00225,0.35226
8079.99676,0.0002,0.00214,0.35225
8080.00676,-0.00782,0.00244,0.35226
8080.01676,0.00014,0.00283,0.35231
8080.02676,-0.00783,0.00303,0.35228
8080.03675,9e-05,0.00293,0.35232
8080.04675,-0.00789,0.00276,0.35236
8080.05675,1e-05,0.00298,0.35232
8080.06675,-0.00798,0.00298,0.35225
8080.07674,-5e-05,0.00274,0.35234
8080.08674,-0.00786,0.00245,0.35233
8080.09674,0.00022,0.00233,0.35232
8080.10673,-0.00784,0.00245,0.35226
8080.11673,-7e-05,0.00256,0.35228
8080.12673,-0.00806,0.0024,0.35228
8080.13673,7e-05,0.00226,0.35227
8080.14672,-0.00783,0.00216,0.35228
8080.15672,-8e-05,0.00204,0.35231
8080.16672,-0.00834,0.00199,0.35224
8080.17672,-0.00069,0.00186,0.3523
8080.18671,-0.00853,0.00173,0.35238
8080.19671,-0.00035,0.00172,0.35237
8080.20671,-0.00799,0.00179,0.35227
8080.21671,0.00015,0.00194,0.3523
8080.2267,-0.00788,0.00201,0.35233
8080.2367,-9e-05,0.00202,0.35233
8080.2467,-0.00796,0.00201,0.35227
8080.2567,-5e-05,0.00215,0.35236
8080.26669,-0.0079,0.00229,0.35234
8080.27669,0.00021,0.00237,0.35238
8080.28669,-0.00748,0.00235,0.35232
8080.29669,0.00064,0.0022,0.35225
8080.30668,-0.00703,0.00208,0.35221
8080.31668,0.00085,0.00206,0.35228
8080.32668,-0.0071,0.0019,0.35252
8080.33667,0.00071,0.00164,0.35361
8080.34667,-0.00737,0.00156,0.35572
8080.35667,6e-05,0.00159,0.35853
8080.36667,-0.00809,0.00163,0.36219
8080.37666,-0.00028,0.00163,0.36578
8080.38666,-0.00817,0.00158,0.3688
8080.39666,-7e-05,0.00155,0.37201
8080.40666,-0.00788,0.00143,0.37576
8080.41665,8e-05,0.00146,0.37974
8080.42665,-0.00808,0.00156,0.38395
8080.43665,-0.00071,0.00191,0.38821
8080.44665,-0.00864,0.00214,0.39254
8080.45664,-0.00081,0.00201,0.3974
8080.46664,-0.00887,0.00167,0.4026
8080.47664,-0.00124,0.00178,0.40795
8080.48664,-0.00925,0.00207,0.41333
8080.49663,-0.00131,0.0023,0.4187
8080.50663,-0.0087,0.00227,0.42407
8080.51663,-0.00042,0.00214,0.43046
8080.52663,-0.00821,0.00217,0.4372
8080.53662,-0.00039,0.00227,0.4443
8080.54662,-0.00812,0.00206,0.45099
8080.55662,-0.0006,0.00176,0.45761
8080.56662,-0.00882,0.00152,0.46402
8080.57661,-0.00116,0.00157,0.4709
8080.58661,-0.00885,0.0018,0.47852
8080.59661,-0.00089,0.00203,0.48696
8080.6066,-0.00848,0.00213,0.4964
8080.6166,-0.00048,0.00216,0.50619
8080.6266,-0.00813,0.00217,0.51562
8080.6366,-0.00034,0.00212,0.52519
8080.64659,-0.00818,0.002,0.53488
8080.65659,-0.00039,0.00204,0.54435
8080.66659,-0.00804,0.00197,0.55347
8080.67659,2e-05,0.00217,0.56344
8080.68658,-0.00789,0.00235,0.57361
8080.69658,-0.00044,0.00236,0.58333
8080.70658,-0.00836,0.00221,0.59325
8080.71658,-0.00053,0.00218,0.60426
8080.72657,-0.00813,0.00226,0.61581
8080.73657,-0.00039,0.00236,0.62693
8080.74657,-0.00831,0.00231,0.63817
8080.75657,-0.00043,0.00241,0.65037
8080.76656,-0.00806,0.0025,0.66259
8080.77656,-0.00025,0.00262,0.67635
8080.78656,-0.008,0.00257,0.69113
8080.79656,-4e-05,0.00258,0.70538
8080.80655,-0.00776,0.00241,0.71947
8080.81655,-0.0003,0.00225,0.73415
8080.82655,-0.00827,0.00213,0.74839
8080.83654,-0.00074,0.00204,0.76259
8080.84654,-0.00873,0.00191,0.77574
8080.85654,-0.00089,0.00205,0.78867
8080.86654,-0.00838,0.00222,0.80147
8080.87653,-0.00047,0.00222,0.81465
8080.88653,-0.00837,0.0021,0.82844
8080.89653,-0.0007,0.00215,0.84411
8080.90653,-0.0083,0.00234,0.86086
8080.91652,-0.00054,0.00242,0.87855
8080.92652,-0.00831,0.00224,0.89557
8080.93652,-0.00051,0.00196,0.9115
8080.94652,-0.00846,0.00178,0.92676
8080.95651,-0.00095,0.00188,0.93973
8080.96651,-0.00881,0.00219,0.95142
8080.97651,-0.00103,0.00237,0.96436
8080.98651,-0.00871,0.00214,0.97933
8080.9965,-0.00108,0.00207,0.99442
8081.0065,-0.00889,0.00223,1.01012
8081.0165,-0.00097,0.00245,1.02623
8081.0265,-0.00848,0.00257,1.04169
8081.03649,-0.00065,0.00238,1.0568
8081.04649,-0.00846,0.00214,1.07105
8081.05649,-0.00086,0.00217,1.08444
8081.06648,-0.00867,0.00213,1.09802
8081.07648,-0.00094,0.00208,1.11182
8081.08648,-0.00861,0.00192,1.12521
8081.09648,-0.00096,0.00187,1.13847
8081.10647,-0.00874,0.00191,1.15125
8081.11647,-0.00104,0.00208,1.16368
8081.12647,-0.00872,0.00209,1.17722
8081.13647,-0.00104,0.00184,1.19327
8081.14646,-0.00876,0.00158,1.20956
8081.15646,-0.00106,0.00155,1.22551
8081.16646,-0.00871,0.00148,1.24058
8081.17646,-0.00085,0.00163,1.25555
8081.18645,-0.00841,0.00167,1.2704
8081.19645,-0.00067,0.00146,1.28478
8081.20645,-0.00846,0.00125,1.29819
8081.21645,-0.00086,0.00151,1.31127
8081.22644,-0.00845,0.00187,1.32511
8081.23644,-0.0008,0.00177,1.33947
8081.24644,-0.00887,0.00144,1.3539
8081.25644,-0.00162,0.0012,1.36894
8081.26643,-0.00943,0.00108,1.38498
8081.27643,-0.0015,0.00112,1.40042
8081.28643,-0.00897,0.00116,1.41464
8081.29643,-0.00111,0.00119,1.42827
8081.30642,-0.00862,0.00125,1.44239
8081.31642,-0.00071,0.00123,1.45666
8081.32642,-0.00825,0.00105,1.47112
8081.33641,-0.00053,0.00106,1.48509
8081.34641,-0.00808,0.00125,1.49874
8081.35641,-0.00045,0.00167,1.51333
8081.36641,-0.00818,0.00171,1.52888
8081.3764,-0.00069,0.00175,1.54496
8081.3864,-0.00841,0.00189,1.56085
8081.3964,-0.00057,0.00203,1.57618
8081.4064,-0.00808,0.00197,1.59083
8081.41639,-0.00043,0.00193,1.60609
8081.42639,-0.00824,0.00177,1.62159
8081.43639,-0.00075,0.00161,1.63649
8081.44639,-0.00845,0.00165,1.65028
8081.45638,-0.00067,0.00172,1.66458
8081.46638,-0.00834,0.00154,1.67871
8081.47638,-0.00087,0.00139,1.69444
8081.48638,-0.00829,0.00146,1.71199
8081.49637,-0.00047,0.00178,1.72972
8081.50637,-0.00827,0.0019,1.74637
8081.51637,-0.00077,0.00177,1.76149
8081.52637,-0.00838,0.00159,1.77411
8081.53636,-0.00069,0.00161,1.78469
8081.54636,-0.00838,0.00166,1.79538
8081.55636,-0.00092,0.00193,1.80852
8081.56635,-0.00861,0.00226,1.82355
8081.57635,-0.00091,0.0025,1.83961
8081.58635,-0.00852,0.00241,1.85802
8081.59635,-0.00079,0.00219,1.87724
8081.60634,-0.0083,0.00199,1.89655
8081.61634,-0.00075,0.00208,1.91317
8081.62634,-0.00839,0.00213,1.92609
8081.63634,-0.00077,0.00222,1.9374
8081.64633,-0.00838,0.00223,1.95017
8081.65633,-0.0007,0.00216,1.96501
8081.66633,-0.00824,0.002,1.98069
8081.67633,-0.00063,0.00185,1.99678
8081.68632,-0.00807,0.00184,2.01312
8081.69632,-0.00044,0.00203,2.03083
8081.70632,-0.00816,0.00207,2.04849
8081.71632,-0.0006,0.00199,2.06537
8081.72631,-0.00822,0.00198,2.08081
8081.73631,-0.00073,0.00196,2.09564
8081.74631,-0.00852,0.00176,2.10963
8081.75631,-0.0011,0.00153,2.12371
8081.7663,-0.00863,0.00142,2.13749
8081.7763,-0.00086,0.00162,2.15177
8081.7863,-0.00831,0.00176,2.16534
8081.79629,-0.00079,0.00188,2.17835
8081.80629,-0.00848,0.00216,2.19168
8081.81629,-0.00104,0.00237,2.2063
8081.82629,-0.00853,0.00219,2.22291
8081.83628,-0.00085,0.00199,2.23976
8081.84628,-0.0082,0.0019,2.25567
8081.85628,-0.00058,0.0021,2.2706
8081.86628,-0.00823,0.00225,2.28542
8081.87627,-0.00088,0.00235,2.30057
8081.88627,-0.00861,0.00242,2.31604
8081.89627,-0.00132,0.00243,2.33072
8081.90627,-0.0086,0.00223,2.34448
8081.91626,-0.00053,0.00213,2.35791
8081.92626,-0.00786,0.00201,2.37244
8081.93626,-0.00057,0.00191,2.38798
