t,p1,p2,h
4074.36943,-0.01144,0.00223,0.35368
4074.37943,0.00131,0.00222,0.35376
4074.38943,-0.01109,0.00237,0.35376
4074.39943,0.00137,0.00243,0.35381
4074.40942,-0.01129,0.00238,0.35381
4074.41942,0.00129,0.00226,0.35379
4074.42942,-0.01117,0.00219,0.35375
4074.43942,0.00158,0.00212,0.35378
4074.44941,-0.01083,0.00189,0.3537
4074.45941,0.00185,0.00179,0.35368
4074.46941,-0.01097,0.00195,0.35363
4074.47941,0.00155,0.00211,0.35365
4074.4894,-0.01115,0.00228,0.35364
4074.4994,0.00133,0.00247,0.35365
4074.5094,-0.01142,0.00273,0.3536
4074.5194,0.00121,0.00264,0.35364
4074.52939,-0.0117,0.00252,0.35361
4074.53939,0.00084,0.00243,0.3536
4074.54939,-0.01168,0.00232,0.3536
4074.55939,0.00125,0.00224,0.35365
4074.56938,-0.0117,0.00235,0.35368
4074.57938,0.00075,0.00255,0.35371
4074.58938,-0.01231,0.00281,0.35365
4074.59937,0.00056,0.00273,0.35371
4074.60937,-0.01197,0.00257,0.35379
4074.61937,0.00118,0.00237,0.35384
4074.62937,-0.01165,0.00226,0.35377
4074.63936,0.00093,0.00241,0.3538
4074.64936,-0.01198,0.00274,0.35375
4074.65936,0.00125,0.00289,0.35375
4074.66936,-0.01152,0.00283,0.35374
4074.67935,0.00154,0.00274,0.35381
4074.68935,-0.01149,0.00271,0.35376
4074.69935,0.00134,0.00261,0.35376
4074.70935,-0.01163,0.00273,0.35371
4074.71934,0.00132,0.00282,0.3537
4074.72934,-0.01172,0.00282,0.35375
4074.73934,0.00148,0.00261,0.35378
4074.74934,-0.01138,0.00253,0.35371
4074.75933,0.00156,0.00257,0.35375
4074.76933,-0.01172,0.00255,0.35373
4074.77933,0.00129,0.00253,0.35372
4074.78933,-0.01178,0.00258,0.35365
4074.79932,0.00153,0.00268,0.35367
4074.80932,-0.01141,0.00281,0.35374
4074.81932,0.00184,0.00271,0.35375
4074.82931,-0.01137,0.00247,0.35369
4074.83931,0.00159,0.00216,0.35373
4074.84931,-0.01177,0.00202,0.35375
4074.85931,0.00144,0.00208,0.3538
4074.8693,-0.01166,0.00213,0.35371
4074.8793,0.00141,0.00221,0.35373
4074.8893,-0.01193,0.00231,0.35379
4074.8993,0.00145,0.00235,0.35383
4074.90929,-0.01178,0.00235,0.35374
4074.91929,0.0016,0.00247,0.35372
4074.92929,-0.01148,0.00263,0.3537
4074.93929,0.00196,0.00245,0.35377
4074.94928,-0.01124,0.00215,0.35377
4074.95928,0.00225,0.00185,0.3538
4074.96928,-0.01131,0.00184,0.35378
4074.97928,0.00188,0.002,0.35377
4074.98927,-0.01152,0.00215,0.35366
4074.99927,0.00184,0.00235,0.35367
4075.00927,-0.01168,0.00254,0.35365
4075.01927,0.00158,0.0025,0.35365
4075.02926,-0.01187,0.00236,0.35361
4075.03926,0.00171,0.00226,0.35368
4075.04926,-0.0117,0.00228,0.3537
4075.05926,0.00168,0.00226,0.35377
4075.06925,-0.01201,0.00238,0.35379
4075.07925,0.00146,0.00248,0.35379
4075.08925,-0.01205,0.00244,0.35375
4075.09924,0.00168,0.00234,0.35369
4075.10924,-0.01167,0.00243,0.35361
4075.11924,0.00204,0.00248,0.35368
4075.12924,-0.0114,0.0024,0.35368
4075.13923,0.0022,0.00233,0.35374
4075.14923,-0.01146,0.00229,0.35378
4075.15923,0.00235,0.00219,0.35378
4075.16923,-0.01129,0.00201,0.35371
4075.17922,0.00213,0.00191,0.35381
4075.18922,-0.01178,0.00185,0.35379
4075.19922,0.00177,0.00191,0.35382
4075.20922,-0.01193,0.00213,0.35377
4075.21921,0.00204,0.0022,0.35377
4075.22921,-0.01147,0.00225,0.3538
4075.23921,0.00243,0.00233,0.35386
4075.24921,-0.01133,0.00246,0.35374
4075.2592,0.00231,0.00253,0.35372
4075.2692,-0.01171,0.00255,0.35368
4075.2792,0.00203,0.00267,0.35367
4075.2892,-0.01176,0.00275,0.35369
4075.29919,0.00218,0.0027,0.35375
4075.30919,-0.01144,0.00268,0.35376
4075.31919,0.00247,0.00262,0.35382
4075.32918,-0.01135,0.00265,0.35376
4075.33918,0.00253,0.00265,0.35375
4075.34918,-0.01124,0.00273,0.35373
4075.35918,0.00286,0.00284,0.35373
4075.36917,-0.01096,0.0028,0.35366
4075.37917,0.00292,0.00256,0.3537
4075.38917,-0.01093,0.00235,0.3537
4075.39917,0.00309,0.00237,0.35372
4075.40916,-0.01087,0.00252,0.35373
4075.41916,0.00292,0.00242,0.35385
4075.42916,-0.01112,0.00234,0.3538
4075.43916,0.00291,0.00272,0.35372
4075.44915,-0.01117,0.00309,0.35369
4075.45915,0.00263,0.00291,0.35378
4075.46915,-0.01146,0.00268,0.35381
4075.47915,0.00266,0.00256,0.35389
4075.48914,-0.01126,0.00264,0.35381
4075.49914,0.00286,0.00277,0.35376
4075.50914,-0.01108,0.00297,0.35369
4075.51914,0.00319,0.00305,0.35374
4075.52913,-0.0112,0.00297,0.35371
4075.53913,0.00249,0.00281,0.35372
4075.54913,-0.01179,0.00276,0.35368
4075.55912,0.0024,0.00271,0.35371
4075.56912,-0.0119,0.00273,0.35369
4075.57912,0.00194,0.00279,0.35368
4075.58912,-0.01246,0.00286,0.35364
4075.59911,0.00177,0.00282,0.35376
4075.60911,-0.01242,0.00278,0.35375
4075.61911,0.00184,0.00274,0.35377
4075.62911,-0.01232,0.00273,0.35372
4075.6391,0.00209,0.00262,0.35369
4075.6491,-0.01188,0.00258,0.35361
4075.6591,0.0027,0.00255,0.35365
4075.6691,-0.01129,0.0026,0.3537
4075.67909,0.00309,0.00284,0.35377
4075.68909,-0.01119,0.00296,0.35369
4075.69909,0.00309,0.00295,0.3537
4075.70909,-0.0114,0.00299,0.3537
4075.71908,0.00287,0.0029,0.35373
4075.72908,-0.01139,0.00273,0.35369
4075.73908,0.00298,0.00262,0.35369
4075.74908,-0.01144,0.00265,0.35365
4075.75907,0.00288,0.0026,0.35367
4075.76907,-0.01157,0.00242,0.35368
4075.77907,0.00281,0.0025,0.35376
4075.78907,-0.01176,0.00262,0.35372
4075.79906,0.00256,0.00271,0.35383
4075.80906,-0.01184,0.00289,0.35385
4075.81906,0.00276,0.00297,0.35386
4075.82905,-0.01164,0.00299,0.35379
4075.83905,0.00275,0.00287,0.3538
4075.84905,-0.0118,0.0027,0.35377
4075.85905,0.0026,0.00274,0.35379
4075.86904,-0.01193,0.00273,0.35374
4075.87904,0.00255,0.00275,0.3537
4075.88904,-0.0121,0.00281,0.35368
4075.89904,0.00237,0.00287,0.35373
4075.90903,-0.01209,0.00292,0.35373
4075.91903,0.00277,0.00289,0.35378
4075.92903,-0.01133,0.0028,0.35372
4075.93903,0.00355,0.00271,0.35368
4075.94902,-0.01093,0.00268,0.35368
4075.95902,0.00369,0.00267,0.35371
4075.96902,-0.01097,0.00282,0.35367
4075.97902,0.00347,0.00297,0.35371
4075.98901,-0.01116,0.00303,0.3537
4075.99901,0.00356,0.00284,0.35371
4076.00901,-0.01134,0.00275,0.35368
4076.01901,0.00307,0.00276,0.35376
4076.029,-0.01161,0.00268,0.35373
4076.039,0.00311,0.00267,0.35372
4076.049,-0.0117,0.00269,0.3537
4076.05899,0.00305,0.00274,0.35372
4076.06899,-0.01161,0.00277,0.35372
4076.07899,0.00319,0.00282,0.35378
4076.08899,-0.01148,0.00262,0.35371
4076.09898,0.00327,0.00252,0.35371
4076.10898,-0.01165,0.0026,0.35368
4076.11898,0.00316,0.0027,0.35373
4076.12898,-0.01164,0.0029,0.35374
4076.13897,0.00313,0.00271,0.35378
4076.14897,-0.01159,0.0024,0.35374
4076.15897,0.00328,0.00224,0.35376
4076.16897,-0.012,0.00231,0.35373
4076.17896,0.00258,0.00234,0.35373
4076.18896,-0.01217,0.00235,0.35376
4076.19896,0.00276,0.00251,0.35386
4076.20896,-0.01211,0.00266,0.3538
4076.21895,0.00283,0.00267,0.35384
4076.22895,-0.01207,0.00261,0.35384
4076.23895,0.00294,0.00243,0.35387
4076.24895,-0.01185,0.00249,0.35376
4076.25894,0.00313,0.00272,0.3537
4076.26894,-0.01174,0.00289,0.3537
4076.27894,0.00328,0.00303,0.35381
4076.28893,-0.01182,0.00324,0.35377
4076.29893,0.00312,0.00336,0.35382
4076.30893,-0.0116,0.00327,0.35378
4076.31893,0.0036,0.00306,0.35384
4076.32892,-0.01134,0.00302,0.35381
4076.33892,0.00361,0.00308,0.35381
4076.34892,-0.01159,0.00313,0.35376
4076.35892,0.00346,0.00309,0.35379
4076.36891,-0.01145,0.00306,0.35375
4076.37891,0.00359,0.0029,0.35377
4076.38891,-0.01146,0.00275,0.35377
4076.39891,0.00373,0.00277,0.35383
4076.4089,-0.01119,0.00273,0.35383
4076.4189,0.00408,0.00264,0.35389
4076.4289,-0.01093,0.0027,0.35383
4076.4389,0.00401,0.00272,0.35382
4076.44889,-0.01117,0.00266,0.35379
4076.45889,0.0039,0.00272,0.35386
4076.46889,-0.01147,0.00279,0.35386
4076.47889,0.00332,0.00272,0.35381
4076.48888,-0.01202,0.0027,0.35373
4076.49888,0.00341,0.0027,0.35373
4076.50888,-0.01143,0.00264,0.3537
4076.51888,0.00392,0.0026,0.35375
4076.52887,-0.0113,0.00266,0.35374
4076.53887,0.00377,0.00286,0.35376
4076.54887,-0.0116,0.00309,0.35372
4076.55886,0.00358,0.00305,0.35371
4076.56886,-0.01153,0.00291,0.35366
4076.57886,0.00367,0.00284,0.35365
4076.58886,-0.01175,0.00293,0.35358
4076.59885,0.00344,0.003,0.35365
4076.60885,-0.01184,0.00309,0.35366
4076.61885,0.00361,0.00306,0.35373
4076.62885,-0.01159,0.003,0.35376
4076.63884,0.00365,0.00287,0.35386
4076.64884,-0.01166,0.00274,0.35379
4076.65884,0.00376,0.00266,0.35376
4076.66884,-0.01156,0.00259,0.3537
4076.67883,0.00365,0.00255,0.35374
4076.68883,-0.01168,0.00257,0.3537
4076.69883,0.00367,0.00264,0.35367
4076.70883,-0.01189,0.00278,0.35366
4076.71882,0.00338,0.00309,0.35372
4076.72882,-0.01181,0.00335,0.35367
4076.73882,0.00377,0.00312,0.35369
4076.74882,-0.01156,0.00289,0.35367
4076.75881,0.00404,0.00278,0.35369
4076.76881,-0.01132,0.0028,0.35366
4076.77881,0.004,0.00275,0.3528
4076.7888,-0.01129,0.00269,0.3525
4076.7988,0.00401,0.00254,0.35325
4076.8088,-0.01122,0.00244,0.35361
4076.8188,0.00431,0.00244,0.35369
4076.82879,-0.01092,0.00244,0.3537
4076.83879,0.00439,0.00234,0.35378
4076.84879,-0.0112,0.00223,0.35371
4076.85879,0.00405,0.00221,0.35372
4076.86878,-0.01143,0.00231,0.35375
4076.87878,0.00395,0.00264,0.35378
4076.88878,-0.01158,0.00284,0.35371
4076.89878,0.00376,0.00277,0.35376
4076.90877,-0.01202,0.00275,0.35373
4076.91877,0.00317,0.0029,0.35383
4076.92877,-0.01259,0.00297,0.35386
4076.93877,0.00275,0.00272,0.35384
4076.94876,-0.01295,0.00249,0.35371
4076.95876,0.00256,0.00248,0.35372
4076.96876,-0.01303,0.00248,0.35369
4076.97876,0.00275,0.00234,0.35376
4076.98875,-0.01208,0.00223,0.35366
4076.99875,0.00432,0.00217,0.3536
4077.00875,-0.01085,0.00227,0.35355
4077.01875,0.00466,0.00221,0.35365
4077.02874,-0.01102,0.00205,0.35366
4077.03874,0.00446,0.00206,0.35372
4077.04874,-0.01114,0.00234,0.35368
4077.05873,0.00437,0.00278,0.35368
4077.06873,-0.01132,0.00293,0.35362
4077.07873,0.00429,0.00287,0.35366
4077.08873,-0.01165,0.00281,0.35365
4077.09872,0.00366,0.00276,0.35374
4077.10872,-0.01201,0.00269,0.35376
4077.11872,0.00349,0.00255,0.35379
4077.12872,-0.01239,0.0025,0.35373
4077.13871,0.00311,0.00249,0.35375
4077.14871,-0.01249,0.00244,0.35372
4077.15871,0.00347,0.00245,0.35371
4077.16871,-0.01219,0.00263,0.35366
4077.1787,0.00339,0.00278,0.35376
4077.1887,-0.0122,0.00272,0.3537
4077.1987,0.0035,0.0027,0.35374
4077.2087,-0.01238,0.00275,0.35368
4077.21869,0.00305,0.00263,0.35375
4077.22869,-0.01279,0.00242,0.35377
4077.23869,0.00316,0.00234,0.35383
4077.24869,-0.01229,0.00234,0.35379
4077.25868,0.00359,0.00233,0.35379
4077.26868,-0.01211,0.00224,0.3537
4077.27868,0.00338,0.00206,0.35373
4077.28867,-0.01252,0.00217,0.3537
4077.29867,0.00335,0.00248,0.35374
4077.30867,-0.0122,0.00257,0.3537
4077.31867,0.00382,0.00256,0.35373
4077.32866,-0.01181,0.00252,0.35374
4077.33866,0.00397,0.00267,0.35379
4077.34866,-0.01183,0.00279,0.35373
4077.35866,0.00386,0.00269,0.35377
4077.36865,-0.01213,0.00247,0.35373
4077.37865,0.00373,0.00228,0.35375
4077.38865,-0.01194,0.00216,0.35376
4077.39865,0.00394,0.00207,0.3538
4077.40864,-0.01191,0.00212,0.35375
4077.41864,0.00381,0.0022,0.35384
4077.42864,-0.01221,0.00224,0.35385
4077.43864,0.00349,0.00221,0.35385
4077.44863,-0.01248,0.00229,0.35378
4077.45863,0.00368,0.00234,0.35379
4077.46863,-0.01174,0.00237,0.3537
4077.47863,0.00421,0.00246,0.35378
4077.48862,-0.01172,0.00245,0.35377
4077.49862,0.00413,0.00248,0.35384
4077.50862,-0.012,0.00251,0.35377
4077.51861,0.00384,0.00235,0.35379
4077.52861,-0.01195,0.00225,0.35375
4077.53861,0.00398,0.00221,0.35383
4077.54861,-0.01175,0.00234,0.35383
4077.5586,0.00454,0.00267,0.35384
4077.5686,-0.01107,0.00293,0.35379
4077.5786,0.00492,0.00298,0.35385
4077.5886,-0.01127,0.00284,0.35378
4077.59859,0.0042,0.00281,0.35377
4077.60859,-0.01215,0.00291,0.35377
4077.61859,0.00378,0.00283,0.35388
4077.62859,-0.01173,0.00276,0.35385
4077.63858,0.0046,0.00276,0.35379
4077.64858,-0.01133,0.00284,0.3537
4077.65858,0.00451,0.00313,0.35373
4077.66858,-0.01169,0.00305,0.35366
4077.67857,0.00389,0.00266,0.35374
4077.68857,-0.01223,0.00237,0.35378
4077.69857,0.00379,0.00237,0.35377
4077.70857,-0.01195,0.00256,0.3537
4077.71856,0.00416,0.00275,0.35378
4077.72856,-0.0118,0.00286,0.35379
4077.73856,0.00397,0.00291,0.35382
4077.74856,-0.01226,0.00301,0.35372
4077.75855,0.00379,0.00296,0.35363
4077.76855,-0.0122,0.00296,0.35352
4077.77855,0.00379,0.00319,0.35362
4077.78854,-0.01215,0.0034,0.35373
4077.79854,0.00386,0.00344,0.35381
4077.80854,-0.01236,0.00343,0.35371
4077.81854,0.00342,0.00334,0.35373
4077.82853,-0.0126,0.00331,0.3537
4077.83853,0.00364,0.00327,0.35375
4077.84853,-0.01216,0.00326,0.35371
4077.85853,0.00386,0.00311,0.3537
4077.86852,-0.01232,0.00293,0.35358
4077.87852,0.00365,0.00283,0.35358
4077.88852,-0.01257,0.00291,0.35356
4077.89852,0.00339,0.00304,0.35369
4077.90851,-0.01248,0.00301,0.35373
4077.91851,0.00379,0.003,0.3538
4077.92851,-0.01235,0.00316,0.35375
4077.93851,0.00366,0.00335,0.35377
4077.9485,-0.01232,0.00352,0.35374
4077.9585,0.00406,0.00359,0.35379
4077.9685,-0.0121,0.00344,0.35373
4077.9785,0.00367,0.00331,0.35373
4077.98849,-0.01262,0.00311,0.35371
4077.99849,0.00362,0.00301,0.35375
4078.00849,-0.01231,0.00313,0.35371
4078.01848,0.00367,0.00326,0.35375
4078.02848,-0.01248,0.00318,0.35372
4078.03848,0.00365,0.00312,0.35376
4078.04848,-0.01238,0.00306,0.35376
4078.05847,0.00382,0.00304,0.35377
4078.06847,-0.01216,0.00299,0.35366
4078.07847,0.00414,0.00291,0.35374
4078.08847,-0.0118,0.00303,0.35376
4078.09846,0.00423,0.0033,0.35379
4078.10846,-0.01204,0.00346,0.3537
4078.11846,0.00405,0.00338,0.35376
4078.12846,-0.01199,0.00309,0.35373
4078.13845,0.00406,0.00279,0.35377
4078.14845,-0.01228,0.00273,0.35375
4078.15845,0.00378,0.00298,0.35383
4078.16845,-0.01228,0.00326,0.35383
4078.17844,0.00404,0.00314,0.35384
4078.18844,-0.01179,0.00297,0.3537
4078.19844,0.00453,0.00301,0.3537
4078.20844,-0.01155,0.00306,0.35374
4078.21843,0.005,0.00293,0.3538
4078.22843,-0.01112,0.00286,0.35374
4078.23843,0.00426,0.00292,0.3538
4078.24842,-0.01256,0.00282,0.3538
4078.25842,0.00364,0.00268,0.35386
4078.26842,-0.01242,0.00259,0.35381
4078.27842,0.00396,0.00261,0.35387
4078.28841,-0.01213,0.00265,0.35385
4078.29841,0.00399,0.00282,0.35383
4078.30841,-0.01243,0.0029,0.35376
4078.31841,0.0037,0.00274,0.35377
4078.3284,-0.01238,0.00264,0.35373
4078.3384,0.00374,0.00275,0.35372
4078.3484,-0.01246,0.00279,0.35369
4078.3584,0.00393,0.00287,0.35378
4078.36839,-0.01228,0.00319,0.35374
4078.37839,0.0039,0.00316,0.35375
4078.38839,-0.01236,0.003,0.35378
4078.39839,0.00374,0.00302,0.35391
4078.40838,-0.0124,0.00324,0.35388
4078.41838,0.0037,0.00345,0.35386
4078.42838,-0.01244,0.00343,0.35377
4078.43838,0.00394,0.00331,0.35375
4078.44837,-0.0123,0.0031,0.3537
4078.45837,0.00385,0.00297,0.35372
4078.46837,-0.01242,0.00298,0.35372
4078.47837,0.00385,0.00303,0.35377
4078.48836,-0.01239,0.0031,0.35368
4078.49836,0.00389,0.00319,0.35372
4078.50836,-0.01196,0.00351,0.35374
4078.51835,0.00433,0.00381,0.35378
4078.52835,-0.01198,0.00379,0.35378
4078.53835,0.00432,0.00383,0.35381
4078.54835,-0.01175,0.00391,0.35374
4078.55834,0.00452,0.00383,0.35374
4078.56834,-0.01182,0.00368,0.35371
4078.57834,0.00431,0.00369,0.35386
4078.58834,-0.0119,0.00378,0.35385
4078.59833,0.0042,0.00374,0.35381
4078.60833,-0.01189,0.00366,0.35377
4078.61833,0.00464,0.00365,0.35384
4078.62833,-0.01157,0.00367,0.35378
4078.63832,0.00433,0.00363,0.3538
4078.64832,-0.01213,0.00371,0.35376
4078.65832,0.00409,0.00367,0.3538
4078.66832,-0.01204,0.00341,0.3538
4078.67831,0.00429,0.00333,0.35385
4078.68831,-0.01193,0.00333,0.35381
4078.69831,0.00395,0.00329,0.35386
4078.70831,-0.01252,0.00333,0.35379
4078.7183,0.00373,0.00349,0.3538
4078.7283,-0.01235,0.00366,0.35373
4078.7383,0.00408,0.0036,0.35383
4078.74829,-0.01199,0.00345,0.35383
4078.75829,0.00428,0.00339,0.3539
4078.76829,-0.01203,0.00336,0.35392
4078.77829,0.00401,0.00334,0.35399
4078.78828,-0.01231,0.00332,0.35397
4078.79828,0.004,0.00329,0.35395
4078.80828,-0.01216,0.00328,0.35382
4078.81828,0.00396,0.00339,0.35378
4078.82827,-0.01253,0.00365,0.35369
4078.83827,0.00347,0.00368,0.35373
4078.84827,-0.01288,0.00358,0.35377
4078.85827,0.00351,0.00349,0.35391
4078.86826,-0.01247,0.00345,0.35383
4078.87826,0.00377,0.00362,0.35382
4078.88826,-0.01274,0.00394,0.35387
4078.89826,0.00333,0.00412,0.35396
4078.90825,-0.0127,0.00424,0.35393
4078.91825,0.00351,0.00443,0.35391
4078.92825,-0.01284,0.00464,0.35383
4078.93825,0.00357,0.00466,0.35383
4078.94824,-0.01253,0.00465,0.35377
4078.95824,0.00347,0.00458,0.35379
4078.96824,-0.01291,0.00443,0.35379
4078.97823,0.00334,0.00427,0.35383
4078.98823,-0.0127,0.00402,0.35377
4078.99823,0.00357,0.0037,0.3538
4079.00823,-0.01269,0.00346,0.35384
4079.01822,0.00344,0.00342,0.35392
4079.02822,-0.01282,0.00345,0.35391
4079.03822,0.00351,0.00351,0.35389
4079.04822,-0.01244,0.00344,0.3538
4079.05821,0.00407,0.00333,0.35381
4079.06821,-0.01181,0.00333,0.35377
4079.07821,0.00446,0.00341,0.35388
4079.08821,-0.0119,0.00353,0.35392
4079.0982,0.00427,0.00358,0.35395
4079.1082,-0.01208,0.00358,0.35389
4079.1182,0.00399,0.00364,0.35398
4079.1282,-0.01211,0.00387,0.35401
4079.13819,0.00443,0.00391,0.35406
4079.14819,-0.01156,0.00371,0.35398
4079.15819,0.00456,0.00367,0.35399
4079.16819,-0.01183,0.00372,0.35394
4079.17818,0.0042,0.00364,0.35396
4079.18818,-0.01199,0.00363,0.35397
4079.19818,0.00424,0.00367,0.35403
4079.20818,-0.01186,0.00373,0.35387
4079.21817,0.00445,0.00371,0.35389
4079.22817,-0.01186,0.00371,0.35393
4079.23817,0.00419,0.00387,0.35401
4079.24816,-0.01204,0.00412,0.3539
4079.25816,0.00414,0.00425,0.35389
4079.26816,-0.01219,0.0042,0.35395
4079.27816,0.00392,0.00426,0.35408
4079.28815,-0.01232,0.00423,0.35401
4079.29815,0.00373,0.00398,0.35393
4079.30815,-0.01233,0.00377,0.35384
4079.31815,0.00403,0.00391,0.35384
4079.32814,-0.0122,0.00397,0.35383
4079.33814,0.00373,0.00391,0.35394
4079.34814,-0.0125,0.00388,0.35392
4079.35814,0.00382,0.0038,0.35396
4079.36813,-0.01231,0.00367,0.35393
4079.37813,0.00376,0.00347,0.35396
4079.38813,-0.01252,0.00346,0.35391
4079.39813,0.00365,0.00375,0.35397
4079.40812,-0.0124,0.00393,0.35391
4079.41812,0.00388,0.0038,0.35393
4079.42812,-0.01227,0.00358,0.35392
4079.43812,0.00373,0.0037,0.35399
4079.44811,-0.01246,0.00389,0.35393
4079.45811,0.00366,0.0039,0.35393
4079.46811,-0.01269,0.00381,0.35386
4079.4781,0.00331,0.00369,0.35387
4079.4881,-0.01286,0.00371,0.35392
4079.4981,0.00331,0.00385,0.35397
4079.5081,-0.01263,0.00402,0.3539
4079.51809,0.00369,0.00413,0.35397
4079.52809,-0.01251,0.00419,0.35388
4079.53809,0.00345,0.00418,0.35384
4079.54809,-0.01281,0.0041,0.3538
4079.55808,0.00328,0.00408,0.35391
4079.56808,-0.01263,0.00393,0.35389
4079.57808,0.00363,0.00379,0.35391
4079.58808,-0.01223,0.00397,0.35387
4079.59807,0.00394,0.00412,0.35389
4079.60807,-0.01222,0.00408,0.35385
4079.61807,0.00395,0.00401,0.35384
4079.62807,-0.01212,0.00407,0.35378
4079.63806,0.00395,0.00411,0.35386
4079.64806,-0.01203,0.00393,0.35387
4079.65806,0.00401,0.00373,0.35384
4079.66806,-0.01211,0.00367,0.35374
4079.67805,0.00382,0.00376,0.3538
4079.68805,-0.01244,0.0037,0.35384
4079.69805,0.00362,0.00357,0.35386
4079.70804,-0.01246,0.00363,0.35377
4079.71804,0.00373,0.00375,0.35385
4079.72804,-0.01225,0.00378,0.35383
4079.73804,0.0038,0.00373,0.35383
4079.74803,-0.01232,0.00365,0.35381
4079.75803,0.00371,0.0036,0.35392
4079.76803,-0.01245,0.00366,0.35388
4079.77803,0.00342,0.00373,0.35388
4079.78802,-0.0127,0.00381,0.35384
4079.79802,0.00356,0.00383,0.35391
4079.80802,-0.01217,0.00366,0.3539
4079.81802,0.00399,0.00355,0.35394
4079.82801,-0.01202,0.00367,0.35386
4079.83801,0.00399,0.00374,0.35385
4079.84801,-0.012,0.00366,0.35381
4079.85801,0.00371,0.00366,0.35387
