t,p1,p2,h
2201.45696,-0.01466,0.00192,0.3634
2201.46695,-0.00054,0.00191,0.3634
2201.47695,-0.01478,0.00188,0.36329
2201.48695,-0.00054,0.00188,0.3633
2201.49695,-0.01434,0.00182,0.36339
2201.50694,-0.00014,0.00167,0.36353
2201.51694,-0.01473,0.0015,0.36357
2201.52694,-0.00082,0.00138,0.36364
2201.53694,-0.01494,0.00161,0.36361
2201.54693,-0.00047,0.0019,0.36363
2201.55693,-0.01443,0.00194,0.36359
2201.56693,-0.0001,0.00178,0.36353
2201.57693,-0.01408,0.00183,0.36345
2201.58692,0.0003,0.00185,0.36353
2201.59692,-0.01357,0.00187,0.36349
2201.60692,0.00093,0.00182,0.36352
2201.61692,-0.01334,0.00168,0.36348
2201.62691,0.00086,0.00159,0.36352
2201.63691,-0.01329,0.00151,0.36355
2201.64691,0.00093,0.00145,0.36357
2201.6569,-0.01355,0.00136,0.36347
2201.6669,0.00048,0.00135,0.3635
2201.6769,-0.01374,0.00141,0.36347
2201.6869,0.00057,0.00142,0.36353
2201.69689,-0.01357,0.0013,0.36353
2201.70689,0.00074,0.00121,0.3636
2201.71689,-0.01354,0.00117,0.36359
2201.72689,0.00044,0.00118,0.36359
2201.73688,-0.01376,0.00132,0.36361
2201.74688,0.00068,0.00137,0.36364
2201.75688,-0.01359,0.00137,0.36355
2201.76688,0.00062,0.00126,0.36352
2201.77687,-0.01365,0.00122,0.36354
2201.78687,0.00023,0.00122,0.36362
2201.79687,-0.01427,0.00113,0.36363
2201.80687,0.00018,0.00126,0.36364
2201.81686,-0.01379,0.00153,0.36355
2201.82686,0.00067,0.00153,0.36357
2201.83686,-0.01345,0.00125,0.3636
2201.84686,0.00103,0.00111,0.36366
2201.85685,-0.01328,0.00146,0.36365
2201.86685,0.00074,0.00182,0.36366
2201.87685,-0.01384,0.00179,0.3637
2201.88684,5e-05,0.00179,0.36375
2201.89684,-0.01451,0.00173,0.3637
2201.90684,-0.00038,0.00166,0.36371
2201.91684,-0.01448,0.00162,0.36366
2201.92683,0.00025,0.00169,0.36362
2201.93683,-0.01389,0.00167,0.3636
2201.94683,0.00062,0.00153,0.36373
2201.95683,-0.01362,0.00143,0.36371
2201.96682,0.00077,0.00145,0.36368
2201.97682,-0.01327,0.00152,0.36365
2201.98682,0.00122,0.00156,0.36372
2201.99682,-0.01312,0.00147,0.36368
2202.00681,0.0012,0.00128,0.36367
2202.01681,-0.01329,0.00128,0.36361
2202.02681,0.0009,0.0015,0.36362
2202.03681,-0.0134,0.00164,0.36355
2202.0468,0.00111,0.00155,0.36357
2202.0568,-0.01316,0.00155,0.36354
2202.0668,0.00123,0.00146,0.36356
2202.0768,-0.01318,0.00142,0.36355
2202.08679,0.00092,0.00129,0.36359
2202.09679,-0.01364,0.00125,0.36354
2202.10679,0.00062,0.00122,0.36354
2202.11679,-0.01377,0.00131,0.3635
2202.12678,0.00069,0.0014,0.36349
2202.13678,-0.01377,0.00122,0.36342
2202.14678,0.00054,0.00102,0.36349
2202.15677,-0.01368,0.00097,0.36352
2202.16677,0.00091,0.00105,0.36351
2202.17677,-0.01344,0.00107,0.36346
2202.18677,0.00078,0.00102,0.36355
2202.19676,-0.01378,0.00094,0.36357
2202.20676,0.00066,0.00081,0.36359
2202.21676,-0.01366,0.00078,0.36359
2202.22676,0.00068,0.00075,0.36365
2202.23675,-0.01367,0.00084,0.36362
2202.24675,0.00091,0.00093,0.36364
2202.25675,-0.01364,0.00099,0.36358
2202.26675,0.00055,0.00106,0.36359
2202.27674,-0.01383,0.00098,0.36354
2202.28674,0.00079,0.00089,0.36357
2202.29674,-0.01369,0.00101,0.36348
2202.30674,0.00039,0.0011,0.36355
2202.31673,-0.01431,0.0012,0.36357
2202.32673,4e-05,0.00121,0.36353
2202.33673,-0.0144,0.00119,0.36348
2202.34673,0.00025,0.00137,0.36347
2202.35672,-0.01385,0.00152,0.36347
2202.36672,0.0009,0.0016,0.36358
2202.37672,-0.01351,0.00171,0.36356
2202.38671,0.00067,0.00169,0.3636
2202.39671,-0.014,0.00151,0.36359
2202.40671,0.00038,0.00143,0.36365
2202.41671,-0.01409,0.0016,0.3636
2202.4267,0.00042,0.0017,0.3636
2202.4367,-0.01413,0.00157,0.36352
2202.4467,0.00034,0.00145,0.36349
2202.4567,-0.01408,0.00151,0.3634
2202.46669,0.00059,0.00152,0.36341
2202.47669,-0.01393,0.00161,0.36345
2202.48669,0.00045,0.00146,0.36351
2202.49669,-0.01398,0.00122,0.36347
2202.50668,0.00057,0.00122,0.36346
2202.51668,-0.01397,0.00146,0.36339
2202.52668,0.00033,0.00154,0.36346
2202.53668,-0.01408,0.00156,0.36345
2202.54667,0.00082,0.00144,0.36348
2202.55667,-0.01363,0.00151,0.36344
2202.56667,0.00068,0.0016,0.36351
2202.57667,-0.01395,0.00173,0.36348
2202.58666,0.00062,0.00185,0.36354
2202.59666,-0.01384,0.00184,0.36358
2202.60666,0.0007,0.00174,0.36362
2202.61665,-0.0139,0.00155,0.36358
2202.62665,0.00082,0.00132,0.3636
2202.63665,-0.01337,0.00129,0.36359
2202.64665,0.00154,0.00144,0.36363
2202.65664,-0.01294,0.00177,0.36352
2202.66664,0.00128,0.00192,0.3635
2202.67664,-0.01347,0.00187,0.36351
2202.68664,0.00117,0.00164,0.36354
2202.69663,-0.0133,0.00147,0.36345
2202.70663,0.00134,0.00136,0.36342
2202.71663,-0.01306,0.00145,0.36337
2202.72663,0.00162,0.00153,0.36344
2202.73662,-0.01306,0.00169,0.36345
2202.74662,0.00166,0.00172,0.36346
2202.75662,-0.01288,0.00155,0.36343
2202.76662,0.00155,0.00138,0.36346
2202.77661,-0.01328,0.00137,0.3634
2202.78661,0.00122,0.0015,0.36344
2202.79661,-0.01356,0.00178,0.36342
2202.80661,0.00098,0.0017,0.3635
2202.8166,-0.0138,0.00148,0.36347
2202.8266,0.00076,0.00135,0.36339
2202.8366,-0.01394,0.00143,0.36328
2202.8466,0.00062,0.00176,0.3633
2202.85659,-0.01403,0.00204,0.36332
2202.86659,0.00055,0.00214,0.36343
2202.87659,-0.01402,0.00214,0.36341
2202.88658,0.00072,0.00192,0.36344
2202.89658,-0.01403,0.00184,0.36335
2202.90658,0.00068,0.00198,0.36336
2202.91658,-0.01388,0.0021,0.36328
2202.92657,0.00084,0.00202,0.36329
2202.93657,-0.01375,0.00193,0.36334
2202.94657,0.00103,0.00185,0.36342
2202.95657,-0.01353,0.0018,0.36337
2202.96656,0.001,0.00169,0.36338
2202.97656,-0.01399,0.00167,0.36335
2202.98656,0.00078,0.00163,0.36334
2202.99656,-0.0137,0.00171,0.36328
2203.00655,0.00108,0.0019,0.36334
2203.01655,-0.01373,0.00199,0.36337
2203.02655,0.0008,0.002,0.36339
2203.03655,-0.01404,0.00195,0.36329
2203.04654,0.00078,0.00186,0.36335
2203.05654,-0.01373,0.00196,0.3633
2203.06654,0.00096,0.00192,0.36331
2203.07654,-0.01408,0.00189,0.36334
2203.08653,0.00042,0.00214,0.36342
2203.09653,-0.01414,0.00211,0.36341
2203.10653,0.00069,0.00182,0.36341
2203.11652,-0.01407,0.00175,0.36337
2203.12652,0.00076,0.00177,0.3634
2203.13652,-0.01402,0.00176,0.36334
2203.14652,0.00075,0.00174,0.3633
2203.15651,-0.01392,0.00173,0.36325
2203.16651,0.00081,0.00155,0.36336
2203.17651,-0.01408,0.0015,0.36344
2203.18651,0.00057,0.00158,0.3635
2203.1965,-0.01401,0.00159,0.36346
2203.2065,0.00093,0.00162,0.36348
2203.2165,-0.0139,0.00147,0.36339
2203.2265,0.00078,0.0014,0.36341
2203.23649,-0.01396,0.00172,0.36341
2203.24649,0.00095,0.00185,0.3635
2203.25649,-0.0138,0.00152,0.3635
2203.26649,0.00115,0.00113,0.36348
2203.27648,-0.01369,0.00095,0.36337
2203.28648,0.0008,0.00108,0.36336
2203.29648,-0.01417,0.00128,0.36336
2203.30648,0.00057,0.00142,0.3634
2203.31647,-0.01417,0.00148,0.36336
2203.32647,0.0007,0.00141,0.36337
2203.33647,-0.01414,0.00126,0.36331
2203.34646,0.00061,0.00127,0.36336
2203.35646,-0.01409,0.00141,0.36335
2203.36646,0.00076,0.00151,0.36336
2203.37646,-0.01405,0.0014,0.36444
2203.38645,0.00068,0.00133,0.36461
2203.39645,-0.01377,0.00134,0.36379
2203.40645,0.00086,0.00126,0.36339
2203.41645,-0.01413,0.00126,0.36328
2203.42644,0.0005,0.0012,0.36334
2203.43644,-0.01417,0.0011,0.36335
2203.44644,0.00081,0.0011,0.36338
2203.45644,-0.01401,0.0012,0.36333
2203.46643,0.00062,0.00129,0.36337
2203.47643,-0.0143,0.00144,0.36333
2203.48643,0.00057,0.00161,0.36333
2203.49643,-0.01432,0.00151,0.36333
2203.50642,0.00034,0.00128,0.36336
2203.51642,-0.01475,0.00132,0.36324
2203.52642,-8e-05,0.00129,0.36326
2203.53642,-0.0148,0.00137,0.36334
2203.54641,0.00035,0.00141,0.36344
2203.55641,-0.0142,0.00131,0.36337
2203.56641,0.00063,0.0013,0.3634
2203.57641,-0.01449,0.00129,0.3634
2203.5864,0.0001,0.00128,0.3634
2203.5964,-0.01473,0.0013,0.3633
2203.6064,0.00032,0.00137,0.36329
2203.61639,-0.01425,0.00153,0.36325
2203.62639,0.00073,0.00165,0.36322
2203.63639,-0.01412,0.00155,0.36321
2203.64639,0.0006,0.00153,0.36325
2203.65638,-0.01443,0.00168,0.36334
2203.66638,0.00055,0.00173,0.3634
2203.67638,-0.01407,0.00183,0.36326
2203.68638,0.00078,0.00193,0.36327
2203.69637,-0.0142,0.00193,0.36324
2203.70637,0.00044,0.00181,0.3633
2203.71637,-0.01455,0.00169,0.36332
2203.72637,0.00047,0.00166,0.36337
2203.73636,-0.01408,0.00176,0.36333
2203.74636,0.00072,0.00186,0.3633
2203.75636,-0.01418,0.00196,0.36326
2203.76636,0.00054,0.00216,0.36332
2203.77635,-0.01469,0.00221,0.3633
2203.78635,0.00023,0.0022,0.36329
2203.79635,-0.01448,0.00216,0.36323
2203.80635,0.00043,0.0019,0.36331
2203.81634,-0.01452,0.00178,0.36332
2203.82634,0.0003,0.00177,0.36335
2203.83634,-0.01484,0.00196,0.36329
2203.84633,0.00014,0.00219,0.36329
2203.85633,-0.0148,0.00226,0.36325
2203.86633,-0.00019,0.0021,0.36332
2203.87633,-0.01508,0.00209,0.3633
2203.88632,-2e-05,0.00204,0.36334
2203.89632,-0.0149,0.00201,0.36333
2203.90632,0.00013,0.00214,0.3634
2203.91632,-0.01447,0.00215,0.3633
2203.92631,0.00063,0.00212,0.36332
2203.93631,-0.01452,0.00218,0.36336
2203.94631,0.00018,0.0022,0.36342
2203.95631,-0.01492,0.00217,0.36335
2203.9663,8e-05,0.00209,0.36336
2203.9763,-0.0149,0.00225,0.36333
2203.9863,-0.00018,0.00217,0.36343
2203.9963,-0.0154,0.00211,0.36345
2204.00629,-0.00045,0.00202,0.3634
2204.01629,-0.01515,0.00196,0.36326
2204.02629,0.00013,0.00202,0.36332
2204.03629,-0.01475,0.00198,0.36333
2204.04628,7e-05,0.00196,0.36331
2204.05628,-0.01514,0.00205,0.36328
2204.06628,-0.00041,0.00209,0.36332
2204.07627,-0.01552,0.00193,0.36321
2204.08627,-0.00051,0.00184,0.36322
2204.09627,-0.01539,0.00185,0.36325
2204.10627,-0.00031,0.00184,0.36326
2204.11626,-0.01508,0.00199,0.36321
2204.12626,-8e-05,0.00207,0.36321
2204.13626,-0.01532,0.00192,0.36319
2204.14626,-0.00043,0.00196,0.36324
2204.15625,-0.01556,0.00226,0.36322
2204.16625,-0.00066,0.00234,0.36329
2204.17625,-0.01569,0.00228,0.36332
2204.18625,-0.00076,0.00216,0.36338
2204.19624,-0.01601,0.00195,0.36337
2204.20624,-0.001,0.00188,0.36342
2204.21624,-0.0158,0.00192,0.36335
2204.22624,-0.00078,0.00189,0.36334
2204.23623,-0.01586,0.00172,0.36329
2204.24623,-0.00094,0.0017,0.36337
2204.25623,-0.01608,0.00187,0.36329
2204.26623,-0.00101,0.00208,0.36329
2204.27622,-0.01569,0.00197,0.36323
2204.28622,-0.00048,0.0017,0.36328
2204.29622,-0.01573,0.00163,0.3632
2204.30622,-0.00077,0.0016,0.36328
2204.31621,-0.01577,0.00156,0.36331
2204.32621,-0.00063,0.00159,0.36338
2204.33621,-0.01563,0.00178,0.36334
2204.3462,-0.00052,0.00189,0.36339
2204.3562,-0.01562,0.0017,0.36343
2204.3662,-0.00062,0.00147,0.36348
2204.3762,-0.01526,0.00162,0.36342
2204.38619,0.00018,0.0018,0.36344
2204.39619,-0.01478,0.00188,0.36339
2204.40619,7e-05,0.00182,0.36343
2204.41619,-0.01536,0.00181,0.3634
2204.42618,-0.00052,0.00182,0.36347
2204.43618,-0.0156,0.00169,0.3634
2204.44618,-9e-05,0.00157,0.3634
2204.45618,-0.01494,0.00169,0.36338
2204.46617,-0.00013,0.00172,0.36337
2204.47617,-0.01531,0.00181,0.36332
2204.48617,-0.00013,0.00194,0.3634
2204.49617,-0.01511,0.00198,0.36342
2204.50616,9e-05,0.00188,0.36342
2204.51616,-0.01502,0.00174,0.3633
2204.52616,-8e-05,0.00155,0.36332
2204.53616,-0.01528,0.00153,0.36325
2204.54615,-0.0001,0.00167,0.36326
2204.55615,-0.01521,0.00174,0.3633
2204.56615,-0.00012,0.00161,0.36342
2204.57614,-0.0152,0.00148,0.36336
2204.58614,6e-05,0.00144,0.36332
2204.59614,-0.01503,0.00152,0.36327
2204.60614,8e-05,0.0016,0.36327
2204.61613,-0.01489,0.00158,0.3632
2204.62613,0.00054,0.00156,0.36329
2204.63613,-0.01449,0.00153,0.36332
2204.64613,0.00078,0.00152,0.3633
2204.65612,-0.01432,0.00149,0.36322
2204.66612,0.00081,0.00158,0.3633
2204.67612,-0.01464,0.00181,0.3633
2204.68612,0.00022,0.00174,0.36333
2204.69611,-0.01479,0.00151,0.36327
2204.70611,0.00039,0.0014,0.36328
2204.71611,-0.01473,0.00164,0.36323
2204.72611,0.00024,0.0019,0.3633
2204.7361,-0.015,0.00188,0.36332
2204.7461,0.00015,0.00177,0.36343
2204.7561,-0.01499,0.00168,0.36337
2204.7661,0.00015,0.00179,0.36338
2204.77609,-0.01493,0.00199,0.36338
2204.78609,-5e-05,0.00201,0.36346
2204.79609,-0.01563,0.00201,0.3634
2204.80609,-0.00057,0.00199,0.36342
2204.81608,-0.01561,0.00197,0.36334
2204.82608,-0.00037,0.00194,0.36331
2204.83608,-0.01541,0.00196,0.36324
2204.84607,-3e-05,0.00204,0.36329
2204.85607,-0.01506,0.00195,0.36332
2204.86607,0.00014,0.00195,0.36345
2204.87607,-0.01513,0.00222,0.3634
2204.88606,6e-05,0.00226,0.36341
2204.89606,-0.01478,0.00226,0.36341
2204.90606,0.00053,0.00217,0.36341
2204.91606,-0.01478,0.0021,0.36333
2204.92605,0.00034,0.00195,0.36334
2204.93605,-0.01473,0.00171,0.36321
2204.94605,0.00042,0.00176,0.36322
2204.95605,-0.01469,0.00192,0.36325
2204.96604,0.00058,0.0019,0.36331
2204.97604,-0.01491,0.00174,0.36326
2204.98604,-3e-05,0.00167,0.36332
2204.99604,-0.01519,0.00177,0.36333
2205.00603,0.00025,0.00198,0.36335
2205.01603,-0.01483,0.00219,0.36328
2205.02603,0.0004,0.00207,0.36334
2205.03603,-0.01464,0.00183,0.36333
2205.04602,0.00073,0.00171,0.36335
2205.05602,-0.01462,0.00183,0.36329
2205.06602,0.0004,0.00192,0.36335
2205.07601,-0.01477,0.00178,0.36338
2205.08601,0.00076,0.00166,0.36343
2205.09601,-0.0143,0.00159,0.36338
2205.10601,0.00086,0.0017,0.36339
2205.116,-0.01443,0.00197,0.36329
2205.126,0.00062,0.00206,0.3633
2205.136,-0.01453,0.00215,0.36326
2205.146,0.00084,0.0022,0.36334
2205.15599,-0.01441,0.00229,0.36333
2205.16599,0.00084,0.00235,0.36334
2205.17599,-0.01453,0.00216,0.36325
2205.18599,0.00069,0.00188,0.36332
2205.19598,-0.0144,0.00183,0.36333
2205.20598,0.00086,0.00182,0.36336
2205.21598,-0.01435,0.00181,0.36328
2205.22598,0.00093,0.00193,0.36323
2205.23597,-0.01416,0.00203,0.36313
2205.24597,0.00112,0.00207,0.36318
2205.25597,-0.01438,0.00194,0.3632
2205.26597,0.00058,0.00159,0.3633
2205.27596,-0.01484,0.00147,0.36328
2205.28596,0.00034,0.00134,0.36331
2205.29596,-0.01499,0.00117,0.36328
2205.30595,0.0001,0.00106,0.36333
2205.31595,-0.01514,0.00104,0.36332
2205.32595,0.00026,0.00134,0.36331
2205.33595,-0.01494,0.00189,0.36318
2205.34594,0.00029,0.00206,0.3632
2205.35594,-0.01513,0.00194,0.3632
2205.36594,-0.00017,0.00195,0.36324
2205.37594,-0.01541,0.00204,0.36323
2205.38593,2e-05,0.00198,0.36324
2205.39593,-0.01492,0.00186,0.36319
2205.40593,0.00051,0.00179,0.36325
2205.41593,-0.01466,0.0018,0.36325
2205.42592,0.00074,0.00171,0.36331
2205.43592,-0.01451,0.00171,0.36322
2205.44592,0.0008,0.0018,0.36317
2205.45592,-0.01415,0.00191,0.36318
2205.46591,0.00122,0.00181,0.36324
2205.47591,-0.01411,0.00171,0.36316
2205.48591,0.00125,0.00171,0.36314
2205.49591,-0.01401,0.00178,0.36313
2205.5059,0.00113,0.00184,0.36324
2205.5159,-0.01448,0.00171,0.36323
2205.5259,0.0005,0.00158,0.36329
2205.5359,-0.0148,0.00167,0.36323
2205.54589,0.00067,0.00164,0.36323
2205.55589,-0.01448,0.00146,0.36319
2205.56589,0.00084,0.00153,0.36326
2205.57588,-0.0147,0.00166,0.36327
2205.58588,0.00023,0.00168,0.36333
2205.59588,-0.01527,0.00179,0.36326
2205.60588,0.0002,0.00193,0.36332
2205.61587,-0.01487,0.00206,0.3633
2205.62587,0.0007,0.0022,0.36334
2205.63587,-0.01451,0.00216,0.36329
2205.64587,0.00079,0.00211,0.36332
2205.65586,-0.01458,0.00206,0.36329
2205.66586,0.00085,0.00208,0.36327
2205.67586,-0.01447,0.00222,0.36322
2205.68586,0.00082,0.00226,0.3633
2205.69585,-0.01441,0.00216,0.3633
2205.70585,0.00075,0.0021,0.36335
2205.71585,-0.01477,0.00217,0.36333
2205.72585,0.00065,0.00219,0.36334
2205.73584,-0.0145,0.00208,0.36321
2205.74584,0.00104,0.00183,0.36323
2205.75584,-0.01434,0.0016,0.36318
2205.76584,0.00106,0.0015,0.36325
2205.77583,-0.01415,0.00143,0.36329
2205.78583,0.00103,0.00138,0.36332
2205.79583,-0.01436,0.00137,0.36329
2205.80582,0.00098,0.00136,0.36329
2205.81582,-0.01438,0.00148,0.36321
2205.82582,0.00078,0.00166,0.3633
2205.83582,-0.0145,0.00162,0.3633
2205.84581,0.00089,0.00162,0.36329
2205.85581,-0.01442,0.00188,0.36318
2205.86581,0.00086,0.00205,0.36317
2205.87581,-0.01452,0.0021,0.36315
2205.8858,0.00083,0.00209,0.3633
2205.8958,-0.01455,0.00196,0.3633
2205.9058,0.00065,0.00176,0.36326
2205.9158,-0.0146,0.0018,0.36321
2205.92579,0.00089,0.00197,0.36321
2205.93579,-0.01432,0.0022,0.36317
2205.94579,0.00117,0.00232,0.36323
2205.95579,-0.0142,0.00242,0.36327
2205.96578,0.00101,0.0025,0.36333
2205.97578,-0.01456,0.00252,0.36326
2205.98578,0.00077,0.00255,0.36329
2205.99578,-0.01448,0.00256,0.3633
2206.00577,0.00076,0.00244,0.36332
2206.01577,-0.01494,0.0024,0.36324
2206.02577,0.00034,0.00247,0.36325
2206.03576,-0.01496,0.00234,0.36327
2206.04576,0.0006,0.0022,0.36334
2206.05576,-0.01438,0.0022,0.36326
2206.06576,0.00117,0.00233,0.36326
2206.07575,-0.01437,0.00252,0.36319
2206.08575,0.00083,0.00257,0.36324
2206.09575,-0.01453,0.00251,0.36321
2206.10575,0.00092,0.00253,0.36328
2206.11574,-0.01455,0.00263,0.36324
2206.12574,0.00082,0.00263,0.3633
2206.13574,-0.01476,0.00248,0.36329
2206.14574,0.00046,0.00233,0.36329
2206.15573,-0.01515,0.00225,0.36323
2206.16573,0.0003,0.00217,0.36322
2206.17573,-0.01506,0.00203,0.36317
2206.18573,0.00073,0.00185,0.36319
2206.19572,-0.01438,0.00198,0.3631
2206.20572,0.00092,0.00203,0.3632
2206.21572,-0.01465,0.00206,0.36325
2206.22572,0.00065,0.0021,0.36331
2206.23571,-0.015,0.00209,0.36324
2206.24571,0.00043,0.00208,0.36324
2206.25571,-0.01496,0.00208,0.36317
2206.26571,0.00057,0.00204,0.36325
2206.2757,-0.01491,0.00203,0.36326
2206.2857,0.00056,0.002,0.36328
2206.2957,-0.01487,0.002,0.36324
2206.30569,0.00049,0.0019,0.36329
2206.31569,-0.01499,0.00187,0.36325
2206.32569,0.00028,0.00187,0.36327
2206.33569,-0.01531,0.00187,0.36323
2206.34568,0.00011,0.00193,0.36328
2206.35568,-0.01543,0.00196,0.3632
2206.36568,-9e-05,0.00196,0.36321
2206.37568,-0.01526,0.00202,0.36323
2206.38567,0.00055,0.00196,0.36328
2206.39567,-0.01481,0.00177,0.36326
2206.40567,0.00065,0.00166,0.36327
2206.41567,-0.0149,0.00181,0.36324
2206.42566,0.00033,0.00213,0.36333
2206.43566,-0.01532,0.00241,0.36338
2206.44566,0.00012,0.00239,0.36343
2206.45566,-0.01512,0.00228,0.36331
2206.46565,0.00049,0.00225,0.36337
2206.47565,-0.01533,0.00211,0.36339
2206.48565,7e-05,0.00194,0.36339
2206.49565,-0.01534,0.00198,0.36333
2206.50564,-0,0.00208,0.36337
2206.51564,-0.01556,0.00209,0.36337
2206.52564,0.00014,0.00209,0.36339
2206.53563,-0.01525,0.00215,0.36324
2206.54563,0.00014,0.00214,0.36321
2206.55563,-0.01531,0.00227,0.36316
2206.56563,0.00043,0.00244,0.3632
2206.57562,-0.01503,0.00251,0.36315
2206.58562,0.00039,0.00238,0.36323
2206.59562,-0.01541,0.00226,0.36315
2206.60562,2e-05,0.00216,0.36316
2206.61561,-0.01543,0.00222,0.36317
2206.62561,0.00033,0.00233,0.36321
2206.63561,-0.01499,0.00235,0.36313
2206.64561,0.0008,0.00235,0.36317
2206.6556,-0.0147,0.00246,0.36317
2206.6656,0.00079,0.0026,0.36325
2206.6756,-0.01465,0.00258,0.36319
2206.6856,0.00085,0.00236,0.36322
2206.69559,-0.0149,0.00211,0.36318
2206.70559,0.00031,0.0019,0.3632
2206.71559,-0.01543,0.00164,0.36315
2206.72559,1e-05,0.0017,0.36323
2206.73558,-0.01543,0.00199,0.36321
2206.74558,0.00015,0.00227,0.36321
2206.75558,-0.01541,0.00235,0.36315
2206.76557,0.00021,0.00211,0.36326
2206.77557,-0.01498,0.00192,0.36327
2206.78557,0.00087,0.00189,0.36323
2206.79557,-0.01458,0.00198,0.36309
2206.80556,0.00091,0.002,0.36312
2206.81556,-0.01486,0.00195,0.3632
2206.82556,0.00068,0.00198,0.36325
2206.83556,-0.01482,0.0021,0.3632
2206.84555,0.00088,0.00206,0.36322
2206.85555,-0.01434,0.00197,0.36318
2206.86555,0.00141,0.00207,0.36323
2206.87555,-0.01449,0.00223,0.36325
2206.88554,0.00098,0.00234,0.36325
2206.89554,-0.01455,0.00235,0.36319
2206.90554,0.001,0.00231,0.36322
2206.91554,-0.0146,0.00234,0.36314
2206.92553,0.00094,0.00225,0.36318
2206.93553,-0.0147,0.00211,0.36318
2206.94553,0.00089,0.00203,0.36325
2206.95553,-0.01475,0.00182,0.36327
2206.96552,0.00073,0.00163,0.36329
2206.97552,-0.01501,0.00155,0.36324
2206.98552,0.00042,0.00159,0.36332
2206.99552,-0.01512,0.00157,0.36329
2207.00551,0.00084,0.0015,0.36324
2207.01551,-0.01472,0.0015,0.36321
2207.02551,0.001,0.00148,0.36332
2207.0355,-0.01458,0.00161,0.36322
2207.0455,0.00091,0.00173,0.36314
2207.0555,-0.01472,0.00168,0.36307
2207.0655,0.00093,0.00152,0.36317
2207.07549,-0.01473,0.00155,0.36317
2207.08549,0.00107,0.00153,0.36322
2207.09549,-0.01426,0.00155,0.36318
2207.10549,0.00161,0.00164,0.36319
2207.11548,-0.01411,0.00176,0.36316
2207.12548,0.00124,0.00181,0.36321
2207.13548,-0.01476,0.00174,0.36317
2207.14548,0.00071,0.00187,0.36317
2207.15547,-0.01488,0.002,0.36313
2207.16547,0.00071,0.00194,0.36321
2207.17547,-0.01538,0.00187,0.3632
2207.18547,1e-05,0.00179,0.36325
2207.19546,-0.01549,0.0019,0.36322
2207.20546,0.00029,0.00198,0.36326
2207.21546,-0.01527,0.00203,0.36324
2207.22546,0.00045,0.00197,0.36326
2207.23545,-0.01547,0.00185,0.36321
2207.24545,0.00011,0.00171,0.36314
2207.25545,-0.01558,0.00167,0.36305
2207.26544,0.00036,0.00188,0.36316
2207.27544,-0.01486,0.00204,0.36321
2207.28544,0.0011,0.00199,0.36328
2207.29544,-0.01474,0.00195,0.36322
2207.30543,0.00071,0.00193,0.36323
2207.31543,-0.01515,0.00189,0.36321
2207.32543,0.00043,0.00184,0.36329
2207.33543,-0.0153,0.00191,0.36328
2207.34542,0.00067,0.00185,0.36331
2207.35542,-0.01481,0.00188,0.36327
2207.36542,0.00111,0.00196,0.36327
2207.37542,-0.01452,0.002,0.36317
2207.38541,0.00113,0.0021,0.36316
2207.39541,-0.01495,0.00242,0.3632
2207.40541,0.00075,0.0026,0.36341
2207.41541,-0.01495,0.00265,0.3634
2207.4254,0.00075,0.00265,0.3634
2207.4354,-0.01487,0.0026,0.36332
2207.4454,0.00142,0.00248,0.36335
