t,p1,p2,h
1911.01256,0.00231,0.00134,0.38732
1911.02256,-0.01396,0.0015,0.38723
1911.03255,0.00215,0.00164,0.38722
1911.04255,-0.01373,0.00173,0.38719
1911.05255,0.00237,0.00195,0.38729
1911.06255,-0.01389,0.00203,0.38728
1911.07254,0.00207,0.00195,0.38727
1911.08254,-0.01413,0.00196,0.38713
1911.09254,0.002,0.0019,0.3872
1911.10254,-0.01405,0.00183,0.38722
1911.11253,0.00211,0.00187,0.38727
1911.12253,-0.01408,0.00196,0.38725
1911.13253,0.00198,0.00197,0.3873
1911.14253,-0.01401,0.00181,0.38727
1911.15252,0.00228,0.0017,0.38732
1911.16252,-0.01367,0.00171,0.38724
1911.17252,0.00229,0.00178,0.38722
1911.18252,-0.01407,0.00168,0.38715
1911.19251,0.00211,0.00159,0.38718
1911.20251,-0.01379,0.00155,0.38714
1911.21251,0.00252,0.00165,0.38726
1911.22251,-0.01336,0.00176,0.38722
1911.2325,0.0025,0.0018,0.38724
1911.2425,-0.01389,0.00178,0.38726
1911.2525,0.00206,0.00176,0.38726
1911.26249,-0.01394,0.00189,0.38718
1911.27249,0.0023,0.00208,0.38722
1911.28249,-0.01381,0.00221,0.38714
1911.29249,0.00212,0.00213,0.38719
1911.30248,-0.01399,0.00175,0.38723
1911.31248,0.00228,0.00137,0.38731
1911.32248,-0.01362,0.0013,0.38728
1911.33248,0.0025,0.00134,0.38729
1911.34247,-0.01363,0.00129,0.38719
1911.35247,0.00237,0.00118,0.38726
1911.36247,-0.01363,0.00111,0.38729
1911.37247,0.00239,0.00115,0.38732
1911.38246,-0.01374,0.00128,0.38723
1911.39246,0.00225,0.0014,0.38723
1911.40246,-0.01384,0.00137,0.38719
1911.41246,0.00214,0.00138,0.38725
1911.42245,-0.01417,0.00131,0.38723
1911.43245,0.00183,0.0012,0.38724
1911.44245,-0.01395,0.00111,0.38714
1911.45245,0.00246,0.00118,0.38712
1911.46244,-0.01351,0.00132,0.38708
1911.47244,0.00252,0.00137,0.38718
1911.48244,-0.01364,0.00142,0.3872
1911.49244,0.00238,0.00147,0.38726
1911.50243,-0.01361,0.00161,0.38716
1911.51243,0.00249,0.00168,0.38716
1911.52243,-0.01358,0.00156,0.38719
1911.53242,0.00237,0.00148,0.38724
1911.54242,-0.01389,0.00157,0.38715
1911.55242,0.00219,0.00166,0.38713
1911.56242,-0.0138,0.0017,0.38712
1911.57241,0.0023,0.00194,0.38725
1911.58241,-0.01346,0.00208,0.38723
1911.59241,0.00288,0.00214,0.38725
1911.60241,-0.01302,0.00222,0.38718
1911.6124,0.00304,0.00216,0.38722
1911.6224,-0.01306,0.00217,0.38718
1911.6324,0.00295,0.00219,0.38722
1911.6424,-0.01291,0.00189,0.38721
1911.65239,0.00334,0.00169,0.38726
1911.66239,-0.01274,0.00186,0.38719
1911.67239,0.00306,0.002,0.38728
1911.68239,-0.01326,0.0019,0.38727
1911.69238,0.00275,0.00169,0.38733
1911.70238,-0.01337,0.0015,0.38732
1911.71238,0.00253,0.00152,0.38732
1911.72238,-0.01351,0.00172,0.38722
1911.73237,0.00271,0.0018,0.38727
1911.74237,-0.01313,0.00172,0.38727
1911.75237,0.00322,0.00176,0.38735
1911.76236,-0.01257,0.00176,0.38729
1911.77236,0.00345,0.00171,0.38729
1911.78236,-0.01262,0.00171,0.38724
1911.79236,0.00345,0.00172,0.38727
1911.80235,-0.01267,0.0017,0.38722
1911.81235,0.00309,0.00183,0.38729
1911.82235,-0.01299,0.00196,0.38725
1911.83235,0.00339,0.00192,0.38732
1911.84234,-0.01236,0.00168,0.3873
1911.85234,0.00357,0.0015,0.38728
1911.86234,-0.01247,0.00159,0.38723
1911.87234,0.00372,0.0016,0.3873
1911.88233,-0.01239,0.00157,0.38729
1911.89233,0.0037,0.00154,0.3874
1911.90233,-0.0124,0.0016,0.38737
1911.91233,0.00345,0.00164,0.38738
1911.92232,-0.01272,0.00155,0.38728
1911.93232,0.00327,0.00135,0.38726
1911.94232,-0.0128,0.00122,0.38723
1911.95232,0.00307,0.00128,0.38734
1911.96231,-0.01291,0.00137,0.38736
1911.97231,0.00326,0.00134,0.38741
1911.98231,-0.01252,0.00125,0.38731
1911.9923,0.00362,0.00128,0.38732
1912.0023,-0.01247,0.00142,0.3873
1912.0123,0.00331,0.00169,0.38733
1912.0223,-0.01262,0.00189,0.38727
1912.03229,0.00369,0.0019,0.38726
1912.04229,-0.01239,0.00176,0.38721
1912.05229,0.00321,0.0018,0.38727
1912.06229,-0.01273,0.00179,0.38732
1912.07228,0.00363,0.0018,0.38736
1912.08228,-0.01228,0.00186,0.38722
1912.09228,0.00348,0.00185,0.38724
1912.10228,-0.01258,0.00181,0.38723
1912.11227,0.00342,0.00199,0.38723
1912.12227,-0.01258,0.00226,0.38714
1912.13227,0.00329,0.00232,0.38722
1912.14227,-0.0127,0.00214,0.38725
1912.15226,0.00309,0.00186,0.38727
1912.16226,-0.01311,0.00183,0.38716
1912.17226,0.00307,0.002,0.38725
1912.18226,-0.01264,0.00197,0.38725
1912.19225,0.00333,0.00184,0.38726
1912.20225,-0.01272,0.00185,0.38725
1912.21225,0.00324,0.00187,0.38732
1912.22225,-0.01262,0.0018,0.38728
1912.23224,0.0036,0.00189,0.38724
1912.24224,-0.01241,0.00199,0.38716
1912.25224,0.00342,0.00194,0.38726
1912.26223,-0.01263,0.00194,0.38725
1912.27223,0.00336,0.00196,0.38733
1912.28223,-0.01258,0.00191,0.38729
1912.29223,0.00341,0.0018,0.38733
1912.30222,-0.01253,0.00171,0.3873
1912.31222,0.00351,0.00178,0.38731
1912.32222,-0.01242,0.00198,0.38721
1912.33222,0.00349,0.00209,0.38722
1912.34221,-0.01267,0.00196,0.38721
1912.35221,0.00299,0.00181,0.38733
1912.36221,-0.01299,0.00166,0.38732
1912.37221,0.00312,0.00165,0.38727
1912.3822,-0.01281,0.00174,0.38721
1912.3922,0.00308,0.00179,0.3872
1912.4022,-0.013,0.00175,0.3872
1912.4122,0.0028,0.00184,0.38734
1912.42219,-0.01318,0.00199,0.38739
1912.43219,0.00301,0.00205,0.38745
1912.44219,-0.01281,0.00192,0.38735
1912.45219,0.00311,0.00189,0.38735
1912.46218,-0.01295,0.00191,0.38728
1912.47218,0.0032,0.00193,0.38732
1912.48218,-0.01251,0.00175,0.38731
1912.49217,0.0036,0.00166,0.38739
1912.50217,-0.01217,0.00171,0.38736
1912.51217,0.00388,0.00169,0.38738
1912.52217,-0.01219,0.0016,0.38731
1912.53216,0.0038,0.00167,0.38732
1912.54216,-0.01209,0.00197,0.38723
1912.55216,0.00369,0.0022,0.38728
1912.56216,-0.01258,0.00211,0.38724
1912.57215,0.00317,0.00199,0.38727
1912.58215,-0.01298,0.00201,0.38724
1912.59215,0.00288,0.00221,0.38735
1912.60215,-0.01319,0.00233,0.38734
1912.61214,0.00267,0.00233,0.38734
1912.62214,-0.01311,0.00241,0.38731
1912.63214,0.00306,0.00247,0.3874
1912.64214,-0.01261,0.00237,0.38737
1912.65213,0.0035,0.00234,0.38734
1912.66213,-0.01266,0.00239,0.38726
1912.67213,0.00287,0.0024,0.38732
1912.68213,-0.01322,0.00231,0.38729
1912.69212,0.00271,0.0023,0.38733
1912.70212,-0.01302,0.00234,0.38732
1912.71212,0.00308,0.00243,0.3874
1912.72211,-0.01293,0.00246,0.38735
1912.73211,0.00301,0.00232,0.38731
1912.74211,-0.01275,0.00228,0.38725
1912.75211,0.00314,0.00231,0.38727
1912.7621,-0.01272,0.0024,0.38721
1912.7721,0.00337,0.00235,0.38729
1912.7821,-0.0126,0.00218,0.38732
1912.7921,0.00314,0.00202,0.38737
1912.80209,-0.0128,0.00201,0.38729
1912.81209,0.00327,0.00209,0.38735
1912.82209,-0.01269,0.00208,0.38737
1912.83209,0.0029,0.002,0.38734
1912.84208,-0.01305,0.00195,0.38723
1912.85208,0.0029,0.00189,0.38727
1912.86208,-0.01307,0.00189,0.38724
1912.87208,0.00267,0.00201,0.38726
1912.88207,-0.01341,0.00195,0.38719
1912.89207,0.00245,0.00192,0.38722
1912.90207,-0.01329,0.00203,0.3872
1912.91207,0.00304,0.00219,0.38735
1912.92206,-0.01258,0.00227,0.38736
1912.93206,0.0034,0.00248,0.38742
1912.94206,-0.01268,0.00251,0.38736
1912.95206,0.00301,0.00229,0.38739
1912.96205,-0.01306,0.00212,0.38734
1912.97205,0.00285,0.002,0.38735
1912.98205,-0.01291,0.00206,0.38734
1912.99204,0.00296,0.00218,0.38737
1913.00204,-0.01269,0.00218,0.38731
1913.01204,0.00345,0.00223,0.38737
1913.02204,-0.0124,0.00236,0.38737
1913.03203,0.00334,0.00246,0.38741
1913.04203,-0.01281,0.00252,0.38735
1913.05203,0.00291,0.00262,0.38735
1913.06203,-0.013,0.00263,0.38727
1913.07202,0.00273,0.00266,0.38727
1913.08202,-0.01323,0.00278,0.38721
1913.09202,0.00255,0.00293,0.38723
1913.10202,-0.01314,0.00296,0.38718
1913.11201,0.00284,0.00276,0.38722
1913.12201,-0.013,0.00269,0.38716
1913.13201,0.00292,0.00278,0.38721
1913.14201,-0.01306,0.0028,0.38718
1913.152,0.00258,0.00274,0.38725
1913.162,-0.01334,0.00278,0.38723
1913.172,0.00284,0.0028,0.38732
1913.182,-0.01281,0.00275,0.38731
1913.19199,0.00287,0.00277,0.38738
1913.20199,-0.01326,0.00279,0.38733
1913.21199,0.00242,0.00271,0.3873
1913.22198,-0.01341,0.00259,0.38728
1913.23198,0.00246,0.00252,0.38733
1913.24198,-0.01329,0.00247,0.38727
1913.25198,0.00273,0.00227,0.38723
1913.26197,-0.01312,0.00205,0.38717
1913.27197,0.00253,0.00199,0.38729
1913.28197,-0.01331,0.00197,0.38728
1913.29197,0.00253,0.00202,0.38732
1913.30196,-0.01336,0.00205,0.38724
1913.31196,0.00244,0.00217,0.38727
1913.32196,-0.0135,0.00237,0.38728
1913.33196,0.00222,0.00248,0.38727
1913.34195,-0.01347,0.00244,0.3872
1913.35195,0.00267,0.00237,0.38728
1913.36195,-0.01293,0.00246,0.38725
1913.37195,0.00283,0.00266,0.38723
1913.38194,-0.01303,0.00271,0.38719
1913.39194,0.00275,0.0028,0.38724
1913.40194,-0.01317,0.00292,0.38719
1913.41194,0.00262,0.00299,0.38727
1913.42193,-0.01308,0.00311,0.3872
1913.43193,0.00272,0.003,0.38717
1913.44193,-0.01303,0.00277,0.38713
1913.45192,0.00288,0.00267,0.38718
1913.46192,-0.01283,0.00256,0.38719
1913.47192,0.00288,0.00232,0.38728
1913.48192,-0.01309,0.00225,0.38721
1913.49191,0.00269,0.00234,0.38723
1913.50191,-0.01298,0.00252,0.38722
1913.51191,0.00287,0.00278,0.38727
1913.52191,-0.013,0.00295,0.38727
1913.5319,0.00259,0.00302,0.38731
1913.5419,-0.01318,0.00285,0.38724
1913.5519,0.00262,0.00255,0.38726
1913.5619,-0.013,0.00232,0.38719
1913.57189,0.00278,0.00239,0.38718
1913.58189,-0.01307,0.00257,0.38716
1913.59189,0.00243,0.00261,0.38721
1913.60189,-0.01345,0.00243,0.38715
1913.61188,0.00252,0.00231,0.38718
1913.62188,-0.01312,0.00233,0.38713
1913.63188,0.00257,0.00245,0.3872
1913.64188,-0.01322,0.00251,0.3872
1913.65187,0.00238,0.00253,0.38724
1913.66187,-0.01335,0.00253,0.3872
1913.67187,0.00249,0.00244,0.38722
1913.68187,-0.01329,0.00231,0.38714
1913.69186,0.00251,0.00227,0.3872
1913.70186,-0.01317,0.00224,0.38721
1913.71186,0.00265,0.00221,0.38729
1913.72185,-0.01305,0.00221,0.38726
1913.73185,0.00278,0.00224,0.38723
1913.74185,-0.01281,0.00217,0.38717
1913.75185,0.00276,0.00219,0.38723
1913.76184,-0.01322,0.00235,0.38718
1913.77184,0.00247,0.00244,0.38725
1913.78184,-0.01285,0.00254,0.38725
1913.79184,0.0034,0.00263,0.38731
1913.80183,-0.01229,0.00272,0.38722
1913.81183,0.00298,0.0028,0.38722
1913.82183,-0.01312,0.00283,0.38716
1913.83183,0.00251,0.0028,0.38721
1913.84182,-0.01303,0.00272,0.38725
1913.85182,0.00269,0.00271,0.38733
1913.86182,-0.01302,0.00279,0.38725
1913.87182,0.00279,0.0029,0.38727
1913.88181,-0.0129,0.00294,0.38725
1913.89181,0.00276,0.00294,0.38737
1913.90181,-0.01258,0.00292,0.38735
1913.91181,0.00322,0.00268,0.38735
1913.9218,-0.01252,0.00265,0.38728
1913.9318,0.00306,0.00271,0.38732
1913.9418,-0.01277,0.00264,0.38727
1913.95179,0.0028,0.00257,0.38731
1913.96179,-0.01288,0.00248,0.38725
1913.97179,0.003,0.00241,0.38727
1913.98179,-0.01249,0.00234,0.38722
1913.99178,0.00317,0.00233,0.38725
1914.00178,-0.01279,0.0023,0.38717
1914.01178,0.00257,0.00214,0.38719
1914.02178,-0.01306,0.0021,0.38718
1914.03177,0.00274,0.00214,0.38729
1914.04177,-0.01286,0.00209,0.38727
1914.05177,0.00272,0.00209,0.38728
1914.06177,-0.01303,0.00205,0.3872
1914.07176,0.00261,0.00216,0.38724
1914.08176,-0.01309,0.00214,0.38724
1914.09176,0.00241,0.00212,0.38727
1914.10176,-0.01335,0.00215,0.38719
1914.11175,0.00218,0.00214,0.38721
1914.12175,-0.01346,0.00218,0.38721
1914.13175,0.00232,0.00237,0.38726
1914.14175,-0.01299,0.00238,0.38714
1914.15174,0.00273,0.00235,0.38718
1914.16174,-0.01306,0.00253,0.38721
1914.17174,0.00237,0.00261,0.3873
1914.18173,-0.01339,0.0025,0.38727
1914.19173,0.0022,0.00246,0.38729
1914.20173,-0.0132,0.00247,0.38718
1914.21173,0.00256,0.0026,0.3872
1914.22172,-0.01285,0.00264,0.38719
1914.23172,0.00289,0.00257,0.38727
1914.24172,-0.01274,0.00261,0.38721
1914.25172,0.00284,0.00259,0.38718
1914.26171,-0.01283,0.00253,0.38714
1914.27171,0.00254,0.00251,0.38722
1914.28171,-0.01326,0.00259,0.38719
1914.29171,0.00238,0.00275,0.38725
1914.3017,-0.01302,0.00275,0.38724
1914.3117,0.00243,0.00273,0.38714
1914.3217,-0.01323,0.00269,0.38624
1914.3317,0.00204,0.00264,0.3864
1914.34169,-0.01346,0.00265,0.38689
1914.35169,0.00188,0.00268,0.38718
1914.36169,-0.01353,0.00273,0.38712
1914.37169,0.00197,0.00272,0.38714
1914.38168,-0.01352,0.0026,0.38712
1914.39168,0.00212,0.00262,0.38712
1914.40168,-0.01346,0.00272,0.38708
1914.41168,0.00218,0.00275,0.38719
1914.42167,-0.01303,0.00268,0.38716
1914.43167,0.00273,0.00282,0.3872
1914.44167,-0.01259,0.00283,0.3872
1914.45166,0.00291,0.00267,0.38722
1914.46166,-0.01248,0.00275,0.38716
1914.47166,0.00319,0.00264,0.38724
1914.48166,-0.01216,0.00254,0.38723
1914.49165,0.00345,0.0027,0.38727
1914.50165,-0.01195,0.00258,0.38721
1914.51165,0.00358,0.00244,0.3872
1914.52165,-0.01214,0.0024,0.38714
1914.53164,0.00315,0.00241,0.38721
1914.54164,-0.01233,0.00255,0.38719
1914.55164,0.0029,0.0027,0.3873
1914.56164,-0.01266,0.00282,0.38733
1914.57163,0.00277,0.00275,0.38737
1914.58163,-0.01276,0.00257,0.38735
1914.59163,0.00263,0.00258,0.38736
1914.60163,-0.01285,0.00255,0.3872
1914.61162,0.00276,0.00268,0.38717
1914.62162,-0.01232,0.00283,0.38721
1914.63162,0.00325,0.00276,0.38731
1914.64162,-0.0122,0.00268,0.38728
1914.65161,0.00299,0.00276,0.38728
1914.66161,-0.01279,0.0028,0.38724
1914.67161,0.00258,0.00289,0.3873
1914.6816,-0.01277,0.00297,0.38726
1914.6916,0.00268,0.00297,0.3873
1914.7016,-0.01276,0.00288,0.38731
1914.7116,0.00249,0.00273,0.38732
1914.72159,-0.01309,0.00273,0.38723
1914.73159,0.0022,0.00287,0.38729
1914.74159,-0.01323,0.00286,0.38723
1914.75159,0.00217,0.00255,0.38721
1914.76158,-0.01309,0.00222,0.38713
1914.77158,0.00239,0.00225,0.38725
1914.78158,-0.01298,0.00233,0.38733
1914.79158,0.00236,0.00221,0.38739
1914.80157,-0.01299,0.00197,0.38728
1914.81157,0.00236,0.00192,0.38732
1914.82157,-0.01301,0.00188,0.38732
1914.83157,0.00237,0.00192,0.38737
1914.84156,-0.01307,0.00207,0.38732
1914.85156,0.00196,0.00216,0.38734
1914.86156,-0.0133,0.00189,0.38731
1914.87156,0.00244,0.00178,0.38735
1914.88155,-0.01271,0.00195,0.38732
1914.89155,0.0027,0.00223,0.38734
1914.90155,-0.01258,0.00236,0.38727
1914.91155,0.00284,0.00245,0.38734
1914.92154,-0.01244,0.00236,0.3873
1914.93154,0.00277,0.00222,0.3873
1914.94154,-0.01272,0.00216,0.38726
1914.95153,0.00252,0.00237,0.3873
1914.96153,-0.01286,0.00249,0.38727
1914.97153,0.00228,0.00235,0.38734
1914.98153,-0.01316,0.0023,0.38735
1914.99152,0.00233,0.00231,0.3874
1915.00152,-0.01277,0.00237,0.38727
1915.01152,0.00263,0.00249,0.38729
1915.02152,-0.0125,0.00249,0.38726
1915.03151,0.00289,0.0026,0.38731
1915.04151,-0.01226,0.00264,0.38723
1915.05151,0.00312,0.00252,0.38723
1915.06151,-0.01229,0.00246,0.38724
1915.0715,0.00284,0.00255,0.38738
1915.0815,-0.01229,0.00252,0.38737
1915.0915,0.00311,0.00245,0.38745
1915.1015,-0.01226,0.0025,0.38744
1915.11149,0.00303,0.00251,0.38739
1915.12149,-0.01211,0.00245,0.38729
1915.13149,0.00302,0.00256,0.38739
1915.14149,-0.01253,0.00274,0.38741
1915.15148,0.00241,0.00294,0.38742
1915.16148,-0.01296,0.00295,0.38737
1915.17148,0.00216,0.00282,0.38738
1915.18147,-0.01336,0.0028,0.38731
1915.19147,0.00173,0.00283,0.38739
1915.20147,-0.01342,0.00266,0.38738
1915.21147,0.00196,0.00257,0.38741
1915.22146,-0.01333,0.00263,0.38734
1915.23146,0.00187,0.00279,0.38737
1915.24146,-0.01312,0.00285,0.3873
1915.25146,0.00226,0.00289,0.38736
1915.26145,-0.01312,0.00291,0.38739
1915.27145,0.00195,0.00297,0.38741
1915.28145,-0.01336,0.00309,0.38735
1915.29145,0.00203,0.00319,0.38738
1915.30144,-0.01313,0.00315,0.38737
1915.31144,0.00202,0.00303,0.38747
1915.32144,-0.01297,0.00292,0.38743
1915.33144,0.00243,0.00291,0.38739
1915.34143,-0.01251,0.00305,0.38729
1915.35143,0.0026,0.00319,0.38733
1915.36143,-0.01284,0.00323,0.3873
1915.37143,0.00224,0.00323,0.38739
1915.38142,-0.01303,0.003,0.3874
1915.39142,0.00221,0.00282,0.38736
1915.40142,-0.01285,0.0027,0.38728
1915.41141,0.00241,0.00268,0.38733
1915.42141,-0.01266,0.00256,0.38733
1915.43141,0.0025,0.00238,0.38737
1915.44141,-0.0126,0.00237,0.38729
1915.4514,0.00251,0.00252,0.38734
1915.4614,-0.0125,0.0026,0.38732
1915.4714,0.00271,0.00277,0.38736
1915.4814,-0.01266,0.00289,0.38737
1915.49139,0.00229,0.00305,0.38742
1915.50139,-0.01279,0.00318,0.38736
1915.51139,0.00257,0.00322,0.38738
1915.52139,-0.0125,0.00322,0.38733
1915.53138,0.0026,0.00319,0.3873
1915.54138,-0.01256,0.00311,0.38717
1915.55138,0.00255,0.0033,0.38716
1915.56138,-0.01252,0.00371,0.38717
1915.57137,0.0027,0.0038,0.38728
1915.58137,-0.01245,0.00348,0.38729
1915.59137,0.00254,0.00309,0.38734
1915.60137,-0.01245,0.00295,0.38728
1915.61136,0.0026,0.00309,0.38726
1915.62136,-0.01268,0.00324,0.38718
1915.63136,0.00237,0.00329,0.38723
1915.64136,-0.0127,0.00308,0.38718
1915.65135,0.00246,0.00278,0.38727
1915.66135,-0.01249,0.00266,0.38722
1915.67135,0.00279,0.00281,0.38721
1915.68134,-0.01213,0.00295,0.38717
1915.69134,0.00268,0.00315,0.38728
1915.70134,-0.01263,0.00328,0.38729
1915.71134,0.00232,0.0033,0.38729
1915.72133,-0.01267,0.00334,0.38722
1915.73133,0.00245,0.00328,0.38727
1915.74133,-0.01279,0.00325,0.38719
1915.75133,0.00202,0.00337,0.38723
1915.76132,-0.01273,0.00359,0.3872
1915.77132,0.00257,0.00366,0.38731
1915.78132,-0.0125,0.00364,0.3873
1915.79132,0.00229,0.00355,0.38738
1915.80131,-0.01272,0.00357,0.38734
1915.81131,0.00242,0.00365,0.38734
1915.82131,-0.01232,0.00352,0.38727
1915.83131,0.00283,0.00339,0.38729
1915.8413,-0.01216,0.00342,0.38723
1915.8513,0.00268,0.00363,0.3873
1915.8613,-0.01227,0.00361,0.38734
1915.8713,0.0028,0.00348,0.3874
1915.88129,-0.01196,0.00344,0.38728
1915.89129,0.00293,0.00348,0.38725
1915.90129,-0.01199,0.0035,0.38718
1915.91128,0.00324,0.00346,0.38723
1915.92128,-0.01162,0.00346,0.38722
1915.93128,0.00317,0.00349,0.38728
1915.94128,-0.01176,0.00351,0.38722
1915.95127,0.00312,0.00354,0.38721
1915.96127,-0.0118,0.00357,0.38717
1915.97127,0.00324,0.00355,0.38727
1915.98127,-0.01146,0.00355,0.38725
1915.99126,0.00363,0.00363,0.38724
1916.00126,-0.01141,0.00362,0.38719
1916.01126,0.00323,0.00373,0.38726
1916.02126,-0.01179,0.00388,0.38719
1916.03125,0.00317,0.00362,0.38719
1916.04125,-0.01187,0.00346,0.38715
1916.05125,0.0029,0.00353,0.38725
1916.06125,-0.012,0.00356,0.38724
1916.07124,0.003,0.00359,0.38726
1916.08124,-0.01158,0.00346,0.3872
1916.09124,0.00341,0.0034,0.38727
1916.10124,-0.01154,0.00329,0.38731
1916.11123,0.00311,0.00319,0.38735
1916.12123,-0.01174,0.00311,0.38728
1916.13123,0.00329,0.00325,0.38733
1916.14122,-0.01154,0.00349,0.38727
1916.15122,0.0032,0.00344,0.38729
1916.16122,-0.01174,0.00329,0.38725
1916.17122,0.00285,0.00336,0.3873
1916.18121,-0.01214,0.00353,0.38732
1916.19121,0.00266,0.0035,0.38741
1916.20121,-0.01222,0.00334,0.38732
1916.21121,0.0025,0.00327,0.38733
1916.2212,-0.01228,0.00328,0.38732
1916.2312,0.00257,0.00337,0.38735
1916.2412,-0.01198,0.00338,0.38728
1916.2512,0.00291,0.00328,0.38733
1916.26119,-0.01215,0.00341,0.38732
1916.27119,0.00254,0.00359,0.38736
1916.28119,-0.01193,0.00355,0.38734
1916.29119,0.00299,0.00357,0.38734
1916.30118,-0.01174,0.00365,0.38727
1916.31118,0.00308,0.00366,0.3873
1916.32118,-0.01171,0.00341,0.38731
1916.33118,0.0028,0.00328,0.38741
1916.34117,-0.0122,0.00321,0.38738
1916.35117,0.00217,0.00314,0.38741
1916.36117,-0.0126,0.00313,0.38732
1916.37117,0.00235,0.00324,0.3873
1916.38116,-0.01204,0.00331,0.3872
1916.39116,0.00256,0.00336,0.38725
1916.40116,-0.01234,0.00327,0.38726
1916.41115,0.00228,0.00324,0.38727
1916.42115,-0.01221,0.00321,0.38721
1916.43115,0.00259,0.00325,0.38728
1916.44115,-0.01227,0.00329,0.38726
1916.45114,0.00222,0.00327,0.38723
1916.46114,-0.01221,0.0034,0.38713
1916.47114,0.00273,0.00348,0.38718
1916.48114,-0.01178,0.00336,0.38719
1916.49113,0.00299,0.00334,0.38724
1916.50113,-0.01161,0.00355,0.38724
1916.51113,0.00301,0.00375,0.38727
1916.52113,-0.01165,0.00369,0.38719
1916.53112,0.00313,0.00391,0.3872
1916.54112,-0.01132,0.00403,0.38716
1916.55112,0.00327,0.00381,0.38724
1916.56112,-0.01144,0.0036,0.38723
1916.57111,0.00319,0.00358,0.38728
1916.58111,-0.0114,0.00366,0.38723
1916.59111,0.00317,0.00376,0.3873
1916.60111,-0.01139,0.00357,0.38725
1916.6111,0.00321,0.00352,0.38727
1916.6211,-0.01133,0.00363,0.38725
1916.6311,0.00328,0.00359,0.38732
1916.64109,-0.01144,0.00344,0.38729
1916.65109,0.00295,0.0033,0.38732
1916.66109,-0.01151,0.00323,0.38727
1916.67109,0.0032,0.00329,0.38731
1916.68108,-0.01142,0.0034,0.38727
1916.69108,0.00302,0.00354,0.38731
1916.70108,-0.01176,0.00343,0.38724
1916.71108,0.00253,0.00328,0.38729
1916.72107,-0.01191,0.00331,0.38731
1916.73107,0.00258,0.00334,0.38731
1916.74107,-0.012,0.00324,0.38726
1916.75107,0.00276,0.00317,0.38733
1916.76106,-0.01151,0.00316,0.38732
1916.77106,0.00317,0.00304,0.38738
