t,p1,p2,h
3252.67332,-0.00245,0.00056,0.36445
3252.68332,0.0116,0.00045,0.36457
3252.69332,-0.00223,0.00044,0.36453
3252.70332,0.01177,0.00042,0.36445
3252.71331,-0.00212,0.00054,0.36436
3252.72331,0.01201,0.00061,0.36445
3252.73331,-0.00182,0.00057,0.36446
3252.74331,0.01215,0.00052,0.3645
3252.7533,-0.00188,0.00058,0.36444
3252.7633,0.01228,0.00062,0.3644
3252.7733,-0.00158,0.00056,0.36433
3252.78329,0.01253,0.00059,0.36439
3252.79329,-0.00181,0.00069,0.36439
3252.80329,0.01196,0.00065,0.36443
3252.81329,-0.00211,0.00049,0.36443
3252.82328,0.01228,0.00045,0.36444
3252.83328,-0.00183,0.00064,0.36436
3252.84328,0.01204,0.00083,0.36443
3252.85328,-0.00219,0.00086,0.36442
3252.86327,0.01205,0.00092,0.36443
3252.87327,-0.00211,0.00094,0.36443
3252.88327,0.0119,0.00086,0.36449
3252.89327,-0.00248,0.00075,0.36447
3252.90326,0.0115,0.00072,0.36447
3252.91326,-0.00254,0.00076,0.36438
3252.92326,0.0118,0.00068,0.36435
3252.93326,-0.00257,0.00056,0.3643
3252.94325,0.01153,0.00043,0.36436
3252.95325,-0.0029,0.00047,0.36436
3252.96325,0.01138,0.00061,0.36437
3252.97325,-0.00292,0.00071,0.36431
3252.98324,0.01136,0.00063,0.36436
3252.99324,-0.00277,0.00059,0.36437
3253.00324,0.01164,0.00058,0.36443
3253.01323,-0.00257,0.00069,0.3644
3253.02323,0.01192,0.00082,0.36442
3253.03323,-0.0023,0.00076,0.36436
3253.04323,0.01213,0.00069,0.36438
3253.05322,-0.00229,0.00082,0.36433
3253.06322,0.01201,0.00093,0.36438
3253.07322,-0.00237,0.00091,0.36438
3253.08322,0.01222,0.00074,0.36437
3253.09321,-0.00191,0.00062,0.36429
3253.10321,0.01267,0.00065,0.3643
3253.11321,-0.00185,0.00074,0.3643
3253.12321,0.01225,0.00086,0.36438
3253.1332,-0.00252,0.0011,0.36438
3253.1432,0.01205,0.00125,0.3644
3253.1532,-0.00223,0.00115,0.36441
3253.1632,0.01227,0.00103,0.36445
3253.17319,-0.00246,0.00101,0.36438
3253.18319,0.01199,0.00099,0.36441
3253.19319,-0.00232,0.0009,0.36447
3253.20319,0.01221,0.00087,0.36454
3253.21318,-0.00244,0.00093,0.3645
3253.22318,0.01217,0.00098,0.36447
3253.23318,-0.00251,0.00092,0.36438
3253.24318,0.0123,0.00095,0.36442
3253.25317,-0.0019,0.00102,0.36442
3253.26317,0.01291,0.00103,0.36441
3253.27317,-0.00173,0.00105,0.36435
3253.28316,0.01281,0.00094,0.36437
3253.29316,-0.00195,0.00088,0.36431
3253.30316,0.01255,0.00077,0.36437
3253.31316,-0.00218,0.00065,0.36438
3253.32315,0.01255,0.00072,0.36447
3253.33315,-0.00205,0.00088,0.36447
3253.34315,0.01266,0.0009,0.36445
3253.35315,-0.00217,0.00082,0.36434
3253.36314,0.01258,0.00064,0.36435
3253.37314,-0.00201,0.00056,0.36442
3253.38314,0.01279,0.00058,0.36452
3253.39314,-0.00197,0.00063,0.36446
3253.40313,0.01276,0.00072,0.36447
3253.41313,-0.0019,0.00071,0.36439
3253.42313,0.01289,0.00068,0.36437
3253.43313,-0.00182,0.00083,0.36435
3253.44312,0.01313,0.00105,0.36443
3253.45312,-0.00177,0.00111,0.36441
3253.46312,0.01303,0.00091,0.36438
3253.47312,-0.00165,0.00084,0.36432
3253.48311,0.01323,0.00083,0.36435
3253.49311,-0.00189,0.00077,0.36432
3253.50311,0.01274,0.00073,0.3644
3253.5131,-0.00207,0.00076,0.36436
3253.5231,0.01297,0.00073,0.36441
3253.5331,-0.00218,0.00073,0.36442
3253.5431,0.01261,0.00069,0.3645
3253.55309,-0.00219,0.00048,0.36442
3253.56309,0.01276,0.00039,0.36439
3253.57309,-0.00231,0.00062,0.36437
3253.58309,0.01242,0.00082,0.36446
3253.59308,-0.00248,0.00091,0.3645
3253.60308,0.01263,0.00088,0.36455
3253.61308,-0.0021,0.00075,0.36446
3253.62308,0.01277,0.00075,0.36449
3253.63307,-0.00248,0.00085,0.36449
3253.64307,0.01233,0.00085,0.36454
3253.65307,-0.00278,0.00076,0.36453
3253.66307,0.01266,0.00066,0.36455
3253.67306,-0.00197,0.00066,0.36451
3253.68306,0.01321,0.00061,0.36462
3253.69306,-0.00185,0.00053,0.36461
3253.70306,0.01297,0.00035,0.36455
3253.71305,-0.00227,0.00033,0.36441
3253.72305,0.01279,0.00036,0.3644
3253.73305,-0.00249,0.00033,0.36436
3253.74305,0.0125,0.00034,0.36439
3253.75304,-0.00237,0.00054,0.36441
3253.76304,0.01282,0.00059,0.36447
3253.77304,-0.00273,0.0006,0.36443
3253.78303,0.01242,0.00069,0.36448
3253.79303,-0.00235,0.00086,0.36446
3253.80303,0.01295,0.00085,0.36454
3253.81303,-0.00226,0.00086,0.3645
3253.82302,0.01268,0.00092,0.36451
3253.83302,-0.00246,0.00086,0.36443
3253.84302,0.01326,0.00071,0.36447
3253.85302,-0.00145,0.00079,0.36447
3253.86301,0.01357,0.00093,0.36448
3253.87301,-0.002,0.00122,0.36452
3253.88301,0.01321,0.0016,0.36459
3253.89301,-0.00193,0.00164,0.36454
3253.903,0.01374,0.00143,0.3645
3253.913,-0.00124,0.00125,0.36442
3253.923,0.01376,0.00104,0.36452
3253.933,-0.00179,0.00081,0.36463
3253.94299,0.01357,0.00085,0.36462
3253.95299,-0.00192,0.00105,0.36444
3253.96299,0.01328,0.00116,0.36438
3253.97299,-0.00195,0.00117,0.36431
3253.98298,0.01325,0.00103,0.36433
3253.99298,-0.00214,0.00082,0.36429
3254.00298,0.0134,0.00084,0.36438
3254.01297,-0.0017,0.00096,0.36441
3254.02297,0.01387,0.00115,0.36445
3254.03297,-0.00135,0.00133,0.36439
3254.04297,0.01401,0.00121,0.36439
3254.05296,-0.00145,0.00107,0.36435
3254.06296,0.01366,0.00103,0.36441
3254.07296,-0.00192,0.00112,0.36431
3254.08296,0.01366,0.00118,0.36428
3254.09295,-0.00145,0.00109,0.36429
3254.10295,0.01409,0.0011,0.36433
3254.11295,-0.00138,0.00105,0.36425
3254.12295,0.01391,0.00092,0.36431
3254.13294,-0.00171,0.00099,0.36436
3254.14294,0.0139,0.00116,0.36445
3254.15294,-0.00122,0.00122,0.3644
3254.16294,0.01441,0.00127,0.36439
3254.17293,-0.0012,0.00133,0.3643
3254.18293,0.01429,0.00134,0.36436
3254.19293,-0.00127,0.00126,0.36436
3254.20293,0.01408,0.00116,0.36439
3254.21292,-0.00143,0.00134,0.36435
3254.22292,0.01387,0.00142,0.3644
3254.23292,-0.0016,0.00136,0.36437
3254.24291,0.01386,0.001,0.36438
3254.25291,-0.00166,0.0009,0.36435
3254.26291,0.01392,0.00099,0.36436
3254.27291,-0.00132,0.00104,0.36435
3254.2829,0.01423,0.00093,0.36444
3254.2929,-0.00148,0.00076,0.36441
3254.3029,0.01374,0.00068,0.36443
3254.3129,-0.00194,0.00082,0.36439
3254.32289,0.01379,0.00117,0.36446
3254.33289,-0.00165,0.00143,0.36439
3254.34289,0.0137,0.00151,0.36438
3254.35289,-0.002,0.00131,0.36434
3254.36288,0.01364,0.00102,0.36436
3254.37288,-0.00179,0.00103,0.36431
3254.38288,0.01414,0.00128,0.36441
3254.39288,-0.00111,0.00126,0.36442
3254.40287,0.01432,0.00104,0.36445
3254.41287,-0.00176,0.00101,0.36445
3254.42287,0.01357,0.00093,0.36446
3254.43287,-0.00231,0.00077,0.36437
3254.44286,0.01346,0.00093,0.36442
3254.45286,-0.00183,0.00115,0.36446
3254.46286,0.01382,0.00118,0.3645
3254.47286,-0.00181,0.00115,0.36444
3254.48285,0.01406,0.00122,0.36453
3254.49285,-0.00157,0.00126,0.36445
3254.50285,0.01421,0.00127,0.36446
3254.51284,-0.00141,0.00137,0.36442
3254.52284,0.01432,0.00133,0.36443
3254.53284,-0.00159,0.00129,0.36442
3254.54284,0.01392,0.00123,0.36442
3254.55283,-0.00191,0.00124,0.36432
3254.56283,0.01384,0.0012,0.36431
3254.57283,-0.00177,0.00108,0.36427
3254.58283,0.01401,0.00081,0.36436
3254.59282,-0.00177,0.00059,0.36437
3254.60282,0.01398,0.00056,0.36436
3254.61282,-0.00178,0.00078,0.36428
3254.62282,0.01386,0.00096,0.36429
3254.63281,-0.00191,0.00107,0.36423
3254.64281,0.01383,0.0012,0.36429
3254.65281,-0.00195,0.00142,0.36431
3254.66281,0.01397,0.00153,0.36436
3254.6728,-0.00186,0.00151,0.3643
3254.6828,0.01383,0.00149,0.36435
3254.6928,-0.00197,0.00149,0.36433
3254.7028,0.0139,0.00156,0.36435
3254.71279,-0.00213,0.00153,0.36436
3254.72279,0.01376,0.00146,0.36442
3254.73279,-0.00188,0.00124,0.36432
3254.74278,0.01403,0.00116,0.36436
3254.75278,-0.00186,0.00136,0.36431
3254.76278,0.01405,0.00147,0.36433
3254.77278,-0.00174,0.00156,0.36427
3254.78277,0.01413,0.0017,0.36434
3254.79277,-0.00181,0.00172,0.36429
3254.80277,0.01397,0.00171,0.36429
3254.81277,-0.00196,0.00171,0.36432
3254.82276,0.01403,0.0016,0.36438
3254.83276,-0.00163,0.00151,0.36431
3254.84276,0.01437,0.00158,0.36435
3254.85276,-0.00164,0.00162,0.36433
3254.86275,0.01428,0.00169,0.36433
3254.87275,-0.0015,0.00148,0.36427
3254.88275,0.01465,0.00111,0.36429
3254.89275,-0.0013,0.00119,0.36423
3254.90274,0.01464,0.00139,0.36422
3254.91274,-0.00138,0.00147,0.36419
3254.92274,0.01444,0.0014,0.36428
3254.93274,-0.00131,0.00116,0.36427
3254.94273,0.01494,0.00086,0.36432
3254.95273,-0.00105,0.00068,0.36429
3254.96273,0.01469,0.00092,0.36431
3254.97272,-0.00114,0.00144,0.36427
3254.98272,0.0149,0.00154,0.36429
3254.99272,-0.00125,0.00166,0.36421
3255.00272,0.01477,0.00186,0.36422
3255.01271,-0.00108,0.00179,0.36425
3255.02271,0.01497,0.00178,0.36427
3255.03271,-0.001,0.00184,0.36424
3255.04271,0.01493,0.00163,0.36428
3255.0527,-0.00113,0.00142,0.36425
3255.0627,0.0148,0.00114,0.36427
3255.0727,-0.00126,0.0009,0.36421
3255.0827,0.0147,0.00079,0.36426
3255.09269,-0.00121,0.00077,0.36426
3255.10269,0.01495,0.00067,0.36434
3255.11269,-0.00102,0.00079,0.36426
3255.12269,0.01495,0.0011,0.36428
3255.13268,-0.00131,0.00125,0.36427
3255.14268,0.01457,0.00129,0.36439
3255.15268,-0.00143,0.00142,0.36431
3255.16268,0.01472,0.00153,0.36429
3255.17267,-0.00157,0.00157,0.36426
3255.18267,0.01432,0.0015,0.36431
3255.19267,-0.00173,0.00153,0.36431
3255.20267,0.01456,0.00163,0.36433
3255.21266,-0.00125,0.00168,0.36429
3255.22266,0.01497,0.00161,0.36436
3255.23266,-0.0011,0.00152,0.36434
3255.24265,0.0147,0.00149,0.36437
3255.25265,-0.00172,0.00151,0.36435
3255.26265,0.01448,0.00151,0.36444
3255.27265,-0.0014,0.00143,0.36442
3255.28264,0.01469,0.0013,0.36439
3255.29264,-0.00161,0.00141,0.36431
3255.30264,0.01441,0.00133,0.36433
3255.31264,-0.00143,0.00131,0.36426
3255.32263,0.015,0.00147,0.36428
3255.33263,-0.00112,0.00155,0.36425
3255.34263,0.01494,0.0014,0.36428
3255.35263,-0.00104,0.00137,0.36425
3255.36262,0.01523,0.00155,0.36431
3255.37262,-0.00091,0.00157,0.36427
3255.38262,0.01536,0.0014,0.3643
3255.39262,-0.00076,0.00139,0.36432
3255.40261,0.01532,0.0015,0.36438
3255.41261,-0.00076,0.00144,0.3643
3255.42261,0.01519,0.00145,0.3643
3255.43261,-0.00101,0.00175,0.36422
3255.4426,0.01531,0.00186,0.36427
3255.4526,-0.00085,0.00177,0.36427
3255.4626,0.01522,0.00196,0.36434
3255.47259,-0.00109,0.00217,0.36431
3255.48259,0.01484,0.00214,0.36431
3255.49259,-0.00136,0.00199,0.36427
3255.50259,0.01493,0.00183,0.36439
3255.51258,-0.00113,0.0017,0.36438
3255.52258,0.01504,0.00171,0.36433
3255.53258,-0.00115,0.00178,0.3642
3255.54258,0.01497,0.00177,0.36428
3255.55257,-0.00105,0.00186,0.36434
3255.56257,0.01538,0.00193,0.36442
3255.57257,-0.00074,0.0017,0.36439
3255.58257,0.01527,0.00146,0.36439
3255.59256,-0.00112,0.00149,0.36426
3255.60256,0.01501,0.00157,0.36428
3255.61256,-0.00127,0.00151,0.36427
3255.62256,0.0146,0.00136,0.36433
3255.63255,-0.00173,0.00131,0.3643
3255.64255,0.01462,0.00139,0.36433
3255.65255,-0.00143,0.00147,0.36432
3255.66255,0.01472,0.00152,0.36439
3255.67254,-0.00163,0.00183,0.36434
3255.68254,0.01457,0.00224,0.36433
3255.69254,-0.00149,0.00221,0.36425
3255.70253,0.01479,0.00192,0.3643
3255.71253,-0.00127,0.00172,0.36427
3255.72253,0.01483,0.00173,0.36431
3255.73253,-0.00157,0.00171,0.36428
3255.74252,0.01462,0.00162,0.36433
3255.75252,-0.00157,0.00159,0.36429
3255.76252,0.01454,0.00163,0.36434
3255.77252,-0.00187,0.00174,0.36433
3255.78251,0.0142,0.00193,0.36439
3255.79251,-0.00202,0.00192,0.36431
3255.80251,0.01421,0.00198,0.36429
3255.81251,-0.0017,0.00206,0.3642
3255.8225,0.01461,0.00215,0.36426
3255.8325,-0.00177,0.00249,0.36431
3255.8425,0.01442,0.00276,0.36432
3255.8525,-0.00172,0.00257,0.36423
3255.86249,0.01465,0.00236,0.36437
3255.87249,-0.00154,0.00223,0.36434
3255.88249,0.0144,0.00213,0.36433
3255.89249,-0.00189,0.00223,0.36423
3255.90248,0.01447,0.00243,0.36425
3255.91248,-0.00175,0.00268,0.36422
3255.92248,0.01426,0.00272,0.36427
3255.93248,-0.00198,0.00253,0.36422
3255.94247,0.01437,0.00237,0.36422
3255.95247,-0.00158,0.00231,0.3642
3255.96247,0.01469,0.00232,0.36425
3255.97246,-0.00161,0.00233,0.36417
3255.98246,0.0147,0.00223,0.36427
3255.99246,-0.00146,0.00205,0.36431
3256.00246,0.01476,0.00217,0.36429
3256.01245,-0.00132,0.00234,0.36422
3256.02245,0.01499,0.0022,0.36423
3256.03245,-0.00125,0.00185,0.36416
3256.04245,0.01524,0.00183,0.36418
3256.05244,-0.0008,0.00205,0.3642
3256.06244,0.01534,0.00215,0.36434
3256.07244,-0.00096,0.0021,0.36434
3256.08244,0.01513,0.002,0.36437
3256.09243,-0.00146,0.00188,0.36435
3256.10243,0.01467,0.00188,0.36445
3256.11243,-0.00129,0.00202,0.36441
3256.12243,0.01489,0.00217,0.3644
3256.13242,-0.00154,0.00215,0.36435
3256.14242,0.01443,0.00204,0.3644
3256.15242,-0.002,0.00208,0.36435
3256.16242,0.01432,0.00216,0.36434
3256.17241,-0.00165,0.00213,0.36428
3256.18241,0.01462,0.00203,0.36433
3256.19241,-0.0011,0.0021,0.36432
3256.2024,0.01537,0.00227,0.36436
3256.2124,-0.00121,0.00233,0.36434
3256.2224,0.01465,0.00218,0.3644
3256.2324,-0.00165,0.00202,0.36435
3256.24239,0.01479,0.00201,0.36441
3256.25239,-0.00103,0.00218,0.36438
3256.26239,0.01515,0.00228,0.36439
3256.27239,-0.00132,0.0022,0.36433
3256.28238,0.01472,0.00218,0.36435
3256.29238,-0.00157,0.00211,0.36432
3256.30238,0.01466,0.00198,0.36435
3256.31238,-0.00152,0.00191,0.36435
3256.32237,0.01454,0.0019,0.3644
3256.33237,-0.00178,0.00204,0.36433
3256.34237,0.01453,0.00211,0.36439
3256.35237,-0.00143,0.00215,0.36434
3256.36236,0.01497,0.00221,0.3643
3256.37236,-0.00103,0.00209,0.36425
3256.38236,0.01506,0.0021,0.36433
3256.39236,-0.00128,0.00202,0.36431
3256.40235,0.01482,0.00183,0.36436
3256.41235,-0.00159,0.00179,0.36436
3256.42235,0.01444,0.00178,0.36438
3256.43234,-0.00169,0.0018,0.36433
3256.44234,0.01452,0.00185,0.36437
3256.45234,-0.0017,0.00189,0.3643
3256.46234,0.01436,0.00206,0.3643
3256.47233,-0.00196,0.00228,0.36425
3256.48233,0.01417,0.00225,0.36436
3256.49233,-0.00185,0.00199,0.36438
3256.50233,0.01427,0.00181,0.36441
3256.51232,-0.00209,0.0019,0.36436
3256.52232,0.01408,0.00206,0.36445
3256.53232,-0.00184,0.00205,0.36443
3256.54232,0.01451,0.00203,0.36448
3256.55231,-0.00152,0.00207,0.36445
3256.56231,0.01474,0.00209,0.36446
3256.57231,-0.00126,0.00214,0.36438
3256.58231,0.0149,0.00208,0.36447
3256.5923,-0.00122,0.00197,0.36446
3256.6023,0.0151,0.00198,0.36444
3256.6123,-0.00082,0.00205,0.36436
3256.6223,0.0152,0.0021,0.36439
3256.63229,-0.00098,0.00202,0.36434
3256.64229,0.01525,0.00184,0.36439
3256.65229,-0.00096,0.00177,0.36438
3256.66229,0.01499,0.00174,0.36438
3256.67228,-0.00107,0.00172,0.36428
3256.68228,0.01508,0.00168,0.36434
3256.69228,-0.00116,0.00171,0.36436
3256.70227,0.01475,0.00191,0.36442
3256.71227,-0.00135,0.00213,0.36438
3256.72227,0.01488,0.0021,0.36441
3256.73227,-0.00128,0.00214,0.36438
3256.74226,0.01456,0.00227,0.36449
3256.75226,-0.00169,0.00238,0.36448
3256.76226,0.01436,0.00236,0.36447
3256.77226,-0.00175,0.00234,0.36442
3256.78225,0.01432,0.00241,0.36442
3256.79225,-0.00172,0.00237,0.36435
3256.80225,0.0144,0.00226,0.36431
3256.81225,-0.00185,0.00223,0.36427
3256.82224,0.01435,0.00233,0.36432
3256.83224,-0.00144,0.00231,0.36428
3256.84224,0.01468,0.00216,0.36432
3256.85224,-0.00152,0.00216,0.36428
3256.86223,0.01428,0.0021,0.36434
3256.87223,-0.00201,0.00212,0.36431
3256.88223,0.01407,0.0022,0.36432
3256.89223,-0.00166,0.00216,0.36426
3256.90222,0.01471,0.00211,0.36429
3256.91222,-0.001,0.00214,0.36425
3256.92222,0.01498,0.00213,0.36424
3256.93221,-0.00123,0.00212,0.36419
3256.94221,0.01486,0.00197,0.3643
3256.95221,-0.00113,0.00193,0.36429
3256.96221,0.01462,0.00183,0.36434
3256.9722,-0.0015,0.00174,0.3643
3256.9822,0.0145,0.00184,0.36437
3256.9922,-0.00156,0.00174,0.36434
3257.0022,0.01459,0.0017,0.36435
3257.01219,-0.00114,0.00192,0.36426
3257.02219,0.01517,0.00221,0.36431
3257.03219,-0.00058,0.00229,0.36427
3257.04219,0.01563,0.00227,0.36433
3257.05218,-0.00041,0.0022,0.36432
3257.06218,0.01539,0.00208,0.36436
3257.07218,-0.00045,0.00202,0.36437
3257.08218,0.01571,0.00204,0.36444
3257.09217,-0.00016,0.00192,0.36437
3257.10217,0.01574,0.00183,0.36436
3257.11217,-0.00067,0.00189,0.3643
3257.12217,0.01494,0.00201,0.36438
3257.13216,-0.00111,0.00209,0.36433
3257.14216,0.01453,0.00209,0.36434
3257.15216,-0.00164,0.00203,0.36434
3257.16216,0.01431,0.00194,0.3644
3257.17215,-0.00151,0.00206,0.36434
3257.18215,0.01445,0.00222,0.36436
3257.19215,-0.00128,0.00215,0.36433
3257.20214,0.01453,0.00218,0.36432
3257.21214,-0.00175,0.00239,0.3643
3257.22214,0.01392,0.00256,0.36437
3257.23214,-0.00213,0.00247,0.36434
3257.24213,0.01373,0.00225,0.36436
3257.25213,-0.00217,0.0021,0.36428
3257.26213,0.01378,0.00223,0.36429
3257.27213,-0.00187,0.00235,0.36429
3257.28212,0.01405,0.00228,0.36434
3257.29212,-0.00186,0.0022,0.36433
3257.30212,0.01406,0.00216,0.36434
3257.31212,-0.00147,0.00209,0.36429
3257.32211,0.01449,0.00212,0.36435
3257.33211,-0.00154,0.00212,0.36433
3257.34211,0.01434,0.00207,0.36436
3257.35211,-0.00114,0.00222,0.36428
3257.3621,0.01485,0.00236,0.36431
3257.3721,-0.00115,0.00228,0.36426
3257.3821,0.01442,0.0023,0.3643
3257.3921,-0.00141,0.00238,0.36434
3257.40209,0.01427,0.00235,0.36439
3257.41209,-0.00154,0.00256,0.3644
3257.42209,0.01433,0.00282,0.36444
3257.43208,-0.00139,0.0029,0.36435
3257.44208,0.01435,0.00288,0.36438
3257.45208,-0.00133,0.00267,0.36434
3257.46208,0.01449,0.00249,0.36437
3257.47207,-0.00126,0.00251,0.36435
3257.48207,0.01417,0.00246,0.36442
3257.49207,-0.0018,0.00237,0.3644
3257.50207,0.01397,0.00234,0.3644
3257.51206,-0.00178,0.00225,0.36442
3257.52206,0.01376,0.00231,0.36484
3257.53206,-0.00184,0.00235,0.3653
3257.54206,0.01385,0.0024,0.36589
3257.55205,-0.00165,0.0023,0.36645
3257.56205,0.01432,0.00208,0.36711
3257.57205,-0.00127,0.00204,0.36769
3257.58205,0.01438,0.00224,0.36815
3257.59204,-0.00131,0.00229,0.36863
3257.60204,0.0143,0.00214,0.36942
3257.61204,-0.00117,0.00193,0.37034
3257.62204,0.01454,0.00199,0.3716
3257.63203,-0.00093,0.00206,0.37262
3257.64203,0.01465,0.00196,0.37335
3257.65203,-0.00115,0.00183,0.37386
3257.66202,0.01427,0.00189,0.3746
3257.67202,-0.00138,0.00218,0.37549
3257.68202,0.01394,0.00255,0.37658
3257.69202,-0.0017,0.00249,0.37759
3257.70201,0.0139,0.00239,0.37883
3257.71201,-0.00133,0.00241,0.38008
3257.72201,0.01452,0.00252,0.38144
3257.73201,-0.0012,0.00251,0.38258
3257.742,0.01405,0.00249,0.3837
3257.752,-0.0017,0.00236,0.38466
3257.762,0.01356,0.00242,0.38582
3257.772,-0.00174,0.00245,0.38694
3257.78199,0.01407,0.00246,0.38823
3257.79199,-0.00126,0.0025,0.38948
3257.80199,0.01428,0.00234,0.39092
3257.81199,-0.00103,0.00207,0.39225
3257.82198,0.01451,0.002,0.3936
3257.83198,-0.00119,0.00212,0.39481
3257.84198,0.01394,0.00229,0.39633
3257.85198,-0.00155,0.00221,0.39791
3257.86197,0.0138,0.00209,0.39947
3257.87197,-0.00154,0.00197,0.40095
3257.88197,0.01378,0.00186,0.40245
3257.89197,-0.00178,0.0019,0.40387
3257.90196,0.01354,0.00196,0.40543
3257.91196,-0.00181,0.00214,0.40687
3257.92196,0.01355,0.00239,0.40837
3257.93195,-0.00177,0.00251,0.40988
3257.94195,0.01357,0.00243,0.41138
3257.95195,-0.00194,0.00231,0.41288
3257.96195,0.01335,0.0023,0.41455
3257.97194,-0.00167,0.00226,0.41613
3257.98194,0.01403,0.00236,0.4177
3257.99194,-0.00078,0.00239,0.41897
3258.00194,0.01487,0.00237,0.4202
3258.01193,-0.00026,0.00226,0.42144
3258.02193,0.01516,0.00221,0.42283
3258.03193,-0.00013,0.00217,0.4241
3258.04193,0.01493,0.00215,0.42536
3258.05192,-0.00045,0.00211,0.42661
3258.06192,0.01458,0.00209,0.42854
3258.07192,-0.00076,0.0022,0.4306
3258.08192,0.01435,0.00221,0.4327
3258.09191,-0.00083,0.00219,0.43445
3258.10191,0.01421,0.0021,0.4362
3258.11191,-0.0011,0.00205,0.43774
3258.12191,0.01405,0.00211,0.43929
3258.1319,-0.001,0.00219,0.44075
3258.1419,0.01418,0.00226,0.4424
3258.1519,-0.00083,0.00238,0.44404
3258.16189,0.01424,0.00241,0.44586
3258.17189,-0.00082,0.0022,0.44767
3258.18189,0.0143,0.00204,0.4494
3258.19189,-0.0005,0.00209,0.45078
3258.20188,0.01473,0.00218,0.45212
3258.21188,-0.00025,0.00206,0.4537
3258.22188,0.01468,0.00189,0.45533
3258.23188,-0.00048,0.00204,0.45682
3258.24187,0.0145,0.00222,0.45849
3258.25187,-0.00051,0.00228,0.46025
3258.26187,0.01452,0.00226,0.46215
3258.27187,-0.00036,0.00222,0.46385
3258.28186,0.01456,0.0022,0.46561
3258.29186,-0.00059,0.0022,0.46742
