t,p1,p2,h
3076.70913,0.01433,-4e-05,0.36117
3076.71912,0.00062,0.00015,0.36118
3076.72912,0.0135,0.00044,0.36125
3076.73912,0.00017,0.00055,0.36122
3076.74912,0.01368,0.00041,0.3612
3076.75911,0.0003,0.00033,0.36111
3076.76911,0.0136,0.00046,0.36117
3076.77911,0.00056,0.0005,0.36115
3076.78911,0.01401,0.00044,0.36118
3076.7991,0.00093,0.0004,0.36116
3076.8091,0.01427,0.00031,0.36126
3076.8191,0.00097,0.00044,0.36127
3076.8291,0.01421,0.0006,0.36127
3076.83909,0.00108,0.00058,0.36116
3076.84909,0.01435,0.00055,0.36117
3076.85909,0.00096,0.00056,0.36113
3076.86909,0.01414,0.00064,0.36117
3076.87908,0.00097,0.00076,0.36113
3076.88908,0.01418,0.0008,0.36117
3076.89908,0.00103,0.00072,0.36118
3076.90908,0.01435,0.00066,0.36126
3076.91907,0.001,0.0005,0.3612
3076.92907,0.01388,0.0002,0.36117
3076.93907,0.00075,-6e-05,0.36114
3076.94906,0.01382,9e-05,0.36117
3076.95906,0.00068,0.00025,0.36111
3076.96906,0.01396,0.00025,0.3611
3076.97906,0.00074,0.00025,0.36109
3076.98905,0.01364,0.00037,0.3612
3076.99905,0.0007,0.00043,0.36117
3077.00905,0.01363,0.00041,0.36121
3077.01905,0.00045,0.00034,0.3612
3077.02904,0.01355,0.00041,0.36123
3077.03904,0.00057,0.00036,0.3612
3077.04904,0.01351,0.00035,0.36117
3077.05904,0.00049,0.00031,0.36109
3077.06903,0.01347,0.00024,0.36113
3077.07903,0.00064,0.00018,0.36109
3077.08903,0.01363,0.00027,0.36119
3077.09903,0.0007,0.00021,0.36122
3077.10902,0.01366,0.00017,0.36117
3077.11902,0.00079,0.00015,0.36108
3077.12902,0.01372,7e-05,0.36111
3077.13902,0.00086,-1e-05,0.36106
3077.14901,0.01365,6e-05,0.36105
3077.15901,0.00077,2e-05,0.36104
3077.16901,0.01349,-5e-05,0.36114
3077.179,0.00066,-0.00018,0.36111
3077.189,0.01367,-0.00011,0.36113
3077.199,0.001,3e-05,0.36109
3077.209,0.01391,7e-05,0.36111
3077.21899,0.00129,0.0001,0.36108
3077.22899,0.01413,0.00014,0.36111
3077.23899,0.00148,9e-05,0.36103
3077.24899,0.01409,0.00012,0.36104
3077.25898,0.00109,-0.0001,0.36106
3077.26898,0.01337,-0.0004,0.36115
3077.27898,0.00055,-0.00064,0.36112
3077.28898,0.0134,-0.00077,0.36109
3077.29897,0.00089,-0.00072,0.36104
3077.30897,0.01374,-0.00057,0.36105
3077.31897,0.00149,-0.00042,0.36104
3077.32897,0.01421,-0.00015,0.36115
3077.33896,0.00143,6e-05,0.36115
3077.34896,0.0139,0.00016,0.36113
3077.35896,0.00127,-2e-05,0.36111
3077.36896,0.01387,-6e-05,0.36116
3077.37895,0.0014,-0.0001,0.36107
3077.38895,0.01388,-0.00019,0.3611
3077.39895,0.00135,-0.00026,0.36102
3077.40895,0.01414,-0.00015,0.36107
3077.41894,0.0019,6e-05,0.36105
3077.42894,0.01447,0.00015,0.36108
3077.43894,0.00201,0.00012,0.36107
3077.44893,0.0142,-1e-05,0.36108
3077.45893,0.00146,-8e-05,0.36103
3077.46893,0.01377,-6e-05,0.36106
3077.47893,0.00134,-0.00028,0.36104
3077.48892,0.01382,-0.00043,0.36118
3077.49892,0.00176,-0.00032,0.36117
3077.50892,0.01407,-0.0004,0.36117
3077.51892,0.00124,-0.00044,0.36116
3077.52891,0.01332,-0.00041,0.36121
3077.53891,0.00114,-0.0003,0.36116
3077.54891,0.01371,-3e-05,0.36123
3077.55891,0.00177,0.00015,0.36123
3077.5689,0.01419,0.00015,0.3612
3077.5789,0.00148,-2e-05,0.3611
3077.5889,0.01309,-0.00011,0.36114
3077.5989,0.00054,-0.00021,0.36109
3077.60889,0.01289,-0.00017,0.36108
3077.61889,0.00099,-0.00021,0.36103
3077.62889,0.01319,-0.00012,0.36112
3077.63889,0.00071,-0.00011,0.36109
3077.64888,0.01267,-0.00017,0.36111
3077.65888,0.00063,-0.00015,0.36109
3077.66888,0.01293,3e-05,0.36108
3077.67887,0.00111,0.00011,0.36105
3077.68887,0.01338,7e-05,0.36114
3077.69887,0.00105,4e-05,0.3612
3077.70887,0.01299,0.00027,0.36126
3077.71886,0.00099,0.00034,0.36114
3077.72886,0.01331,0.00031,0.36108
3077.73886,0.00161,0.00021,0.36109
3077.74886,0.01385,5e-05,0.36113
3077.75885,0.0017,-0.00014,0.36112
3077.76885,0.01345,-7e-05,0.36124
3077.77885,0.00128,0.00018,0.36123
3077.78885,0.01321,0.00024,0.36127
3077.79884,0.00148,0.00016,0.3613
3077.80884,0.0137,6e-05,0.36133
3077.81884,0.00174,-9e-05,0.36124
3077.82884,0.01343,-0.0002,0.36122
3077.83883,0.00135,-0.00024,0.36116
3077.84883,0.01328,-0.00018,0.3612
3077.85883,0.00155,-0.0002,0.36121
3077.86883,0.0134,-0.00015,0.36131
3077.87882,0.00135,-0.00016,0.36126
3077.88882,0.01297,-0.00013,0.36128
3077.89882,0.00116,4e-05,0.36126
3077.90881,0.01292,0.00028,0.36128
3077.91881,0.00103,0.00027,0.36122
3077.92881,0.01275,0.00041,0.3612
3077.93881,0.001,0.00041,0.36113
3077.9488,0.01268,0.00035,0.36116
3077.9588,0.00086,0.00028,0.36108
3077.9688,0.01273,0.00038,0.36111
3077.9788,0.00135,0.00043,0.36111
3077.98879,0.0131,0.00039,0.36115
3077.99879,0.00123,0.00034,0.36114
3078.00879,0.0125,0.00043,0.36115
3078.01879,0.00071,0.00042,0.36122
3078.02878,0.01258,0.00031,0.36126
3078.03878,0.00118,0.00025,0.36118
3078.04878,0.0128,0.00036,0.36124
3078.05878,0.00106,0.00058,0.36125
3078.06877,0.01247,0.00071,0.36127
3078.07877,0.00085,0.0007,0.36116
3078.08877,0.01233,0.00069,0.3611
3078.09877,0.00097,0.00073,0.36116
3078.10876,0.01253,0.00072,0.36125
3078.11876,0.00118,0.00074,0.36133
3078.12876,0.01268,0.00077,0.36245
3078.13876,0.00168,0.00064,0.36224
3078.14875,0.01321,0.00057,0.36147
3078.15875,0.00204,0.00063,0.36109
3078.16875,0.0135,0.00089,0.36107
3078.17874,0.00221,0.00098,0.36102
3078.18874,0.01364,0.00103,0.36104
3078.19874,0.00205,0.00107,0.36105
3078.20874,0.01305,0.00115,0.36114
3078.21873,0.00202,0.00119,0.36106
3078.22873,0.01366,0.0011,0.36102
3078.23873,0.00231,0.00094,0.361
3078.24873,0.01322,0.00071,0.36106
3078.25872,0.00175,0.00053,0.36105
3078.26872,0.01293,0.00057,0.36109
3078.27872,0.0019,0.00039,0.36112
3078.28872,0.01303,0.00033,0.36118
3078.29871,0.00149,0.00045,0.36115
3078.30871,0.0126,0.00034,0.36119
3078.31871,0.00156,0.00018,0.36111
3078.32871,0.01281,0.00034,0.3611
3078.3387,0.00206,0.00059,0.36109
3078.3487,0.01329,0.00073,0.36113
3078.3587,0.00178,0.00083,0.36108
3078.3687,0.01268,0.0008,0.36107
3078.37869,0.00194,0.00048,0.36105
3078.38869,0.01323,0.00033,0.36108
3078.39869,0.00238,0.0004,0.36103
3078.40868,0.0134,0.00038,0.36109
3078.41868,0.00221,0.00027,0.36115
3078.42868,0.01327,0.00022,0.36117
3078.43868,0.00233,0.00018,0.36112
3078.44867,0.01326,0.00022,0.36111
3078.45867,0.00222,0.00012,0.36111
3078.46867,0.01306,0.0001,0.36122
3078.47867,0.00211,0.0002,0.36122
3078.48866,0.01298,0.00049,0.36117
3078.49866,0.00218,0.00051,0.36105
3078.50866,0.01325,0.00026,0.36107
3078.51866,0.00225,0.00028,0.36107
3078.52865,0.01288,0.00032,0.36114
3078.53865,0.00204,0.00013,0.36108
3078.54865,0.01281,0.00025,0.36107
3078.55865,0.00211,0.00055,0.36103
3078.56864,0.01308,0.00071,0.36107
3078.57864,0.00236,0.00066,0.36109
3078.58864,0.01301,0.00065,0.36115
3078.59864,0.00228,0.00055,0.36114
3078.60863,0.01315,0.00047,0.36115
3078.61863,0.00249,0.00041,0.36114
3078.62863,0.01321,0.00046,0.36118
3078.63862,0.00271,0.00057,0.36115
3078.64862,0.01333,0.00068,0.3612
3078.65862,0.00248,0.00058,0.36118
3078.66862,0.01316,0.00045,0.36113
3078.67861,0.00259,0.00034,0.361
3078.68861,0.01275,0.00024,0.36106
3078.69861,0.00197,2e-05,0.36106
3078.70861,0.01259,-8e-05,0.36108
3078.7186,0.00225,-0.00012,0.36107
3078.7286,0.01269,-5e-05,0.36111
3078.7386,0.00201,-0.00025,0.36107
3078.7486,0.01243,-0.0003,0.3611
3078.75859,0.00207,-0.00025,0.3611
3078.76859,0.01281,-0.00015,0.36113
3078.77859,0.00243,-4e-05,0.36112
3078.78859,0.01284,8e-05,0.36119
3078.79858,0.00242,6e-05,0.3612
3078.80858,0.01271,4e-05,0.36117
3078.81858,0.0022,5e-05,0.36113
3078.82858,0.01239,0.00021,0.36119
3078.83857,0.00204,0.00035,0.36116
3078.84857,0.01244,0.00036,0.36116
3078.85857,0.00228,0.00018,0.36114
3078.86857,0.01253,0.00038,0.3612
3078.87856,0.00248,0.00062,0.36123
3078.88856,0.01271,0.00069,0.3612
3078.89856,0.00199,0.00061,0.36106
3078.90855,0.01188,0.0005,0.36108
3078.91855,0.00168,0.00037,0.3611
3078.92855,0.01209,0.00043,0.36115
3078.93855,0.00216,0.00057,0.3611
3078.94854,0.01227,0.00075,0.36112
3078.95854,0.00203,0.00086,0.36112
3078.96854,0.0123,0.00089,0.36118
3078.97854,0.00253,0.00086,0.36114
3078.98853,0.0127,0.00069,0.36117
3078.99853,0.00271,0.00048,0.36114
3079.00853,0.01261,0.00048,0.36113
3079.01853,0.00227,0.00047,0.3611
3079.02852,0.01195,0.00038,0.36116
3079.03852,0.00183,0.00031,0.36113
3079.04852,0.01183,0.00034,0.36111
3079.05852,0.00222,0.00035,0.36105
3079.06851,0.01231,0.00037,0.36114
3079.07851,0.00216,0.00041,0.36118
3079.08851,0.01205,0.00061,0.3612
3079.09851,0.00244,0.00095,0.36116
3079.1085,0.01235,0.00121,0.36117
3079.1185,0.00271,0.0011,0.36105
3079.1285,0.01245,0.00095,0.36109
3079.13849,0.0021,0.00087,0.36116
3079.14849,0.01165,0.00076,0.36116
3079.15849,0.00239,0.00055,0.3611
3079.16849,0.01227,0.00045,0.36111
3079.17848,0.0025,0.00041,0.36104
3079.18848,0.01202,0.00052,0.36107
3079.19848,0.00201,0.00058,0.3611
3079.20848,0.01169,0.00071,0.36115
3079.21847,0.0024,0.00071,0.36117
3079.22847,0.01239,0.00061,0.36126
3079.23847,0.003,0.00044,0.36119
3079.24847,0.01252,0.00045,0.36114
3079.25846,0.00265,0.00047,0.3611
3079.26846,0.01222,0.00032,0.36113
3079.27846,0.00272,-3e-05,0.36107
3079.28846,0.01215,-9e-05,0.36108
3079.29845,0.00263,0.00015,0.36114
3079.30845,0.01222,0.00034,0.3612
3079.31845,0.00255,0.00022,0.3611
3079.32845,0.01179,1e-05,0.36115
3079.33844,0.00244,-0.00014,0.36114
3079.34844,0.01206,-2e-05,0.3611
3079.35844,0.00277,0.00015,0.36106
3079.36844,0.01211,0.00028,0.36116
3079.37843,0.00256,0.00041,0.36114
3079.38843,0.01153,0.00044,0.36113
3079.39843,0.002,0.0004,0.36111
3079.40842,0.01144,0.00047,0.36113
3079.41842,0.00242,0.00035,0.36113
3079.42842,0.01186,0.00022,0.36114
3079.43842,0.0025,6e-05,0.36112
3079.44841,0.01181,-0,0.36118
3079.45841,0.0028,-0.00014,0.36113
3079.46841,0.01217,-0.00031,0.36114
3079.47841,0.00318,-0.00031,0.3611
3079.4884,0.01237,-0.00017,0.36111
3079.4984,0.00282,-4e-05,0.36108
3079.5084,0.01143,9e-05,0.36111
3079.5184,0.00234,7e-05,0.36103
3079.52839,0.01172,-0.00011,0.36101
3079.53839,0.00305,-0.00037,0.361
3079.54839,0.01222,-0.00055,0.36115
3079.55839,0.00294,-0.00071,0.36119
3079.56838,0.01179,-0.00063,0.36121
3079.57838,0.0027,-0.00054,0.36114
3079.58838,0.01159,-0.00036,0.36118
3079.59838,0.00271,-0.00029,0.36123
3079.60837,0.0118,-0.0003,0.36123
3079.61837,0.00287,-0.00029,0.36116
3079.62837,0.01192,-0.00021,0.36117
3079.63836,0.00337,-0.00021,0.36112
3079.64836,0.01214,-0.00022,0.36118
3079.65836,0.00328,-0.00029,0.36116
3079.66836,0.01216,-0.00031,0.36116
3079.67835,0.00319,-0.00041,0.36118
3079.68835,0.01174,-0.00044,0.36121
3079.69835,0.00312,-0.0003,0.36112
3079.70835,0.01212,-5e-05,0.36111
3079.71834,0.00343,5e-05,0.3611
3079.72834,0.01196,4e-05,0.36117
3079.73834,0.00303,-0.0001,0.36106
3079.74834,0.01145,-0.00022,0.36108
3079.75833,0.00264,-0.00039,0.36111
3079.76833,0.01117,-0.00035,0.36111
3079.77833,0.00253,-0.00027,0.36106
3079.78833,0.01128,-0.00013,0.36111
3079.79832,0.00273,-1e-05,0.36115
3079.80832,0.01126,4e-05,0.36121
3079.81832,0.00278,-0.0002,0.36118
3079.82832,0.01134,-0.0005,0.36112
3079.83831,0.00279,-0.00038,0.36105
3079.84831,0.01105,-1e-05,0.36111
3079.85831,0.00238,0.00028,0.36112
3079.8683,0.01079,0.00041,0.36115
3079.8783,0.00254,0.00023,0.36107
3079.8883,0.01079,-5e-05,0.36104
3079.8983,0.00227,-0.00025,0.361
3079.90829,0.01088,-0.00019,0.36104
3079.91829,0.0029,-0,0.36106
3079.92829,0.01126,0.00015,0.36114
3079.93829,0.0027,0.00019,0.36119
3079.94828,0.01071,0.00017,0.36123
3079.95828,0.00247,6e-05,0.36114
3079.96828,0.0108,-8e-05,0.36115
3079.97828,0.00255,-0.00013,0.36115
3079.98827,0.01077,6e-05,0.36115
3079.99827,0.00245,0.00013,0.36109
3080.00827,0.01048,6e-05,0.36116
3080.01827,0.00213,4e-05,0.36115
3080.02826,0.0103,0.00021,0.36115
3080.03826,0.00254,0.00014,0.36114
3080.04826,0.0109,0.00014,0.36118
3080.05826,0.00311,0.00011,0.36114
3080.06825,0.01107,9e-05,0.36113
3080.07825,0.00264,-8e-05,0.36101
3080.08825,0.01037,-0.00025,0.36103
3080.09825,0.00244,-0.00039,0.36101
3080.10824,0.01053,-0.00038,0.36104
3080.11824,0.00245,-0.0003,0.36099
3080.12824,0.01018,-0.00019,0.361
3080.13823,0.00232,-0.00013,0.36102
3080.14823,0.01056,-0.0001,0.3611
3080.15823,0.00311,-0.00015,0.36111
3080.16823,0.01121,-0.00029,0.36114
3080.17822,0.00337,-0.00038,0.36109
3080.18822,0.01121,-0.00029,0.36108
3080.19822,0.00373,-0.00017,0.3611
3080.20822,0.01177,-8e-05,0.36112
3080.21821,0.00382,-7e-05,0.36108
3080.22821,0.01127,-0.0001,0.36111
3080.23821,0.00353,-0.00011,0.36108
3080.24821,0.01116,-0.00012,0.36108
3080.2582,0.00357,-0.00025,0.36103
3080.2682,0.01116,-0.00031,0.36106
3080.2782,0.00323,-0.00027,0.36101
3080.2882,0.01092,-0.00031,0.36102
3080.29819,0.00351,-0.0005,0.361
3080.30819,0.01089,-0.00039,0.36107
3080.31819,0.00305,-6e-05,0.36107
3080.32819,0.01045,0.00014,0.36106
3080.33818,0.00316,7e-05,0.36102
3080.34818,0.01067,0.0002,0.36109
3080.35818,0.00312,0.00036,0.36108
3080.36817,0.01041,0.00036,0.36115
3080.37817,0.00287,0.00024,0.36112
3080.38817,0.01022,0.00016,0.3611
3080.39817,0.00306,3e-05,0.361
3080.40816,0.01048,-5e-05,0.361
3080.41816,0.00311,-5e-05,0.36098
3080.42816,0.01051,3e-05,0.36099
3080.43816,0.00336,6e-05,0.361
3080.44815,0.01088,0.00014,0.36105
3080.45815,0.00379,0.0001,0.36105
3080.46815,0.01076,0.00013,0.36117
3080.47815,0.00332,0.00017,0.36114
3080.48814,0.01056,0.00043,0.36104
3080.49814,0.00368,0.00051,0.36096
3080.50814,0.01094,0.00038,0.36096
3080.51814,0.00387,0.00017,0.36097
3080.52813,0.01087,0.00016,0.36106
3080.53813,0.00369,9e-05,0.36103
3080.54813,0.01071,-5e-05,0.36099
3080.55813,0.00368,-0.00012,0.36101
3080.56812,0.01074,2e-05,0.36112
3080.57812,0.0038,-0.0001,0.36109
3080.58812,0.01071,-0.00011,0.361
3080.59811,0.00361,-8e-05,0.36095
3080.60811,0.01023,-0.00015,0.36099
3080.61811,0.0035,-0.0003,0.36093
3080.62811,0.01069,-0.0002,0.36093
3080.6381,0.00391,-0,0.36094
3080.6481,0.0106,0.00019,0.36101
3080.6581,0.00391,0.00025,0.36103
3080.6681,0.01078,0.00038,0.36109
3080.67809,0.00412,0.00046,0.36105
3080.68809,0.01084,0.00055,0.36105
3080.69809,0.00435,0.00048,0.36099
3080.70809,0.0111,0.00031,0.36106
3080.71808,0.00466,0.00023,0.36105
3080.72808,0.01142,0.0003,0.36105
3080.73808,0.00472,0.00022,0.36101
3080.74808,0.01104,0.00024,0.36103
3080.75807,0.00437,0.00031,0.36101
3080.76807,0.01088,0.00026,0.36096
3080.77807,0.00424,0.00015,0.36095
3080.78807,0.01044,0.00028,0.36105
3080.79806,0.00404,0.00027,0.36103
3080.80806,0.01091,0.00019,0.36101
3080.81806,0.0049,0.00023,0.36095
3080.82806,0.01146,0.00034,0.36098
3080.83805,0.0051,0.00028,0.36098
3080.84805,0.01132,0.00035,0.36105
3080.85805,0.00518,0.00031,0.36107
3080.86804,0.01155,0.00033,0.36108
3080.87804,0.00531,0.00028,0.36105
3080.88804,0.0116,0.00021,0.36102
3080.89804,0.00529,0.00013,0.36096
3080.90803,0.01119,7e-05,0.36102
3080.91803,0.0048,0.00011,0.36103
3080.92803,0.01093,0.00015,0.36102
3080.93803,0.00466,7e-05,0.36097
3080.94802,0.01054,-2e-05,0.36099
3080.95802,0.00442,-0.00013,0.36102
3080.96802,0.01052,-0.00016,0.36104
3080.97802,0.0047,-0.00014,0.36097
3080.98801,0.01081,4e-05,0.361
3080.99801,0.00488,8e-05,0.36102
3081.00801,0.01075,0.00027,0.36109
3081.01801,0.00482,0.00038,0.36106
3081.028,0.0107,0.00025,0.36098
3081.038,0.00459,0.00019,0.36091
3081.048,0.01035,0,0.36091
3081.058,0.0048,-4e-05,0.36088
3081.06799,0.01069,0.00014,0.3609
3081.07799,0.00494,0.00014,0.36085
3081.08799,0.01047,0.00013,0.36091
3081.09798,0.00472,8e-05,0.36097
3081.10798,0.01053,0.00014,0.36106
3081.11798,0.00504,0.00019,0.36097
3081.12798,0.01061,0.00014,0.36096
3081.13797,0.00501,0.00026,0.361
3081.14797,0.01081,0.00065,0.36103
3081.15797,0.00541,0.00079,0.36102
3081.16797,0.01106,0.0007,0.36112
3081.17796,0.00548,0.00056,0.36107
3081.18796,0.01086,0.00059,0.36095
3081.19796,0.00537,0.00056,0.36089
3081.20796,0.01068,0.00051,0.36096
3081.21795,0.00535,0.00051,0.36104
3081.22795,0.01084,0.00046,0.36106
3081.23795,0.00559,0.00042,0.36101
3081.24795,0.0108,0.00057,0.36104
3081.25794,0.00527,0.00044,0.36102
3081.26794,0.01059,0.00035,0.36101
3081.27794,0.00573,0.00035,0.36104
3081.28794,0.01126,0.0004,0.36111
3081.29793,0.00586,0.00049,0.36105
3081.30793,0.01055,0.00052,0.361
3081.31793,0.00528,0.00044,0.36096
3081.32792,0.01037,0.00038,0.36098
3081.33792,0.00524,0.00028,0.36103
3081.34792,0.01033,0.00025,0.36108
3081.35792,0.00542,0.00029,0.36108
3081.36791,0.0104,0.00047,0.36106
3081.37791,0.00529,0.0004,0.36103
3081.38791,0.01009,0.00014,0.36108
3081.39791,0.00512,2e-05,0.36103
3081.4079,0.00992,8e-05,0.36103
3081.4179,0.00508,-2e-05,0.36103
3081.4279,0.01004,-4e-05,0.36109
3081.4379,0.00565,2e-05,0.36112
3081.44789,0.01076,0.00012,0.36114
3081.45789,0.00598,6e-05,0.36108
3081.46789,0.0106,-5e-05,0.36104
3081.47789,0.00581,-5e-05,0.36098
3081.48788,0.0102,0.00014,0.36105
3081.49788,0.00557,0.00024,0.36111
3081.50788,0.01006,0.00037,0.3612
3081.51788,0.00519,0.00031,0.36123
3081.52787,0.00956,0.00035,0.36122
3081.53787,0.00507,0.00049,0.36119
3081.54787,0.00976,0.0007,0.36117
3081.55787,0.00578,0.00062,0.3611
3081.56786,0.01029,0.00048,0.36105
3081.57786,0.00583,0.00044,0.361
3081.58786,0.01008,0.00073,0.3611
3081.59785,0.00552,0.00087,0.36116
3081.60785,0.00976,0.00088,0.36122
3081.61785,0.00556,0.0008,0.36119
3081.62785,0.00984,0.00064,0.3612
3081.63784,0.00555,0.00057,0.36114
3081.64784,0.00965,0.00067,0.36104
3081.65784,0.00562,0.0006,0.36096
3081.66784,0.00996,0.00058,0.36101
3081.67783,0.00605,0.00067,0.36102
3081.68783,0.01014,0.00083,0.36105
3081.69783,0.00611,0.00081,0.36105
3081.70783,0.01006,0.00059,0.36106
3081.71782,0.00588,0.0003,0.36103
3081.72782,0.00965,0.00021,0.36107
3081.73782,0.0057,-5e-05,0.36109
3081.74782,0.00951,-0.00015,0.36107
3081.75781,0.00531,-0.00014,0.36104
3081.76781,0.0089,-3e-05,0.36101
3081.77781,0.00496,0.00015,0.36092
3081.78781,0.00878,0.00047,0.36099
3081.7978,0.00538,0.00063,0.36103
3081.8078,0.00934,0.00062,0.36105
3081.8178,0.00551,0.00054,0.36105
3081.82779,0.00928,0.00054,0.36108
3081.83779,0.00576,0.00049,0.36107
3081.84779,0.00906,0.00031,0.36109
3081.85779,0.0054,0.00015,0.36106
3081.86778,0.00894,0.00017,0.36105
3081.87778,0.00533,0.00021,0.36101
3081.88778,0.00883,0.00026,0.36103
3081.89778,0.00547,0.00015,0.36105
3081.90777,0.00876,0.00013,0.36106
3081.91777,0.00544,0.00016,0.36103
3081.92777,0.009,1e-05,0.36104
3081.93777,0.00559,-0.0003,0.36097
3081.94776,0.00881,-0.00038,0.36095
3081.95776,0.00549,-0.0003,0.36095
3081.96776,0.00861,-0.00014,0.36104
3081.97776,0.00539,-0.0001,0.36104
3081.98775,0.00884,-7e-05,0.36102
3081.99775,0.0056,-1e-05,0.36103
3082.00775,0.00864,0.00029,0.36105
3082.01775,0.00558,0.00059,0.36101
3082.02774,0.0088,0.00081,0.36144
3082.03774,0.00614,0.00087,0.36348
3082.04774,0.00939,0.00081,0.36619
3082.05773,0.00618,0.00047,0.36905
3082.06773,0.00892,0.00027,0.37196
3082.07773,0.00608,0.00025,0.37499
3082.08773,0.00904,0.00024,0.37861
3082.09772,0.00645,0.00014,0.38273
3082.10772,0.00966,0.00024,0.38723
3082.11772,0.00672,0.00022,0.39195
3082.12772,0.00935,0.00034,0.39693
3082.13771,0.00645,0.00034,0.40175
3082.14771,0.0089,0.00024,0.40694
3082.15771,0.00602,9e-05,0.41253
3082.16771,0.00886,0.00012,0.41811
3082.1777,0.00644,0.0002,0.42295
3082.1877,0.00924,0.00039,0.42834
3082.1977,0.00683,0.00044,0.43413
3082.2077,0.00937,0.00038,0.44011
3082.21769,0.00687,0.00032,0.44602
