t,p1,p2,h
5704.68506,-0.00048,0.00349,0.32606
5704.69506,-0.01254,0.0037,0.32603
5704.70506,-0.00076,0.00382,0.32609
5704.71505,-0.01265,0.00396,0.32615
5704.72505,-0.00075,0.00393,0.32611
5704.73505,-0.01284,0.00399,0.32612
5704.74505,-0.00085,0.00392,0.32624
5704.75504,-0.01274,0.00383,0.32619
5704.76504,-0.00078,0.00376,0.32616
5704.77504,-0.01318,0.00381,0.32609
5704.78503,-0.00136,0.00378,0.32602
5704.79503,-0.01342,0.00381,0.32593
5704.80503,-0.00162,0.00381,0.326
5704.81503,-0.01382,0.00372,0.32608
5704.82502,-0.00185,0.00358,0.32614
5704.83502,-0.01364,0.00345,0.32611
5704.84502,-0.0014,0.00343,0.32613
5704.85502,-0.0133,0.0035,0.32608
5704.86501,-0.0014,0.00355,0.32613
5704.87501,-0.01366,0.00372,0.32614
5704.88501,-0.00189,0.00378,0.32613
5704.89501,-0.01381,0.00361,0.32608
5704.905,-0.00152,0.00349,0.32612
5704.915,-0.01313,0.00344,0.32609
5704.925,-0.00097,0.00336,0.32613
5704.935,-0.0132,0.00338,0.32608
5704.94499,-0.0012,0.00334,0.32605
5704.95499,-0.01313,0.00343,0.32599
5704.96499,-0.00107,0.00375,0.32598
5704.97499,-0.01316,0.00394,0.32597
5704.98498,-0.00124,0.00376,0.32603
5704.99498,-0.01348,0.00375,0.32607
5705.00498,-0.00161,0.00391,0.32608
5705.01497,-0.01373,0.00395,0.32603
5705.02497,-0.00146,0.00412,0.32606
5705.03497,-0.01327,0.00428,0.32604
5705.04497,-0.00102,0.00436,0.3261
5705.05496,-0.01304,0.00438,0.32609
5705.06496,-0.00096,0.00418,0.3261
5705.07496,-0.01306,0.00396,0.32606
5705.08496,-0.00104,0.00394,0.32608
5705.09495,-0.01324,0.00394,0.32603
5705.10495,-0.00118,0.00391,0.32602
5705.11495,-0.01339,0.00399,0.32602
5705.12495,-0.00121,0.00404,0.32609
5705.13494,-0.01318,0.00409,0.3261
5705.14494,-0.00106,0.00419,0.32611
5705.15494,-0.0133,0.00423,0.32604
5705.16494,-0.00098,0.00411,0.32605
5705.17493,-0.01295,0.00392,0.3261
5705.18493,-0.00088,0.00372,0.3261
5705.19493,-0.0131,0.00384,0.32603
5705.20493,-0.00096,0.00389,0.32606
5705.21492,-0.01309,0.00377,0.32609
5705.22492,-0.00086,0.00376,0.32615
5705.23492,-0.01312,0.00385,0.32617
5705.24492,-0.00107,0.00389,0.32621
5705.25491,-0.01336,0.00399,0.32614
5705.26491,-0.00124,0.00386,0.3261
5705.27491,-0.01345,0.00382,0.32611
5705.2849,-0.00109,0.0038,0.32613
5705.2949,-0.0133,0.00389,0.32608
5705.3049,-0.00122,0.00394,0.32612
5705.3149,-0.01347,0.00415,0.32612
5705.32489,-0.00109,0.00437,0.32614
5705.33489,-0.01304,0.00446,0.32612
5705.34489,-0.00057,0.00448,0.32606
5705.35489,-0.01268,0.00445,0.32601
5705.36488,-0.00038,0.00432,0.32602
5705.37488,-0.01272,0.00434,0.32595
5705.38488,-0.00049,0.00424,0.32598
5705.39488,-0.01292,0.00421,0.32602
5705.40487,-0.00089,0.00416,0.32615
5705.41487,-0.01341,0.00419,0.32616
5705.42487,-0.00143,0.00414,0.32616
5705.43487,-0.01386,0.00412,0.32612
5705.44486,-0.00156,0.00405,0.32649
5705.45486,-0.01374,0.00402,0.3267
5705.46486,-0.00167,0.00401,0.32634
5705.47486,-0.0141,0.00398,0.32603
5705.48485,-0.00201,0.00405,0.32599
5705.49485,-0.01419,0.00411,0.32603
5705.50485,-0.00185,0.00414,0.32612
5705.51484,-0.014,0.00415,0.32609
5705.52484,-0.00149,0.00425,0.32612
5705.53484,-0.01364,0.00434,0.32606
5705.54484,-0.00136,0.00412,0.32605
5705.55483,-0.01351,0.0039,0.32605
5705.56483,-0.00096,0.00393,0.32607
5705.57483,-0.01321,0.0042,0.32608
5705.58483,-0.00082,0.00424,0.32613
5705.59482,-0.01324,0.00426,0.32613
5705.60482,-0.00075,0.00435,0.3261
5705.61482,-0.01284,0.00453,0.32599
5705.62482,-0.00049,0.0046,0.32601
5705.63481,-0.01329,0.00462,0.32605
5705.64481,-0.00109,0.00438,0.32611
5705.65481,-0.01345,0.00434,0.32608
5705.66481,-0.00103,0.00429,0.32608
5705.6748,-0.01325,0.00432,0.32606
5705.6848,-0.00102,0.00442,0.32609
5705.6948,-0.01368,0.00444,0.32607
5705.7048,-0.00134,0.00426,0.32615
5705.71479,-0.01363,0.00415,0.3261
5705.72479,-0.00123,0.00422,0.32606
5705.73479,-0.01367,0.00435,0.32607
5705.74478,-0.00116,0.00435,0.32613
5705.75478,-0.01341,0.00426,0.32608
5705.76478,-0.00105,0.0042,0.3261
5705.77478,-0.01364,0.0044,0.32609
5705.78477,-0.00108,0.00445,0.32613
5705.79477,-0.0134,0.00435,0.32609
5705.80477,-0.00095,0.00429,0.32608
5705.81477,-0.01352,0.00444,0.32603
5705.82476,-0.00118,0.0045,0.32608
5705.83476,-0.01375,0.00464,0.3261
5705.84476,-0.00142,0.00473,0.32611
5705.85476,-0.01373,0.0048,0.32604
5705.86475,-0.00106,0.00473,0.32609
5705.87475,-0.01339,0.0046,0.32616
5705.88475,-0.00093,0.00435,0.32617
5705.89475,-0.01366,0.00431,0.32604
5705.90474,-0.00132,0.00445,0.32602
5705.91474,-0.01366,0.00462,0.326
5705.92474,-0.00093,0.00462,0.32601
5705.93474,-0.01341,0.00457,0.32597
5705.94473,-0.00091,0.0045,0.32602
5705.95473,-0.01334,0.00458,0.32605
5705.96473,-0.00071,0.0046,0.32604
5705.97473,-0.01311,0.00482,0.32599
5705.98472,-0.00064,0.00509,0.32604
5705.99472,-0.0133,0.0052,0.32607
5706.00472,-0.00086,0.00495,0.32608
5706.01471,-0.01337,0.00468,0.32602
5706.02471,-0.00081,0.0046,0.32599
5706.03471,-0.0133,0.0047,0.32599
5706.04471,-0.00061,0.00462,0.32609
5706.0547,-0.01312,0.00455,0.32609
5706.0647,-0.00057,0.00459,0.32609
5706.0747,-0.01302,0.00463,0.32613
5706.0847,-0.00039,0.00454,0.32614
5706.09469,-0.01305,0.00445,0.32611
5706.10469,-0.00064,0.00442,0.32614
5706.11469,-0.01336,0.00459,0.32611
5706.12469,-0.00092,0.00458,0.32615
5706.13468,-0.01357,0.00456,0.32605
5706.14468,-0.00083,0.00481,0.32605
5706.15468,-0.01333,0.00485,0.32607
5706.16468,-0.0008,0.0046,0.32606
5706.17467,-0.01353,0.00442,0.32602
5706.18467,-0.00091,0.00421,0.3261
5706.19467,-0.01362,0.00418,0.32617
5706.20467,-0.00124,0.00411,0.3262
5706.21466,-0.01402,0.00423,0.32607
5706.22466,-0.00117,0.00429,0.32606
5706.23466,-0.01363,0.0043,0.32608
5706.24465,-0.00109,0.00439,0.3261
5706.25465,-0.01387,0.00449,0.32606
5706.26465,-0.00132,0.00443,0.32612
5706.27465,-0.01386,0.00441,0.32613
5706.28464,-0.00099,0.00429,0.32611
5706.29464,-0.01396,0.00425,0.32608
5706.30464,-0.00154,0.00419,0.32613
5706.31464,-0.01409,0.00433,0.32614
5706.32463,-0.00116,0.00441,0.3261
5706.33463,-0.01372,0.00447,0.32608
5706.34463,-0.00121,0.00451,0.32617
5706.35463,-0.01393,0.00453,0.32614
5706.36462,-0.00111,0.00458,0.32613
5706.37462,-0.01371,0.00463,0.32613
5706.38462,-0.00058,0.00463,0.3261
5706.39462,-0.01298,0.00464,0.32607
5706.40461,-0.00022,0.00446,0.32619
5706.41461,-0.01324,0.00422,0.3262
5706.42461,-0.00057,0.00411,0.32618
5706.43461,-0.0132,0.00415,0.3261
5706.4446,-0.00032,0.0043,0.32606
5706.4546,-0.01299,0.00454,0.32601
5706.4646,-0.0001,0.00446,0.32601
5706.4746,-0.01294,0.00432,0.32596
5706.48459,-0.00032,0.00409,0.32589
5706.49459,-0.01336,0.00407,0.32585
5706.50459,-0.00099,0.00411,0.32593
5706.51458,-0.01412,0.00421,0.32595
5706.52458,-0.00138,0.0042,0.32599
5706.53458,-0.01413,0.00412,0.32604
5706.54458,-0.00148,0.00419,0.32609
5706.55457,-0.01429,0.00424,0.32598
5706.56457,-0.00152,0.00415,0.32601
5706.57457,-0.01448,0.00424,0.32603
5706.58457,-0.00166,0.00429,0.32605
5706.59456,-0.01446,0.00428,0.32602
5706.60456,-0.00124,0.00427,0.32598
5706.61456,-0.01366,0.00433,0.326
5706.62456,-0.00071,0.00431,0.32607
5706.63455,-0.01354,0.00434,0.32602
5706.64455,-0.00052,0.00454,0.32601
5706.65455,-0.01323,0.00453,0.32602
5706.66455,-0.00038,0.00436,0.32607
5706.67454,-0.01349,0.00436,0.32608
5706.68454,-0.00091,0.00432,0.32616
5706.69454,-0.01401,0.00425,0.32611
5706.70454,-0.0013,0.0042,0.3261
5706.71453,-0.01408,0.0043,0.32609
5706.72453,-0.00086,0.00443,0.32617
5706.73453,-0.01354,0.00439,0.3262
5706.74452,-0.0005,0.00415,0.32622
5706.75452,-0.01323,0.00423,0.32611
5706.76452,-0.00015,0.00431,0.32611
5706.77452,-0.0132,0.00437,0.32611
5706.78451,-0.00055,0.00436,0.32609
5706.79451,-0.01335,0.00429,0.32597
5706.80451,-0.00032,0.00421,0.32602
5706.81451,-0.01336,0.00422,0.32603
5706.8245,-0.00065,0.00405,0.3261
5706.8345,-0.0135,0.00391,0.32612
5706.8445,-0.00041,0.0039,0.32615
5706.8545,-0.01347,0.00408,0.32616
5706.86449,-0.00068,0.00426,0.32619
5706.87449,-0.01367,0.00428,0.32617
5706.88449,-0.00072,0.00418,0.32616
5706.89449,-0.01351,0.00416,0.32607
5706.90448,-0.0002,0.00427,0.32603
5706.91448,-0.01307,0.00442,0.326
5706.92448,-0.00019,0.00433,0.32604
5706.93448,-0.01323,0.00414,0.32608
5706.94447,-0.00028,0.00408,0.32607
5706.95447,-0.01336,0.00403,0.3261
5706.96447,-0.00056,0.004,0.32622
5706.97446,-0.01339,0.00407,0.32615
5706.98446,-0.00038,0.00421,0.32613
5706.99446,-0.01338,0.00449,0.3261
5707.00446,-0.00065,0.00449,0.3261
5707.01445,-0.01404,0.00446,0.32608
5707.02445,-0.00106,0.00453,0.32617
5707.03445,-0.01381,0.00462,0.32619
5707.04445,-0.00068,0.00464,0.32621
5707.05444,-0.01379,0.00483,0.3262
5707.06444,-0.001,0.00493,0.3262
5707.07444,-0.01409,0.00484,0.32613
5707.08444,-0.00107,0.00471,0.32616
5707.09443,-0.01405,0.00467,0.32608
5707.10443,-0.00099,0.00461,0.32608
5707.11443,-0.01398,0.00463,0.32606
5707.12443,-0.00077,0.0045,0.32611
5707.13442,-0.0137,0.00439,0.32612
5707.14442,-0.00071,0.00443,0.32612
5707.15442,-0.01375,0.0045,0.32606
5707.16442,-0.00054,0.00448,0.32618
5707.17441,-0.01337,0.00453,0.32621
5707.18441,-0.00026,0.00458,0.32615
5707.19441,-0.01362,0.00461,0.32607
5707.20441,-0.00088,0.0047,0.32609
5707.2144,-0.01382,0.00479,0.32608
5707.2244,-0.00053,0.00473,0.32609
5707.2344,-0.01347,0.00461,0.32608
5707.24439,-0.00038,0.00437,0.32612
5707.25439,-0.01363,0.00413,0.32606
5707.26439,-0.00065,0.00396,0.32602
5707.27439,-0.01376,0.00406,0.32608
5707.28438,-0.00063,0.00409,0.32615
5707.29438,-0.01376,0.00412,0.32613
5707.30438,-0.00083,0.00409,0.32617
5707.31438,-0.01405,0.00409,0.32608
5707.32437,-0.00092,0.00408,0.326
5707.33437,-0.01399,0.00409,0.32591
5707.34437,-0.00076,0.00391,0.32597
5707.35437,-0.01377,0.00373,0.32602
5707.36436,-0.00069,0.00371,0.32604
5707.37436,-0.01383,0.00376,0.32604
5707.38436,-0.00057,0.00385,0.3261
5707.39436,-0.01379,0.00397,0.32608
5707.40435,-0.00093,0.00382,0.32609
5707.41435,-0.01431,0.00377,0.32604
5707.42435,-0.00115,0.00389,0.32604
5707.43435,-0.01428,0.00401,0.32604
5707.44434,-0.00097,0.00401,0.3261
5707.45434,-0.01392,0.00404,0.3261
5707.46434,-0.00062,0.00398,0.32603
5707.47433,-0.01393,0.00413,0.32596
5707.48433,-0.00096,0.00414,0.32602
5707.49433,-0.01431,0.00416,0.32603
5707.50433,-0.00107,0.00421,0.32603
5707.51432,-0.01404,0.00424,0.32601
5707.52432,-0.00064,0.00415,0.32608
5707.53432,-0.0137,0.0042,0.32603
5707.54432,-0.00058,0.00429,0.32606
5707.55431,-0.01403,0.00441,0.32601
5707.56431,-0.00107,0.00446,0.32604
5707.57431,-0.01448,0.0046,0.32606
5707.58431,-0.00127,0.00468,0.32608
5707.5943,-0.01441,0.00468,0.32601
5707.6043,-0.00099,0.0046,0.32605
5707.6143,-0.01402,0.00468,0.32597
5707.6243,-0.00058,0.00466,0.32603
5707.63429,-0.01361,0.00455,0.32603
5707.64429,-0.00024,0.00449,0.32606
5707.65429,-0.01354,0.0045,0.3261
5707.66429,-0.00024,0.00447,0.32614
5707.67428,-0.01341,0.00457,0.32607
5707.68428,-0.00023,0.00464,0.3261
5707.69428,-0.01368,0.00466,0.32607
5707.70427,-0.00026,0.00469,0.32614
5707.71427,-0.01319,0.00472,0.3262
5707.72427,0.00032,0.0046,0.32618
5707.73427,-0.01313,0.00465,0.32611
5707.74426,-0.00017,0.00463,0.32612
5707.75426,-0.01354,0.00449,0.32605
5707.76426,0.0001,0.00432,0.32606
5707.77426,-0.0131,0.00431,0.32606
5707.78425,8e-05,0.00432,0.32605
5707.79425,-0.01339,0.00439,0.32594
5707.80425,-0.00035,0.00436,0.32601
5707.81425,-0.01383,0.00427,0.3261
5707.82424,-0.00026,0.00433,0.32615
5707.83424,-0.01336,0.0044,0.32606
5707.84424,1e-05,0.00425,0.32607
5707.85424,-0.01336,0.00419,0.32603
5707.86423,-0.0002,0.00433,0.32606
5707.87423,-0.01392,0.00443,0.32611
5707.88423,-0.00032,0.00427,0.32613
5707.89423,-0.01333,0.00448,0.32609
5707.90422,0.00035,0.0047,0.32612
5707.91422,-0.01307,0.00472,0.32613
5707.92422,1e-05,0.00465,0.32612
5707.93422,-0.01403,0.00476,0.32607
5707.94421,-0.0008,0.00474,0.32612
5707.95421,-0.01399,0.00467,0.32611
5707.96421,-0.00047,0.00465,0.32613
5707.9742,-0.01389,0.00469,0.32608
5707.9842,-0.00081,0.0046,0.32604
5707.9942,-0.01459,0.0045,0.32598
5708.0042,-0.00107,0.00449,0.32602
5708.01419,-0.01456,0.0044,0.32613
5708.02419,-0.00105,0.00409,0.32621
5708.03419,-0.01426,0.00402,0.3261
5708.04419,-0.00094,0.00398,0.32603
5708.05418,-0.01464,0.004,0.32594
5708.06418,-0.00103,0.00411,0.32592
5708.07418,-0.0144,0.0043,0.32592
5708.08418,-0.00108,0.00455,0.32601
5708.09417,-0.0147,0.00479,0.326
5708.10417,-0.00155,0.00475,0.32597
5708.11417,-0.01535,0.00467,0.32591
5708.12417,-0.00153,0.00468,0.32593
5708.13416,-0.01468,0.00496,0.32591
5708.14416,-0.00104,0.00518,0.32593
5708.15416,-0.01441,0.00528,0.32587
5708.16416,-0.00077,0.00528,0.32598
5708.17415,-0.01445,0.00509,0.32603
5708.18415,-0.00096,0.00479,0.32604
5708.19415,-0.01446,0.00484,0.32604
5708.20414,-0.0008,0.00491,0.32605
5708.21414,-0.01433,0.00492,0.32602
5708.22414,-0.00106,0.00482,0.326
5708.23414,-0.01489,0.00477,0.326
5708.24413,-0.0011,0.00469,0.3261
5708.25413,-0.01445,0.00465,0.32608
5708.26413,-0.00824,0.00464,0.32607
5708.27413,-0.00824,0.00464,0.32603
5708.28412,-0.00824,0.00464,0.32606
5708.29412,-0.00824,0.00464,0.32607
5708.30412,-0.00824,0.00464,0.32611
5708.31412,-0.00824,0.00464,0.32612
5708.32411,-0.00824,0.00464,0.3262
5708.33411,-0.00824,0.00464,0.32623
5708.34411,-0.00824,0.00464,0.32626
5708.35411,-0.00824,0.00464,0.32617
5708.3641,-0.00824,0.00464,0.32618
5708.3741,-0.00824,0.00464,0.32615
5708.3841,-0.00824,0.00464,0.32609
5708.3941,-0.00824,0.00464,0.326
5708.40409,-0.00824,0.00464,0.32609
5708.41409,-0.00824,0.00464,0.32611
5708.42409,-0.00824,0.00464,0.32609
5708.43408,-0.00824,0.00464,0.32612
5708.44408,-0.00824,0.00464,0.32623
5708.45408,-0.00824,0.00464,0.32619
5708.46408,-0.00824,0.00464,0.32616
5708.47407,-0.00824,0.00464,0.32609
5708.48407,-0.00824,0.00464,0.32613
5708.49407,-0.00824,0.00464,0.32613
5708.50407,-0.00824,0.00464,0.32612
5708.51406,-0.00824,0.00464,0.32604
5708.52406,-0.00824,0.00464,0.32601
5708.53406,-0.00824,0.00464,0.32598
5708.54406,-0.00824,0.00464,0.32601
5708.55405,-0.00824,0.00464,0.32599
5708.56405,-0.00824,0.00464,0.32602
5708.57405,-0.00824,0.00464,0.32596
5708.58405,-0.00824,0.00464,0.32597
5708.59404,-0.00824,0.00464,0.32597
5708.60404,-0.00824,0.00464,0.326
5708.61404,-0.00824,0.00464,0.32596
5708.62404,-0.00824,0.00464,0.326
5708.63403,-0.00824,0.00464,0.32595
5708.64403,-0.00824,0.00464,0.32597
5708.65403,-0.00824,0.00464,0.32598
5708.66403,-0.00824,0.00464,0.32607
5708.67402,-0.00824,0.00464,0.32606
5708.68402,-0.00824,0.00464,0.32605
5708.69402,-0.00824,0.00464,0.326
5708.70401,-0.00824,0.00464,0.32602
5708.71401,-0.00824,0.00464,0.32594
5708.72401,-0.00824,0.00464,0.32596
5708.73401,-0.00824,0.00464,0.32591
5708.744,-0.00824,0.00464,0.32596
5708.754,-0.00824,0.00464,0.32591
5708.764,-0.00824,0.00464,0.32589
5708.774,-0.00824,0.00464,0.32588
5708.78399,-0.00824,0.00464,0.32597
5708.79399,-0.00824,0.00464,0.32601
5708.80399,-0.00824,0.00464,0.3261
5708.81399,-0.00824,0.00464,0.32602
5708.82398,-0.00824,0.00464,0.32595
5708.83398,-0.00824,0.00464,0.32587
5708.84398,-0.00824,0.00464,0.32587
