t,p1,p2,h
4435.80535,-0.00645,0.00109,0.34688
4435.81535,-0.0047,0.00137,0.34687
4435.82535,-0.00644,0.00136,0.34685
4435.83534,-0.00489,0.00113,0.34683
4435.84534,-0.0069,0.00102,0.34683
4435.85534,-0.00531,0.00103,0.34687
4435.86534,-0.00691,0.00101,0.34693
4435.87533,-0.00506,0.00107,0.34692
4435.88533,-0.00676,0.00096,0.34682
4435.89533,-0.00506,0.0009,0.34682
4435.90533,-0.00653,0.00083,0.34686
4435.91532,-0.00494,0.00079,0.34693
4435.92532,-0.00664,0.00076,0.34696
4435.93532,-0.00495,0.00079,0.34693
4435.94532,-0.0067,0.00064,0.34689
4435.95531,-0.00527,0.00056,0.34691
4435.96531,-0.00688,0.00069,0.34694
4435.97531,-0.00516,0.00095,0.34692
4435.98531,-0.00643,0.001,0.34687
4435.9953,-0.00458,0.00092,0.3469
4436.0053,-0.00586,0.00076,0.34692
4436.0153,-0.00436,0.00059,0.34695
4436.0253,-0.00603,0.00051,0.34689
4436.03529,-0.00471,0.0006,0.34691
4436.04529,-0.00632,0.00065,0.3469
4436.05529,-0.00475,0.00067,0.34686
4436.06528,-0.0061,0.00044,0.34683
4436.07528,-0.00464,0.0004,0.34685
4436.08528,-0.00602,0.00052,0.34682
4436.09528,-0.00439,0.00068,0.34682
4436.10527,-0.00582,0.00055,0.34681
4436.11527,-0.00467,0.00045,0.34685
4436.12527,-0.00627,0.00048,0.3468
4436.13527,-0.00482,0.0006,0.34679
4436.14526,-0.0063,0.00093,0.34691
4436.15526,-0.00504,0.00119,0.34697
4436.16526,-0.0063,0.00099,0.3469
4436.17526,-0.00478,0.0009,0.34684
4436.18525,-0.00612,0.00074,0.34682
4436.19525,-0.00489,0.00064,0.34679
4436.20525,-0.0062,0.00059,0.34682
4436.21525,-0.0049,0.0007,0.34684
4436.22524,-0.00652,0.00083,0.34681
4436.23524,-0.00559,0.00108,0.34689
4436.24524,-0.0066,0.00105,0.34696
4436.25524,-0.0049,0.00104,0.34698
4436.26523,-0.00593,0.00111,0.3469
4436.27523,-0.00451,0.00109,0.34691
4436.28523,-0.00566,0.00091,0.3469
4436.29522,-0.00432,0.00102,0.3469
4436.30522,-0.00542,0.0012,0.34694
4436.31522,-0.00434,0.00129,0.34696
4436.32522,-0.00559,0.00113,0.34694
4436.33521,-0.00444,0.00109,0.34692
4436.34521,-0.00562,0.00108,0.34694
4436.35521,-0.00442,0.00119,0.34694
4436.36521,-0.0056,0.00125,0.34688
4436.3752,-0.00445,0.00132,0.34689
4436.3852,-0.00551,0.00129,0.34688
4436.3952,-0.00435,0.00132,0.34692
4436.4052,-0.00525,0.00136,0.3469
4436.41519,-0.00394,0.00135,0.34687
4436.42519,-0.00504,0.00119,0.34685
4436.43519,-0.00408,0.00113,0.34687
4436.44519,-0.0052,0.00099,0.34686
4436.45518,-0.00414,0.00094,0.34689
4436.46518,-0.00517,0.00084,0.34687
4436.47518,-0.0041,0.00087,0.34684
4436.48518,-0.00492,0.00094,0.34684
4436.49517,-0.00378,0.00105,0.34689
4436.50517,-0.00469,0.00102,0.34689
4436.51517,-0.00384,0.00095,0.3469
4436.52516,-0.0052,0.00078,0.34693
4436.53516,-0.00446,0.00078,0.34695
4436.54516,-0.00529,0.00079,0.34689
4436.55516,-0.00438,0.00086,0.3469
4436.56515,-0.00536,0.00078,0.34689
4436.57515,-0.00443,0.0007,0.34686
4436.58515,-0.00508,0.00066,0.34685
4436.59515,-0.00405,0.00064,0.3469
4436.60514,-0.00514,0.00063,0.34692
4436.61514,-0.00464,0.0008,0.34691
4436.62514,-0.0056,0.00082,0.34683
4436.63514,-0.0048,0.00093,0.34687
4436.64513,-0.00549,0.00095,0.34688
4436.65513,-0.00448,0.00099,0.34691
4436.66513,-0.00527,0.00097,0.34691
4436.67513,-0.00467,0.00104,0.34689
4436.68512,-0.0055,0.00104,0.34687
4436.69512,-0.00465,0.00107,0.34689
4436.70512,-0.00525,0.00097,0.34688
4436.71512,-0.00458,0.00078,0.34697
4436.72511,-0.00514,0.00064,0.34694
4436.73511,-0.00418,0.00076,0.3469
4436.74511,-0.00468,0.00068,0.34687
4436.75511,-0.00414,0.00054,0.3469
4436.7651,-0.00524,0.0005,0.34694
4436.7751,-0.00472,0.00067,0.34695
4436.7851,-0.00551,0.00085,0.34692
4436.79509,-0.00495,0.00084,0.34693
4436.80509,-0.00532,0.00072,0.34699
4436.81509,-0.00465,0.00063,0.347
4436.82509,-0.00525,0.00046,0.34695
4436.83508,-0.00475,0.00029,0.34688
4436.84508,-0.00527,0.00037,0.34681
4436.85508,-0.00468,0.00073,0.34679
4436.86508,-0.00538,0.00085,0.3468
4436.87507,-0.00513,0.00076,0.34687
4436.88507,-0.00563,0.00055,0.34692
4436.89507,-0.00501,0.00046,0.34695
4436.90507,-0.00571,0.00054,0.34693
4436.91506,-0.00538,0.00063,0.34689
4436.92506,-0.00585,0.00063,0.34686
4436.93506,-0.00518,0.00073,0.34688
4436.94506,-0.00543,0.00069,0.34687
4436.95505,-0.0048,0.00061,0.34686
4436.96505,-0.00513,0.00062,0.34684
4436.97505,-0.00492,0.00065,0.34686
4436.98505,-0.00549,0.00063,0.34687
4436.99504,-0.00507,0.00064,0.34693
4437.00504,-0.00532,0.00059,0.34691
4437.01504,-0.00495,0.00063,0.34689
4437.02503,-0.00524,0.00046,0.34691
4437.03503,-0.00505,0.00033,0.34696
4437.04503,-0.00542,0.00027,0.34691
4437.05503,-0.00491,0.00029,0.34682
4437.06502,-0.00484,0.00042,0.34686
4437.07502,-0.00435,0.00088,0.34694
4437.08502,-0.00465,0.00115,0.34695
4437.09502,-0.00439,0.00129,0.34694
4437.10501,-0.00459,0.00129,0.34694
4437.11501,-0.00441,0.00132,0.34694
4437.12501,-0.00479,0.00128,0.34683
4437.13501,-0.0047,0.00122,0.34682
4437.145,-0.00471,0.00119,0.34686
4437.155,-0.00444,0.00127,0.34696
4437.165,-0.00468,0.00113,0.34695
4437.175,-0.00459,0.00084,0.34692
4437.18499,-0.00462,0.00055,0.34694
4437.19499,-0.00471,0.00055,0.34695
4437.20499,-0.00526,0.00063,0.34692
4437.21499,-0.00538,0.00095,0.34692
4437.22498,-0.00538,0.00119,0.34698
4437.23498,-0.00515,0.00113,0.34703
4437.24498,-0.00516,0.00093,0.34702
4437.25497,-0.00496,0.00097,0.347
4437.26497,-0.00514,0.00105,0.34696
4437.27497,-0.00516,0.00099,0.34695
4437.28497,-0.00513,0.00093,0.34694
4437.29496,-0.0049,0.00116,0.34692
4437.30496,-0.00494,0.00119,0.34689
4437.31496,-0.00497,0.00126,0.34689
4437.32496,-0.0049,0.00108,0.34697
4437.33495,-0.00497,0.00086,0.34698
4437.34495,-0.00503,0.00066,0.34693
4437.35495,-0.00533,0.00046,0.34696
4437.36495,-0.00549,0.00022,0.34697
4437.37494,-0.0056,0.00023,0.34698
4437.38494,-0.00556,0.00031,0.34691
4437.39494,-0.00562,0.00049,0.34688
4437.40494,-0.00536,0.00059,0.34684
4437.41493,-0.0054,0.00066,0.34683
4437.42493,-0.00546,0.00066,0.34682
4437.43493,-0.00577,0.00074,0.34692
4437.44493,-0.00558,0.0008,0.34698
4437.45492,-0.0058,0.00086,0.34698
4437.46492,-0.00564,0.00085,0.34691
4437.47492,-0.00584,0.00098,0.34687
4437.48492,-0.00565,0.00083,0.34686
4437.49491,-0.00591,0.00069,0.34689
4437.50491,-0.00564,0.00076,0.34686
4437.51491,-0.00583,0.00084,0.34685
4437.5249,-0.00569,0.0007,0.34688
4437.5349,-0.00607,0.00062,0.34692
4437.5449,-0.00586,0.00061,0.34693
4437.5549,-0.00605,0.00039,0.34697
4437.56489,-0.00549,0.00028,0.34693
4437.57489,-0.00566,0.00045,0.34684
4437.58489,-0.00518,0.00055,0.34688
4437.59489,-0.00578,0.00072,0.34693
4437.60488,-0.00575,0.00073,0.34689
4437.61488,-0.00617,0.0007,0.34686
4437.62488,-0.00565,0.00069,0.34683
4437.63488,-0.00592,0.00094,0.34688
4437.64487,-0.00519,0.00096,0.3469
4437.65487,-0.00537,0.00087,0.34689
4437.66487,-0.00523,0.00089,0.3469
4437.67487,-0.00579,0.00108,0.34698
4437.68486,-0.00528,0.00107,0.34696
4437.69486,-0.00592,0.00108,0.3469
4437.70486,-0.00553,0.00102,0.34691
4437.71486,-0.00606,0.00092,0.34693
4437.72485,-0.00557,0.00072,0.34691
4437.73485,-0.00597,0.00064,0.34693
4437.74485,-0.00546,0.00076,0.34692
4437.75484,-0.00608,0.00093,0.34687
4437.76484,-0.00566,0.00094,0.34687
4437.77484,-0.00651,0.00099,0.34694
4437.78484,-0.00619,0.00097,0.34691
4437.79483,-0.00683,0.00093,0.34686
4437.80483,-0.00625,0.00092,0.34685
4437.81483,-0.00685,0.00086,0.34691
4437.82483,-0.00577,0.00082,0.34694
4437.83482,-0.006,0.0009,0.34691
4437.84482,-0.0052,0.00093,0.34684
4437.85482,-0.00591,0.0011,0.34686
4437.86482,-0.00534,0.00103,0.34687
4437.87481,-0.00596,0.00084,0.34692
4437.88481,-0.00529,0.00058,0.34695
4437.89481,-0.00619,0.00044,0.34695
4437.90481,-0.00527,0.00028,0.34698
4437.9148,-0.0059,0.00016,0.347
4437.9248,-0.00535,0.00014,0.34696
4437.9348,-0.00623,0.00033,0.34696
4437.9448,-0.00521,0.00042,0.34699
4437.95479,-0.00579,0.00042,0.34705
4437.96479,-0.00488,0.00031,0.34702
4437.97479,-0.00573,0.00043,0.34693
4437.98478,-0.00499,0.00061,0.34692
4437.99478,-0.00622,0.00072,0.34696
4438.00478,-0.00571,0.00069,0.34699
4438.01478,-0.0067,0.00076,0.34698
4438.02477,-0.00577,0.00087,0.34696
4438.03477,-0.00645,0.00107,0.34696
4438.04477,-0.0054,0.00112,0.34694
4438.05477,-0.00631,0.00115,0.34691
4438.06476,-0.00529,0.0011,0.34692
4438.07476,-0.00609,0.00108,0.34694
4438.08476,-0.00509,0.00095,0.34687
4438.09476,-0.00606,0.00088,0.34685
4438.10475,-0.00507,0.00065,0.34693
4438.11475,-0.00605,0.00052,0.34687
4438.12475,-0.00518,0.00051,0.3468
4438.13475,-0.00639,0.00066,0.34688
4438.14474,-0.00553,0.00083,0.34695
4438.15474,-0.00655,0.00097,0.34704
4438.16474,-0.00533,0.00085,0.34703
4438.17474,-0.00631,0.00077,0.34694
4438.18473,-0.00524,0.00069,0.34684
4438.19473,-0.00654,0.00063,0.34685
4438.20473,-0.00548,0.00062,0.34697
4438.21473,-0.00668,0.0007,0.34699
4438.22472,-0.00565,0.00058,0.3469
4438.23472,-0.00667,0.00068,0.34685
4438.24472,-0.00534,0.00085,0.34687
4438.25471,-0.00652,0.001,0.34693
4438.26471,-0.00548,0.00092,0.34694
4438.27471,-0.00675,0.00077,0.34692
4438.28471,-0.00542,0.00052,0.34689
4438.2947,-0.00657,0.00057,0.34688
4438.3047,-0.00537,0.00063,0.34683
4438.3147,-0.00665,0.0008,0.34686
4438.3247,-0.00547,0.0008,0.34691
4438.33469,-0.00702,0.00096,0.34684
4438.34469,-0.00585,0.00095,0.34673
4438.35469,-0.00706,0.00106,0.34676
4438.36469,-0.0053,0.00091,0.34676
4438.37468,-0.00654,0.00077,0.34676
4438.38468,-0.00536,0.00071,0.34681
4438.39468,-0.00678,0.00077,0.34686
4438.40468,-0.00538,0.00071,0.34689
4438.41467,-0.00678,0.0006,0.34688
4438.42467,-0.00559,0.00048,0.34688
4438.43467,-0.00737,0.00057,0.34686
4438.44467,-0.00611,0.00068,0.34687
4438.45466,-0.00766,0.0007,0.34688
4438.46466,-0.00613,0.00049,0.34688
4438.47466,-0.00745,0.00039,0.34696
4438.48465,-0.00589,0.00047,0.347
4438.49465,-0.00745,0.00067,0.34696
4438.50465,-0.00593,0.00074,0.3469
4438.51465,-0.00741,0.00065,0.34691
4438.52464,-0.00582,0.00042,0.34692
4438.53464,-0.00732,0.00041,0.3469
4438.54464,-0.00567,0.00054,0.34684
4438.55464,-0.00734,0.00078,0.34681
4438.56463,-0.00581,0.00083,0.34682
4438.57463,-0.00748,0.00094,0.34685
4438.58463,-0.00597,0.00102,0.34689
4438.59463,-0.00751,0.00112,0.34687
4438.60462,-0.00566,0.00114,0.34687
4438.61462,-0.0073,0.0012,0.34692
4438.62462,-0.00556,0.00113,0.34693
4438.63462,-0.00706,0.00103,0.34688
4438.64461,-0.005,0.001,0.34684
4438.65461,-0.00645,0.00115,0.34683
4438.66461,-0.00471,0.00112,0.34686
4438.67461,-0.00659,0.00104,0.34687
4438.6846,-0.00485,0.00091,0.34686
4438.6946,-0.00654,0.0008,0.34691
4438.7046,-0.00479,0.00057,0.34688
4438.7146,-0.0067,0.00047,0.34688
4438.72459,-0.0052,0.0005,0.34687
4438.73459,-0.00715,0.00056,0.34686
4438.74459,-0.00538,0.00054,0.34689
4438.75458,-0.00714,0.00073,0.34689
4438.76458,-0.00517,0.00088,0.34684
4438.77458,-0.00685,0.00093,0.34684
4438.78458,-0.00498,0.00081,0.34689
4438.79457,-0.00685,0.00067,0.34691
4438.80457,-0.00511,0.00053,0.34693
4438.81457,-0.0072,0.00061,0.34694
4438.82457,-0.00538,0.0008,0.34697
4438.83456,-0.00723,0.0008,0.34701
4438.84456,-0.00521,0.00064,0.34705
4438.85456,-0.00713,0.00063,0.34697
4438.86456,-0.00495,0.00068,0.34687
4438.87455,-0.00664,0.00092,0.34685
4438.88455,-0.00458,0.001,0.34685
4438.89455,-0.00676,0.00105,0.34682
4438.90455,-0.00484,0.0009,0.34688
4438.91454,-0.00675,0.00061,0.34697
4438.92454,-0.00469,0.00048,0.34694
4438.93454,-0.00675,0.00065,0.34688
4438.94454,-0.00475,0.00075,0.34691
4438.95453,-0.00698,0.00067,0.34698
4438.96453,-0.0052,0.00047,0.34693
4438.97453,-0.00737,0.00034,0.34689
4438.98452,-0.00504,0.00032,0.34695
4438.99452,-0.00699,0.00056,0.34697
4439.00452,-0.00477,0.00063,0.34697
4439.01452,-0.00702,0.00065,0.34696
4439.02451,-0.00495,0.0006,0.34691
4439.03451,-0.00708,0.00075,0.34683
4439.04451,-0.00487,0.00099,0.34672
4439.05451,-0.00699,0.00109,0.34682
4439.0645,-0.00457,0.00092,0.34695
4439.0745,-0.00655,0.00092,0.34692
4439.0845,-0.00419,0.00089,0.3468
4439.0945,-0.0062,0.00094,0.34676
4439.10449,-0.00351,0.00094,0.34678
4439.11449,-0.00562,0.00095,0.34686
4439.12449,-0.00353,0.0009,0.34693
4439.13449,-0.00603,0.00093,0.34691
4439.14448,-0.00378,0.0011,0.34688
4439.15448,-0.00609,0.00134,0.34689
4439.16448,-0.00409,0.00148,0.34691
4439.17448,-0.00691,0.00128,0.34694
4439.18447,-0.00447,0.00108,0.34691
4439.19447,-0.00653,0.00085,0.3469
4439.20447,-0.0039,0.00065,0.34693
4439.21446,-0.00608,0.00071,0.34695
4439.22446,-0.00356,0.00079,0.34692
4439.23446,-0.00598,0.00088,0.34685
4439.24446,-0.00352,0.00082,0.34686
4439.25445,-0.00568,0.00083,0.34686
4439.26445,-0.00339,0.0008,0.34688
4439.27445,-0.00607,0.0009,0.34693
4439.28445,-0.00372,0.00104,0.34697
4439.29444,-0.00603,0.00113,0.34696
4439.30444,-0.00359,0.00103,0.34691
4439.31444,-0.00625,0.00087,0.34692
4439.32444,-0.00392,0.00071,0.34693
4439.33443,-0.00656,0.00059,0.34694
4439.34443,-0.00416,0.00052,0.34691
4439.35443,-0.00664,0.00065,0.34689
4439.36443,-0.00405,0.00071,0.34686
4439.37442,-0.00659,0.00073,0.34689
4439.38442,-0.0039,0.00078,0.3469
4439.39442,-0.00648,0.0009,0.34693
4439.40442,-0.00378,0.00084,0.34694
4439.41441,-0.00631,0.00064,0.34694
4439.42441,-0.00382,0.00054,0.34691
4439.43441,-0.00637,0.00071,0.34694
4439.44441,-0.00348,0.00084,0.34699
4439.4544,-0.00596,0.00096,0.34694
4439.4644,-0.00363,0.00094,0.34685
4439.4744,-0.00643,0.00098,0.34683
4439.48439,-0.00388,0.00095,0.34684
4439.49439,-0.00656,0.00098,0.34687
4439.50439,-0.00374,0.00098,0.34687
4439.51439,-0.0066,0.00101,0.34689
4439.52438,-0.00442,0.00104,0.34693
4439.53438,-0.00746,0.0012,0.34694
4439.54438,-0.00462,0.00127,0.34692
4439.55438,-0.00704,0.00138,0.34695
4439.56437,-0.00432,0.00147,0.34696
4439.57437,-0.00733,0.00164,0.34696
4439.58437,-0.00466,0.00174,0.34695
4439.59437,-0.00742,0.00169,0.34693
4439.60436,-0.00472,0.00147,0.34691
4439.61436,-0.00769,0.00141,0.34689
4439.62436,-0.00494,0.00139,0.34688
4439.63436,-0.00762,0.00147,0.34687
4439.64435,-0.00465,0.00132,0.34689
4439.65435,-0.00721,0.00129,0.34695
4439.66435,-0.0043,0.00149,0.34694
4439.67435,-0.0074,0.0018,0.34689
4439.68434,-0.00464,0.00168,0.34681
4439.69434,-0.00733,0.00154,0.34679
4439.70434,-0.00408,0.00163,0.34681
4439.71433,-0.00681,0.00189,0.34685
4439.72433,-0.00379,0.00194,0.34685
4439.73433,-0.00657,0.00175,0.34693
4439.74433,-0.00394,0.00147,0.34699
4439.75432,-0.00714,0.00145,0.34697
4439.76432,-0.00405,0.00149,0.34691
4439.77432,-0.00675,0.0014,0.34693
4439.78432,-0.0037,0.00129,0.34696
4439.79431,-0.00659,0.00129,0.34703
4439.80431,-0.00372,0.00121,0.3471
4439.81431,-0.00682,0.00136,0.34702
4439.82431,-0.00366,0.00136,0.3469
4439.8343,-0.00659,0.00127,0.34686
4439.8443,-0.00357,0.00095,0.34688
4439.8543,-0.00686,0.00084,0.34692
4439.8643,-0.00408,0.00091,0.3469
4439.87429,-0.00715,0.00109,0.34686
4439.88429,-0.00381,0.00101,0.34687
4439.89429,-0.00703,0.0009,0.34686
4439.90429,-0.00421,0.00086,0.34683
4439.91428,-0.0071,0.00088,0.34687
4439.92428,-0.00367,0.0008,0.34688
4439.93428,-0.00665,0.00071,0.34688
4439.94427,-0.00349,0.00057,0.34689
4439.95427,-0.00658,0.00039,0.34692
4439.96427,-0.00348,0.00036,0.34687
4439.97427,-0.00669,0.00047,0.34684
4439.98426,-0.00351,0.00043,0.34686
4439.99426,-0.00649,0.0005,0.34687
4440.00426,-0.00301,0.00048,0.34688
4440.01426,-0.00642,0.00063,0.34693
4440.02425,-0.00345,0.00072,0.34693
4440.03425,-0.00656,0.00078,0.3469
4440.04425,-0.0032,0.00091,0.3469
4440.05425,-0.00645,0.00101,0.34693
4440.06424,-0.00312,0.00109,0.34694
4440.07424,-0.00633,0.00118,0.3469
4440.08424,-0.00327,0.00101,0.34686
4440.09424,-0.00678,0.00104,0.34684
4440.10423,-0.00361,0.00113,0.34683
4440.11423,-0.00694,0.00105,0.34689
4440.12423,-0.00344,0.00074,0.34692
4440.13423,-0.00677,0.00051,0.34688
4440.14422,-0.00335,0.00047,0.34683
4440.15422,-0.00658,0.00069,0.34681
4440.16422,-0.00312,0.0008,0.34679
4440.17422,-0.0065,0.00094,0.34685
4440.18421,-0.00317,0.001,0.34694
4440.19421,-0.00651,0.001,0.34696
4440.20421,-0.00302,0.00098,0.34693
4440.2142,-0.00643,0.00102,0.34688
4440.2242,-0.00289,0.00096,0.34693
4440.2342,-0.0061,0.00098,0.34692
4440.2442,-0.00281,0.00096,0.34689
4440.25419,-0.00646,0.00106,0.34689
4440.26419,-0.00297,0.00123,0.34691
4440.27419,-0.00656,0.00155,0.34691
4440.28419,-0.00301,0.00162,0.34687
4440.29418,-0.00661,0.00145,0.34689
4440.30418,-0.00335,0.0012,0.34689
4440.31418,-0.00717,0.00115,0.34679
4440.32418,-0.00361,0.00098,0.34673
4440.33417,-0.00702,0.00091,0.34682
4440.34417,-0.00352,0.00081,0.34689
4440.35417,-0.00727,0.00085,0.34683
4440.36417,-0.00369,0.00073,0.34672
4440.37416,-0.00722,0.00059,0.34671
4440.38416,-0.00348,0.00062,0.34672
4440.39416,-0.0072,0.0007,0.34677
4440.40416,-0.00388,0.00072,0.34682
4440.41415,-0.00788,0.00082,0.34681
4440.42415,-0.00412,0.00083,0.34679
4440.43415,-0.00775,0.00085,0.34682
4440.44414,-0.00394,0.00079,0.3469
4440.45414,-0.00756,0.00068,0.34689
4440.46414,-0.00366,0.00044,0.34684
4440.47414,-0.00738,0.00039,0.34681
