t,p1,p2,h
6676.1022,0.00898,0.00164,0.38061
6676.1122,0.00269,0.00159,0.38069
6676.12219,0.00905,0.00142,0.38067
6676.13219,0.00262,0.00139,0.38048
6676.14219,0.00893,0.00167,0.38047
6676.15219,0.00271,0.0018,0.38068
6676.16218,0.00907,0.00176,0.38098
6676.17218,0.00299,0.00168,0.38115
6676.18218,0.0095,0.00171,0.38131
6676.19218,0.00334,0.00178,0.3814
6676.20217,0.00954,0.00183,0.38158
6676.21217,0.00315,0.0017,0.38182
6676.22217,0.00922,0.00178,0.38204
6676.23217,0.00313,0.00166,0.38212
6676.24216,0.00933,0.00146,0.38223
6676.25216,0.00322,0.00143,0.3824
6676.26216,0.00937,0.00164,0.38264
6676.27216,0.00321,0.00168,0.38276
6676.28215,0.00942,0.00168,0.38295
6676.29215,0.00344,0.00162,0.38305
6676.30215,0.00948,0.00154,0.38318
6676.31214,0.00322,0.00137,0.38331
6676.32214,0.00913,0.00143,0.38347
6676.33214,0.00307,0.00156,0.38352
6676.34214,0.00896,0.00161,0.38361
6676.35213,0.00282,0.00165,0.38367
6676.36213,0.00877,0.00173,0.38386
6676.37213,0.00285,0.0017,0.38406
6676.38213,0.00885,0.00162,0.38436
6676.39212,0.003,0.00165,0.38455
6676.40212,0.00914,0.00169,0.38465
6676.41212,0.00335,0.00145,0.38465
6676.42212,0.00941,0.00144,0.38479
6676.43211,0.00352,0.0016,0.38496
6676.44211,0.0094,0.00179,0.3852
6676.45211,0.00389,0.00191,0.38531
6676.46211,0.01018,0.00209,0.38545
6676.4721,0.00417,0.00216,0.38558
6676.4821,0.00949,0.00231,0.38582
6676.4921,0.00325,0.00233,0.38593
6676.5021,0.00902,0.00219,0.38602
6676.51209,0.00334,0.0022,0.3861
6676.52209,0.00911,0.00219,0.38634
6676.53209,0.00316,0.00211,0.38652
6676.54208,0.0088,0.00223,0.38671
6676.55208,0.00312,0.00227,0.38678
6676.56208,0.00906,0.00224,0.38688
6676.57208,0.00369,0.00233,0.387
6676.58207,0.00947,0.00239,0.3872
6676.59207,0.00378,0.00232,0.3873
6676.60207,0.00929,0.0023,0.38737
6676.61207,0.00322,0.00235,0.38747
6676.62206,0.00852,0.00242,0.38764
6676.63206,0.00297,0.00233,0.38778
6676.64206,0.0087,0.00223,0.38795
6676.65206,0.003,0.00214,0.38806
6676.66205,0.00859,0.00232,0.38827
6676.67205,0.00323,0.00244,0.38837
6676.68205,0.00874,0.00237,0.38854
6676.69205,0.00314,0.00215,0.3887
6676.70204,0.00862,0.002,0.38889
6676.71204,0.00323,0.00186,0.38898
6676.72204,0.00882,0.00195,0.38904
6676.73204,0.00339,0.00219,0.38905
6676.74203,0.00892,0.00256,0.38921
6676.75203,0.00362,0.00279,0.38927
6676.76203,0.00914,0.00267,0.3893
6676.77203,0.00365,0.00225,0.38932
6676.78202,0.00875,0.00194,0.38945
6676.79202,0.0032,0.00186,0.38947
6676.80202,0.00844,0.00213,0.38959
6676.81201,0.00285,0.00236,0.38979
6676.82201,0.00809,0.00235,0.38997
6676.83201,0.0028,0.00234,0.39003
6676.84201,0.00817,0.00224,0.39023
6676.852,0.00295,0.0021,0.39042
6676.862,0.00812,0.00218,0.39061
6676.872,0.00296,0.00228,0.39073
6676.882,0.0082,0.00254,0.39077
6676.89199,0.00294,0.00259,0.39085
6676.90199,0.00799,0.00227,0.39102
6676.91199,0.00263,0.00177,0.39117
6676.92199,0.00769,0.00151,0.3913
6676.93198,0.0026,0.00149,0.39138
6676.94198,0.00774,0.00155,0.39154
6676.95198,0.00241,0.00152,0.39167
6676.96198,0.00741,0.00176,0.39187
6676.97197,0.00237,0.00195,0.39206
6676.98197,0.0075,0.00221,0.39231
6676.99197,0.0026,0.00218,0.39249
6677.00197,0.00762,0.0021,0.39267
6677.01196,0.00229,0.00204,0.39274
6677.02196,0.00708,0.00212,0.39283
6677.03196,0.00232,0.00209,0.39289
6677.04195,0.0075,0.002,0.39311
6677.05195,0.00255,0.00201,0.3933
6677.06195,0.00756,0.0023,0.39349
6677.07195,0.00241,0.00239,0.39362
6677.08194,0.00716,0.00232,0.3938
6677.09194,0.00231,0.00212,0.39393
6677.10194,0.00725,0.00208,0.394
6677.11194,0.00259,0.00213,0.39415
6677.12193,0.00776,0.00226,0.39454
6677.13193,0.00316,0.00223,0.39475
6677.14193,0.0077,0.00207,0.39485
6677.15193,0.00258,0.00179,0.39481
6677.16192,0.00741,0.00172,0.39477
6677.17192,0.00283,0.0017,0.39489
6677.18192,0.00769,0.00165,0.39512
6677.19192,0.00312,0.00157,0.39521
6677.20191,0.00787,0.00145,0.39527
6677.21191,0.00298,0.00147,0.39536
6677.22191,0.00763,0.00165,0.39547
6677.23191,0.00316,0.00188,0.39548
6677.2419,0.00777,0.00209,0.39553
6677.2519,0.00339,0.00179,0.3955
6677.2619,0.0082,0.00152,0.3956
6677.27189,0.00362,0.00154,0.39576
6677.28189,0.00814,0.00178,0.39593
6677.29189,0.00335,0.00198,0.39604
6677.30189,0.00768,0.00222,0.39616
6677.31188,0.00339,0.00226,0.39622
6677.32188,0.0082,0.00231,0.39637
6677.33188,0.00374,0.00229,0.39648
6677.34188,0.00789,0.00225,0.3965
6677.35187,0.00296,0.00211,0.39651
6677.36187,0.00738,0.00217,0.39661
6677.37187,0.00319,0.00226,0.39681
6677.38187,0.00763,0.00232,0.39716
6677.39186,0.00315,0.00243,0.39748
6677.40186,0.00746,0.00279,0.39787
6677.41186,0.00287,0.00287,0.39818
6677.42186,0.00701,0.00263,0.39845
6677.43185,0.00264,0.00225,0.39878
6677.44185,0.00697,0.00197,0.39909
6677.45185,0.00284,0.00176,0.39925
6677.46185,0.00704,0.00175,0.39933
6677.47184,0.00247,0.00188,0.39929
6677.48184,0.0068,0.0021,0.39914
6677.49184,0.00281,0.0022,0.3991
6677.50184,0.00729,0.00221,0.39931
6677.51183,0.00351,0.002,0.3995
6677.52183,0.00804,0.00195,0.39973
6677.53183,0.00397,0.00202,0.39994
6677.54182,0.00796,0.00205,0.40011
6677.55182,0.00351,0.00201,0.40019
6677.56182,0.00748,0.00214,0.4002
6677.57182,0.00336,0.0021,0.40012
6677.58181,0.00751,0.00217,0.40008
6677.59181,0.00348,0.00222,0.40012
6677.60181,0.00734,0.0022,0.40025
6677.61181,0.00314,0.00212,0.40037
6677.6218,0.00716,0.00209,0.40058
6677.6318,0.00322,0.00207,0.40067
6677.6418,0.00722,0.0022,0.40078
6677.6518,0.00332,0.00222,0.40096
6677.66179,0.00741,0.00228,0.40116
6677.67179,0.00349,0.0022,0.40123
6677.68179,0.00754,0.00218,0.40134
6677.69179,0.00365,0.002,0.40139
6677.70178,0.0075,0.00203,0.40143
6677.71178,0.00354,0.00224,0.40147
6677.72178,0.00736,0.0024,0.40158
6677.73178,0.00365,0.00243,0.40161
6677.74177,0.00771,0.00243,0.40169
6677.75177,0.00389,0.00231,0.40182
6677.76177,0.00752,0.00225,0.40197
6677.77176,0.00369,0.00222,0.40204
6677.78176,0.00738,0.00223,0.40204
6677.79176,0.00338,0.00212,0.40201
6677.80176,0.007,0.00217,0.40208
6677.81175,0.0034,0.0022,0.40207
6677.82175,0.00724,0.00225,0.40214
6677.83175,0.00362,0.00234,0.40233
6677.84175,0.00758,0.00249,0.40249
6677.85174,0.00396,0.00246,0.4025
6677.86174,0.00752,0.00256,0.40252
6677.87174,0.0039,0.00268,0.40258
6677.88174,0.0077,0.00281,0.40273
6677.89173,0.00402,0.00285,0.40294
6677.90173,0.00752,0.00275,0.40319
6677.91173,0.00416,0.00255,0.40341
6677.92173,0.00781,0.00254,0.4036
6677.93172,0.00385,0.00252,0.40377
6677.94172,0.00708,0.00244,0.40412
6677.95172,0.00362,0.00229,0.40432
6677.96172,0.00722,0.00232,0.40454
6677.97171,0.00369,0.00245,0.40482
6677.98171,0.00726,0.00252,0.40518
6677.99171,0.00394,0.00228,0.40545
6678.0017,0.00743,0.0021,0.40558
6678.0117,0.00363,0.00216,0.40562
6678.0217,0.00664,0.00242,0.40583
6678.0317,0.003,0.00253,0.40607
6678.04169,0.00636,0.00269,0.40643
6678.05169,0.00318,0.00275,0.4066
6678.06169,0.00692,0.00275,0.40672
6678.07169,0.00373,0.00268,0.40688
6678.08168,0.00681,0.00268,0.40717
6678.09168,0.00345,0.00269,0.40737
6678.10168,0.00687,0.00264,0.40751
6678.11168,0.00363,0.00245,0.40764
6678.12167,0.00694,0.00244,0.40771
6678.13167,0.00362,0.0025,0.40774
6678.14167,0.0072,0.0026,0.40776
6678.15167,0.00434,0.0026,0.40777
6678.16166,0.00759,0.00268,0.40777
6678.17166,0.00413,0.0028,0.40773
6678.18166,0.00704,0.00305,0.40778
6678.19166,0.00368,0.00311,0.4079
6678.20165,0.00678,0.00303,0.40803
6678.21165,0.00357,0.00293,0.40807
6678.22165,0.00694,0.00296,0.40821
6678.23165,0.00382,0.00285,0.40832
6678.24164,0.00696,0.00271,0.40839
6678.25164,0.00389,0.0026,0.4085
6678.26164,0.00701,0.00267,0.40866
6678.27163,0.00399,0.00285,0.40883
6678.28163,0.00723,0.00318,0.4091
6678.29163,0.00424,0.00318,0.40927
6678.30163,0.00738,0.00307,0.4093
6678.31162,0.00416,0.00276,0.40927
6678.32162,0.00688,0.00257,0.40939
6678.33162,0.00389,0.00263,0.40951
6678.34162,0.00719,0.00293,0.40965
6678.35161,0.00439,0.00298,0.4098
6678.36161,0.00729,0.00294,0.41
6678.37161,0.00404,0.00282,0.41022
6678.38161,0.00689,0.00275,0.41049
6678.3916,0.00418,0.00261,0.41075
6678.4016,0.00706,0.00262,0.41107
6678.4116,0.00388,0.00274,0.4112
6678.4216,0.00662,0.003,0.41118
6678.43159,0.00391,0.00313,0.4111
6678.44159,0.00687,0.00311,0.41103
6678.45159,0.00411,0.00297,0.411
6678.46159,0.00669,0.00295,0.41119
6678.47158,0.00356,0.00293,0.41147
6678.48158,0.00637,0.00305,0.41165
6678.49158,0.00367,0.0031,0.41176
6678.50157,0.00638,0.0032,0.41188
6678.51157,0.00388,0.00325,0.41198
6678.52157,0.00696,0.00343,0.41212
6678.53157,0.00418,0.00365,0.41217
6678.54156,0.0064,0.0037,0.41226
6678.55156,0.00357,0.00342,0.41238
6678.56156,0.00656,0.0032,0.41243
6678.57156,0.00393,0.00304,0.41246
6678.58155,0.00664,0.00303,0.41254
6678.59155,0.00397,0.00297,0.41264
6678.60155,0.00653,0.00305,0.41292
6678.61155,0.00407,0.00314,0.41321
6678.62154,0.00689,0.00327,0.41346
6678.63154,0.0042,0.00327,0.41359
6678.64154,0.0067,0.00336,0.41351
6678.65154,0.00417,0.0034,0.41333
6678.66153,0.00676,0.00337,0.41341
6678.67153,0.00448,0.00328,0.41366
6678.68153,0.00725,0.00324,0.4139
6678.69153,0.00476,0.00329,0.41398
6678.70152,0.00703,0.00346,0.41403
6678.71152,0.00442,0.00342,0.41411
6678.72152,0.00698,0.00335,0.41435
6678.73151,0.00465,0.00334,0.41451
6678.74151,0.00707,0.0034,0.41456
6678.75151,0.00467,0.00334,0.41457
6678.76151,0.00716,0.00328,0.41466
6678.7715,0.00506,0.00315,0.41483
6678.7815,0.00744,0.00324,0.41494
6678.7915,0.00501,0.00325,0.41482
6678.8015,0.00748,0.0032,0.41477
6678.81149,0.00532,0.00304,0.41492
6678.82149,0.00762,0.00309,0.41522
6678.83149,0.00516,0.00343,0.41539
6678.84149,0.00725,0.00368,0.41542
6678.85148,0.00475,0.00362,0.41531
6678.86148,0.0068,0.00372,0.41544
6678.87148,0.00449,0.0036,0.41563
6678.88148,0.00663,0.0034,0.41576
6678.89147,0.00442,0.00321,0.41583
6678.90147,0.00674,0.00329,0.41601
6678.91147,0.00454,0.00344,0.41618
6678.92147,0.00674,0.00355,0.41634
6678.93146,0.00494,0.00352,0.41648
6678.94146,0.0071,0.00349,0.41661
6678.95146,0.00496,0.00334,0.41668
6678.96146,0.00684,0.00327,0.41692
6678.97145,0.0045,0.00326,0.41718
6678.98145,0.00643,0.00349,0.41739
6678.99145,0.00445,0.00347,0.41756
6679.00144,0.00647,0.00355,0.41774
6679.01144,0.00459,0.00358,0.41783
6679.02144,0.00662,0.0036,0.41792
6679.03144,0.00445,0.00349,0.41801
6679.04143,0.00622,0.00331,0.41818
6679.05143,0.00419,0.00311,0.41822
6679.06143,0.00631,0.00311,0.41824
6679.07143,0.00452,0.0032,0.41833
6679.08142,0.00649,0.00339,0.41843
6679.09142,0.00463,0.00345,0.41851
6679.10142,0.00667,0.00352,0.41864
6679.11142,0.00495,0.00354,0.41878
6679.12141,0.00663,0.00356,0.41899
6679.13141,0.00443,0.00362,0.41912
6679.14141,0.00603,0.00371,0.41918
6679.15141,0.00427,0.00379,0.4193
6679.1614,0.00643,0.00376,0.41957
6679.1714,0.00512,0.00363,0.41978
6679.1814,0.00696,0.0036,0.41983
6679.1914,0.00504,0.00362,0.41978
6679.20139,0.00654,0.00369,0.4199
6679.21139,0.00478,0.00373,0.42004
6679.22139,0.00645,0.00381,0.4201
6679.23138,0.00482,0.00358,0.42012
6679.24138,0.00663,0.00343,0.42018
6679.25138,0.00534,0.00337,0.42023
6679.26138,0.0071,0.00343,0.42031
6679.27137,0.00568,0.00361,0.42037
6679.28137,0.00731,0.00372,0.42041
6679.29137,0.00561,0.00367,0.42052
6679.30137,0.00705,0.00375,0.4207
6679.31136,0.0054,0.00363,0.42071
6679.32136,0.00687,0.00354,0.42082
6679.33136,0.0055,0.00345,0.42096
6679.34136,0.00705,0.00337,0.42103
6679.35135,0.00573,0.00328,0.4211
6679.36135,0.00703,0.0034,0.42128
6679.37135,0.00531,0.00342,0.4213
6679.38135,0.0067,0.00336,0.42126
6679.39134,0.00516,0.00325,0.42123
6679.40134,0.00631,0.00318,0.42137
6679.41134,0.00486,0.0031,0.42156
6679.42134,0.0063,0.00309,0.42161
6679.43133,0.00514,0.00313,0.42156
6679.44133,0.00657,0.00321,0.42167
6679.45133,0.00552,0.00314,0.42193
6679.46133,0.00672,0.00302,0.42224
6679.47132,0.00507,0.00288,0.42245
6679.48132,0.00608,0.00297,0.42257
6679.49132,0.00468,0.00306,0.42259
6679.50131,0.0058,0.00293,0.4227
6679.51131,0.00472,0.00293,0.42286
6679.52131,0.006,0.00321,0.42291
6679.53131,0.00484,0.00328,0.42304
6679.5413,0.0062,0.00325,0.4232
6679.5513,0.00519,0.0032,0.4233
6679.5613,0.00647,0.0032,0.42335
6679.5713,0.00532,0.00301,0.42334
6679.58129,0.00644,0.00293,0.42342
6679.59129,0.00546,0.00289,0.42348
6679.60129,0.00645,0.00298,0.42364
6679.61129,0.00513,0.00301,0.42375
6679.62128,0.0059,0.00305,0.42396
6679.63128,0.0049,0.00305,0.42411
6679.64128,0.00599,0.00321,0.42415
6679.65128,0.0052,0.00327,0.42418
6679.66127,0.00622,0.00328,0.42431
6679.67127,0.00522,0.00313,0.42458
6679.68127,0.00608,0.00309,0.4249
6679.69127,0.005,0.00315,0.42498
6679.70126,0.00578,0.0033,0.42492
6679.71126,0.00473,0.00331,0.42481
6679.72126,0.00548,0.00344,0.42478
6679.73125,0.00456,0.00352,0.42482
6679.74125,0.00546,0.0036,0.42485
6679.75125,0.00469,0.00371,0.42496
6679.76125,0.00534,0.0038,0.42505
6679.77124,0.00444,0.00364,0.42516
6679.78124,0.00498,0.00349,0.42541
6679.79124,0.00412,0.00327,0.42554
6679.80124,0.00489,0.00318,0.42561
6679.81123,0.00432,0.00306,0.42565
6679.82123,0.00521,0.00315,0.42572
6679.83123,0.00485,0.00336,0.42584
6679.84123,0.00576,0.00362,0.42603
6679.85122,0.00499,0.00362,0.42606
6679.86122,0.00538,0.0035,0.42599
6679.87122,0.00458,0.00357,0.42603
6679.88122,0.00509,0.00354,0.42621
6679.89121,0.00442,0.00336,0.42627
6679.90121,0.00511,0.00335,0.42621
6679.91121,0.00486,0.00341,0.42615
6679.92121,0.00546,0.0034,0.42616
6679.9312,0.00489,0.00332,0.42616
6679.9412,0.00555,0.00333,0.42621
6679.9512,0.00496,0.00333,0.42627
6679.96119,0.00515,0.00347,0.42638
6679.97119,0.0046,0.0035,0.42639
6679.98119,0.00521,0.00349,0.42645
6679.99119,0.00483,0.00346,0.4266
6680.00118,0.00478,0.00347,0.42673
6680.01118,0.0044,0.00344,0.42681
6680.02118,0.00552,0.00352,0.42698
6680.03118,0.00547,0.00348,0.42731
6680.04117,0.00545,0.00354,0.42774
6680.05117,0.005,0.00381,0.4281
6680.06117,0.00548,0.00414,0.42819
6680.07117,0.00519,0.00411,0.42803
6680.08116,0.00545,0.0039,0.42812
6680.09116,0.00521,0.00373,0.42821
6680.10116,0.0055,0.00371,0.42818
6680.11116,0.00526,0.00365,0.42821
6680.12115,0.00551,0.00378,0.42838
6680.13115,0.00547,0.00373,0.42849
6680.14115,0.00568,0.00367,0.42864
6680.15115,0.00544,0.00371,0.42888
6680.16114,0.00554,0.00386,0.42907
6680.17114,0.00536,0.0039,0.42919
6680.18114,0.00528,0.00387,0.42943
6680.19114,0.00497,0.00373,0.42962
6680.20113,0.00508,0.00371,0.4297
6680.21113,0.00505,0.00373,0.42986
6680.22113,0.00523,0.00368,0.43008
6680.23112,0.00513,0.00359,0.43023
6680.24112,0.00519,0.0036,0.43038
6680.25112,0.00513,0.00354,0.43055
6680.26112,0.00486,0.00353,0.43069
6680.27111,0.00485,0.00351,0.43099
6680.28111,0.00489,0.00363,0.43136
6680.29111,0.00501,0.00376,0.43153
6680.30111,0.00516,0.00385,0.43175
6680.3111,0.00525,0.00384,0.43197
6680.3211,0.00493,0.00384,0.43217
6680.3311,0.00505,0.00373,0.43232
6680.3411,0.00499,0.00375,0.43254
6680.35109,0.00529,0.00387,0.43263
6680.36109,0.00522,0.00403,0.43269
6680.37109,0.00524,0.00402,0.43288
6680.38109,0.0052,0.00388,0.43305
6680.39108,0.0057,0.00378,0.43319
6680.40108,0.00553,0.00378,0.43343
6680.41108,0.0057,0.00371,0.43362
6680.42108,0.00518,0.0037,0.43379
6680.43107,0.00524,0.00369,0.43404
6680.44107,0.00519,0.00376,0.43424
6680.45107,0.00572,0.00367,0.43438
6680.46106,0.00526,0.00362,0.43452
6680.47106,0.00514,0.00367,0.43471
6680.48106,0.00471,0.00377,0.43491
6680.49106,0.00516,0.00373,0.43503
6680.50105,0.00493,0.00371,0.43513
6680.51105,0.00538,0.00362,0.43522
6680.52105,0.00511,0.00385,0.4353
6680.53105,0.00539,0.00403,0.43528
6680.54104,0.00495,0.00392,0.43536
6680.55104,0.00547,0.00378,0.43555
6680.56104,0.00491,0.00382,0.43567
6680.57104,0.00536,0.00387,0.43575
6680.58103,0.00497,0.00398,0.43586
6680.59103,0.00558,0.00392,0.43599
6680.60103,0.00502,0.00398,0.43615
6680.61103,0.00531,0.00383,0.43626
6680.62102,0.00459,0.00373,0.43639
6680.63102,0.00515,0.00364,0.43664
6680.64102,0.00446,0.00374,0.43696
6680.65102,0.00502,0.00393,0.43721
6680.66101,0.00449,0.00411,0.4373
6680.67101,0.00516,0.00415,0.43724
6680.68101,0.00444,0.0042,0.4373
6680.691,0.00483,0.00394,0.43738
6680.701,0.00392,0.00366,0.43742
6680.711,0.00464,0.00354,0.43748
6680.721,0.00403,0.00351,0.43764
6680.73099,0.00493,0.00351,0.43786
6680.74099,0.00441,0.00375,0.43807
6680.75099,0.00517,0.00379,0.43819
6680.76099,0.00433,0.00363,0.4384
6680.77098,0.00512,0.00367,0.43864
6680.78098,0.00445,0.00384,0.43884
6680.79098,0.00525,0.00382,0.43898
6680.80098,0.00435,0.00383,0.43921
6680.81097,0.0053,0.00376,0.43944
6680.82097,0.00447,0.00379,0.43961
6680.83097,0.00528,0.0038,0.43967
6680.84097,0.00452,0.0038,0.43977
6680.85096,0.00541,0.00378,0.43992
6680.86096,0.0045,0.00368,0.44005
6680.87096,0.00524,0.00366,0.44014
6680.88096,0.00418,0.00392,0.44022
6680.89095,0.00512,0.00404,0.44018
6680.90095,0.00401,0.00397,0.4403
6680.91095,0.00468,0.00378,0.44047
6680.92095,0.00368,0.00373,0.44058
6680.93094,0.00498,0.00374,0.44057
6680.94094,0.00394,0.00377,0.44068
6680.95094,0.00502,0.00362,0.44086
6680.96093,0.00434,0.00368,0.44096
6680.97093,0.00547,0.00365,0.44099
6680.98093,0.00413,0.00375,0.44098
6680.99093,0.00484,0.00399,0.44087
6681.00092,0.00365,0.00414,0.44077
6681.01092,0.00468,0.00404,0.4408
6681.02092,0.00368,0.00405,0.44091
6681.03092,0.00489,0.00395,0.44103
6681.04091,0.00384,0.00388,0.44128
6681.05091,0.005,0.00389,0.44145
6681.06091,0.00387,0.004,0.4416
6681.07091,0.00525,0.004,0.44174
6681.0809,0.00416,0.00395,0.44184
6681.0909,0.00527,0.00391,0.4419
6681.1009,0.00381,0.00381,0.44194
6681.1109,0.00484,0.00371,0.44203
6681.12089,0.00354,0.00353,0.44222
6681.13089,0.00475,0.00349,0.44241
6681.14089,0.00349,0.00378,0.44254
6681.15089,0.00504,0.00389,0.44265
6681.16088,0.00386,0.00396,0.4428
6681.17088,0.00506,0.00397,0.44291
6681.18088,0.00349,0.00402,0.44297
6681.19087,0.00472,0.004,0.44305
6681.20087,0.00324,0.00407,0.44317
6681.21087,0.00455,0.00411,0.44335
6681.22087,0.00364,0.00403,0.44369
6681.23086,0.00542,0.00408,0.44397
6681.24086,0.00407,0.00427,0.44412
6681.25086,0.0055,0.00428,0.44419
6681.26086,0.00392,0.00422,0.44432
6681.27085,0.00525,0.00414,0.44457
6681.28085,0.00368,0.00417,0.44502
6681.29085,0.0054,0.00409,0.44559
6681.30085,0.00416,0.00409,0.44603
6681.31084,0.00575,0.00415,0.44634
6681.32084,0.00416,0.00421,0.44674
6681.33084,0.00566,0.00409,0.44726
6681.34084,0.004,0.00395,0.44788
6681.35083,0.00561,0.0038,0.44846
6681.36083,0.00417,0.0038,0.44898
6681.37083,0.00578,0.00379,0.44939
6681.38083,0.00409,0.00389,0.44992
6681.39082,0.00569,0.00405,0.45057
6681.40082,0.00404,0.00397,0.4511
6681.41082,0.00575,0.00384,0.45152
6681.42081,0.00397,0.00392,0.45211
6681.43081,0.00556,0.00403,0.45278
6681.44081,0.00403,0.00405,0.45347
6681.45081,0.00603,0.00404,0.45436
6681.4608,0.0045,0.00409,0.45519
6681.4708,0.00621,0.00393,0.45586
6681.4808,0.00409,0.00391,0.45668
6681.4908,0.00563,0.00395,0.45768
6681.50079,0.00374,0.00444,0.45881
6681.51079,0.00538,0.00476,0.45978
6681.52079,0.00336,0.00482,0.4605
6681.53079,0.00519,0.00476,0.46126
6681.54078,0.00335,0.00463,0.46225
6681.55078,0.00521,0.00434,0.4634
6681.56078,0.00322,0.00419,0.46453
6681.57078,0.00524,0.00399,0.46562
6681.58077,0.00356,0.00388,0.46675
6681.59077,0.0053,0.00382,0.4679
6681.60077,0.00316,0.00376,0.46933
6681.61077,0.00509,0.00373,0.47131
6681.62076,0.0032,0.00373,0.47325
6681.63076,0.00516,0.00386,0.47503
6681.64076,0.00332,0.00401,0.47676
6681.65076,0.00536,0.00379,0.47874
6681.66075,0.00323,0.00366,0.48116
6681.67075,0.00514,0.00359,0.48347
6681.68075,0.00295,0.00372,0.48571
6681.69074,0.00478,0.00385,0.48836
6681.70074,0.00261,0.00404,0.49154
6681.71074,0.00478,0.00413,0.49445
6681.72074,0.00286,0.00405,0.49734
6681.73073,0.00519,0.00385,0.50063
6681.74073,0.0035,0.0038,0.50412
6681.75073,0.00603,0.00387,0.50716
6681.76073,0.00391,0.00418,0.50994
6681.77072,0.00589,0.00425,0.51332
6681.78072,0.00346,0.00425,0.51767
6681.79072,0.00571,0.0042,0.52201
6681.80072,0.00384,0.00423,0.52566
6681.81071,0.00598,0.00419,0.52924
6681.82071,0.00352,0.00406,0.53296
6681.83071,0.00572,0.00384,0.53704
6681.84071,0.00357,0.00402,0.54076
6681.8507,0.00595,0.0043,0.5445
6681.8607,0.00366,0.00449,0.54807
6681.8707,0.00602,0.00443,0.5516
6681.8807,0.00365,0.00434,0.55515
6681.89069,0.00587,0.00425,0.55911
6681.90069,0.00348,0.00441,0.56328
6681.91069,0.00561,0.00442,0.56778
6681.92068,0.00313,0.0045,0.57192
6681.93068,0.0053,0.00452,0.5762
6681.94068,0.00271,0.00475,0.58082
6681.95068,0.00512,0.00478,0.58528
6681.96067,0.003,0.00458,0.58978
6681.97067,0.00572,0.00438,0.59416
6681.98067,0.00322,0.00434,0.59851
6681.99067,0.00538,0.00438,0.60288
6682.00066,0.00295,0.00457,0.60765
6682.01066,0.00568,0.00453,0.61284
6682.02066,0.00332,0.00452,0.61827
6682.03066,0.00571,0.00471,0.62326
