t,p1,p2,h
3814.4071,-0.00416,0.00033,0.33005
3814.4171,-0.00167,0.00033,0.33004
3814.4271,-0.0042,0.00028,0.32999
3814.4371,-0.00151,0.00017,0.33002
3814.44709,-0.00399,0.00019,0.33009
3814.45709,-0.00123,0.00015,0.33009
3814.46709,-0.00415,0.00025,0.33007
3814.47709,-0.00156,0.00025,0.33003
3814.48708,-0.00397,0.00034,0.33008
3814.49708,-0.00098,0.00049,0.33006
3814.50708,-0.00368,0.00055,0.33
3814.51707,-0.00097,0.00042,0.32999
3814.52707,-0.00407,0.00034,0.33
3814.53707,-0.00112,0.00017,0.32998
3814.54707,-0.00335,0.00018,0.33001
3814.55706,-0.00074,0.00038,0.33006
3814.56706,-0.00388,0.00062,0.33008
3814.57706,-0.00126,0.00048,0.33003
3814.58706,-0.00405,0.00026,0.33007
3814.59705,-0.00124,0.00017,0.3301
3814.60705,-0.00408,0.00032,0.33013
3814.61705,-0.0014,0.00033,0.33011
3814.62705,-0.0041,0.00023,0.3301
3814.63704,-0.00096,3e-05,0.33014
3814.64704,-0.00396,0.00014,0.33011
3814.65704,-0.00116,0.00037,0.33009
3814.66704,-0.00392,0.00053,0.33006
3814.67703,-0.00113,0.00032,0.33002
3814.68703,-0.00413,0.00024,0.33
3814.69703,-0.00116,0.00026,0.33002
3814.70703,-0.0041,0.00022,0.33004
3814.71702,-0.00129,0.00018,0.33008
3814.72702,-0.0043,0.00024,0.33009
3814.73702,-0.00139,0.00024,0.32998
3814.74701,-0.00439,0.00032,0.32991
3814.75701,-0.00125,0.00042,0.32994
3814.76701,-0.00406,0.00041,0.33003
3814.77701,-0.00076,0.00019,0.33003
3814.787,-0.00356,0.00015,0.33001
3814.797,-0.00076,0.00029,0.33003
3814.807,-0.00396,0.0005,0.3301
3814.817,-0.00079,0.00045,0.33012
3814.82699,-0.00373,0.00022,0.33007
3814.83699,-0.0003,0.00025,0.33
3814.84699,-0.00297,0.00044,0.32991
3814.85699,-7e-05,0.00033,0.32988
3814.86698,-0.00369,0.00031,0.32993
3814.87698,-0.00099,0.00038,0.32999
3814.88698,-0.00418,0.00052,0.32998
3814.89698,-0.00079,0.00043,0.32995
3814.90697,-0.00352,0.00033,0.33
3814.91697,-0.00036,0.00025,0.33003
3814.92697,-0.00376,0.00026,0.33001
3814.93697,-0.00057,0.00035,0.32992
3814.94696,-0.00375,0.00048,0.32983
3814.95696,-0.0003,0.00033,0.3298
3814.96696,-0.0035,6e-05,0.32982
3814.97695,-0.00066,-0.00011,0.32988
3814.98695,-0.00412,4e-05,0.32993
3814.99695,-0.00096,0.00024,0.32989
3815.00695,-0.00449,0.0003,0.32991
3815.01694,-0.00108,0.00033,0.32993
3815.02694,-0.00383,0.00044,0.32995
3815.03694,-0.00057,0.00036,0.32996
3815.04694,-0.0041,0.00031,0.32993
3815.05693,-0.00077,0.00022,0.32995
3815.06693,-0.00425,0.00034,0.33001
3815.07693,-0.001,0.00053,0.33005
3815.08693,-0.0042,0.00065,0.33
3815.09692,-0.00082,0.00049,0.32994
3815.10692,-0.00433,0.00028,0.32989
3815.11692,-0.00108,0.0001,0.32989
3815.12692,-0.00462,1e-05,0.32996
3815.13691,-0.00107,5e-05,0.33006
3815.14691,-0.00424,0.00043,0.33008
3815.15691,-0.00101,0.00058,0.32999
3815.16691,-0.00453,0.00046,0.32992
3815.1769,-0.00111,0.00015,0.32996
3815.1869,-0.00461,0.00013,0.33005
3815.1969,-0.00109,0.00015,0.33008
3815.2069,-0.00431,0.00018,0.33006
3815.21689,-0.00071,9e-05,0.33004
3815.22689,-0.0043,-2e-05,0.33003
3815.23689,-0.00088,-0.00025,0.33014
3815.24688,-0.00471,-0.00037,0.33015
3815.25688,-0.00124,-0.00028,0.33015
3815.26688,-0.00458,-8e-05,0.33011
3815.27688,-0.00102,3e-05,0.33014
3815.28687,-0.00465,0.00014,0.33019
3815.29687,-0.0013,0.00012,0.33017
3815.30687,-0.00513,7e-05,0.33011
3815.31687,-0.00141,6e-05,0.33002
3815.32686,-0.00467,4e-05,0.33007
3815.33686,-0.00101,-7e-05,0.33013
3815.34686,-0.00467,-1e-05,0.33014
3815.35686,-0.00099,0.00013,0.33008
3815.36685,-0.00473,0.00027,0.33004
3815.37685,-0.00075,0.00023,0.33001
3815.38685,-0.00418,0.00018,0.33001
3815.39685,-0.00071,-1e-05,0.33005
3815.40684,-0.00476,-3e-05,0.33004
3815.41684,-0.0012,-3e-05,0.33001
3815.42684,-0.00505,-7e-05,0.32999
3815.43684,-0.00121,-0.00022,0.33001
3815.44683,-0.00482,-6e-05,0.33002
3815.45683,-0.00109,0.00014,0.33009
3815.46683,-0.00494,0.00041,0.33005
3815.47682,-0.00122,0.00057,0.3299
3815.48682,-0.00534,0.00061,0.32987
3815.49682,-0.00161,0.00044,0.32993
3815.50682,-0.00518,0.00035,0.32994
3815.51681,-0.00138,0.00037,0.32991
3815.52681,-0.00514,0.00061,0.32993
3815.53681,-0.00114,0.00074,0.33001
3815.54681,-0.0051,0.00072,0.33007
3815.5568,-0.00101,0.00069,0.33013
3815.5668,-0.00463,0.00083,0.33017
3815.5768,-0.00063,0.00086,0.3302
3815.5868,-0.00459,0.00084,0.3302
3815.59679,-0.0009,0.00072,0.33017
3815.60679,-0.0049,0.00067,0.33015
3815.61679,-0.00068,0.00062,0.33014
3815.62679,-0.00441,0.00049,0.33011
3815.63678,-0.00052,0.00037,0.33015
3815.64678,-0.00452,0.00043,0.33011
3815.65678,-0.00043,0.00052,0.33003
3815.66678,-0.00459,0.00074,0.33009
3815.67677,-0.00092,0.00076,0.33016
3815.68677,-0.00495,0.00066,0.33013
3815.69677,-0.00103,0.00051,0.33005
3815.70676,-0.00508,0.00045,0.32998
3815.71676,-0.00119,0.00053,0.33001
3815.72676,-0.00549,0.00073,0.33008
3815.73676,-0.00141,0.00074,0.33006
3815.74675,-0.00532,0.00059,0.33003
3815.75675,-0.00134,0.00051,0.3301
3815.76675,-0.00542,0.00045,0.33017
3815.77675,-0.00137,0.00024,0.33017
3815.78674,-0.00551,0.00018,0.33009
3815.79674,-0.00136,0.00039,0.3301
3815.80674,-0.00551,0.00051,0.33019
3815.81674,-0.00151,0.00041,0.33019
3815.82673,-0.00547,0.00039,0.33013
3815.83673,-0.00127,0.00037,0.3301
3815.84673,-0.00541,0.00062,0.3301
3815.85673,-0.00131,0.00069,0.33015
3815.86672,-0.00546,0.0006,0.33018
3815.87672,-0.00119,0.00045,0.3302
3815.88672,-0.00519,0.00055,0.33019
3815.89672,-0.00122,0.00063,0.33016
3815.90671,-0.00559,0.00065,0.33014
3815.91671,-0.00149,0.0006,0.33016
3815.92671,-0.00559,0.00063,0.33016
3815.93671,-0.00115,0.00047,0.33015
3815.9467,-0.00519,0.00045,0.33013
3815.9567,-0.00095,0.00049,0.33015
3815.9667,-0.00532,0.00047,0.33018
3815.97669,-0.00126,0.00039,0.3302
3815.98669,-0.00557,0.00039,0.33021
3815.99669,-0.00126,0.00037,0.33022
3816.00669,-0.0055,0.00025,0.3302
3816.01668,-0.00127,8e-05,0.33017
3816.02668,-0.0055,0.00019,0.3301
3816.03668,-0.00114,0.00035,0.33014
3816.04668,-0.00545,0.00039,0.33019
3816.05667,-0.00102,0.0004,0.33013
3816.06667,-0.00537,0.00041,0.33009
3816.07667,-0.00113,0.00039,0.33011
3816.08667,-0.00528,0.00036,0.33021
3816.09666,-0.00093,0.00026,0.33028
3816.10666,-0.00547,0.00033,0.33029
3816.11666,-0.00115,0.00036,0.33025
3816.12666,-0.00563,0.00047,0.33016
3816.13665,-0.0015,0.0004,0.33008
3816.14665,-0.00597,0.00031,0.33008
3816.15665,-0.00153,0.00024,0.3301
3816.16665,-0.00582,0.00039,0.33011
3816.17664,-0.00132,0.0005,0.33008
3816.18664,-0.00581,0.00061,0.33006
3816.19664,-0.00141,0.0007,0.33016
3816.20663,-0.00571,0.00072,0.3302
3816.21663,-0.00126,0.00062,0.33012
3816.22663,-0.00581,0.00045,0.33001
3816.23663,-0.00127,0.00031,0.33001
3816.24662,-0.00564,0.00026,0.33008
3816.25662,-0.00119,0.00021,0.33012
3816.26662,-0.00569,0.00019,0.33011
3816.27662,-0.00106,0.00025,0.33004
3816.28661,-0.00542,0.00043,0.33006
3816.29661,-0.00089,0.00054,0.33016
3816.30661,-0.00541,0.0005,0.3302
3816.31661,-0.00084,0.00043,0.33014
3816.3266,-0.00544,0.00033,0.3301
3816.3366,-0.00104,9e-05,0.3301
3816.3466,-0.00559,-0.00011,0.33011
3816.3566,-0.00092,-0.00024,0.33019
3816.36659,-0.0055,-0.00022,0.33017
3816.37659,-0.0012,-0.00027,0.3301
3816.38659,-0.00606,-0.00017,0.33008
3816.39659,-0.0016,-2e-05,0.33006
3816.40658,-0.00613,8e-05,0.33002
3816.41658,-0.00129,0,0.33005
3816.42658,-0.00539,5e-05,0.33014
3816.43657,-0.00035,-0.00012,0.33011
3816.44657,-0.00496,-0.00027,0.33007
3816.45657,-0.00037,-0.00023,0.33008
3816.46657,-0.00492,-0.00017,0.33007
3816.47656,-0.00026,-0.00018,0.33004
3816.48656,-0.00502,-0.00024,0.33007
3816.49656,-0.0003,-0.00028,0.3301
3816.50656,-0.005,-0.00017,0.33013
3816.51655,-0.0003,-0.00023,0.33015
3816.52655,-0.00505,-0.00031,0.33021
3816.53655,-0.00036,-0.0002,0.33023
3816.54655,-0.00524,2e-05,0.33016
3816.55654,-0.00095,0.00012,0.33008
3816.56654,-0.00584,0.00021,0.33003
3816.57654,-0.00102,0.00015,0.33012
3816.58654,-0.00556,3e-05,0.33019
3816.59653,-0.00064,-3e-05,0.33015
3816.60653,-0.00509,2e-05,0.33014
3816.61653,-1e-05,0.00016,0.33015
3816.62653,-0.00488,0.00019,0.33011
3816.63652,-0.00046,0.00018,0.33004
3816.64652,-0.00529,0.00023,0.32994
3816.65652,-0.00032,0.00021,0.32994
3816.66652,-0.00514,0.00014,0.33003
3816.67651,-0.00079,-2e-05,0.33014
3816.68651,-0.00587,-0.00014,0.3302
3816.69651,-0.00098,-0.00033,0.3302
3816.7065,-0.00562,-0.00011,0.33015
3816.7165,-0.00063,0.00012,0.3301
3816.7265,-0.0054,0.00015,0.33007
3816.7365,-0.00042,0.00012,0.3301
3816.74649,-0.00511,0.00021,0.33011
3816.75649,-0.00035,0.00022,0.33015
3816.76649,-0.00555,0.00027,0.3302
3816.77649,-0.00095,0.00023,0.33022
3816.78648,-0.00584,0.00035,0.33024
3816.79648,-0.00079,0.00035,0.33026
3816.80648,-0.00537,0.00022,0.33024
3816.81648,-0.00037,4e-05,0.33018
3816.82647,-0.00534,0.00014,0.33011
3816.83647,-0.00073,0.00032,0.33012
3816.84647,-0.00602,0.00043,0.33022
3816.85647,-0.00123,0.00033,0.33022
3816.86646,-0.0061,0.00028,0.3302
3816.87646,-0.00104,0.00026,0.33021
3816.88646,-0.00596,0.00037,0.3302
3816.89646,-0.00095,0.00038,0.33018
3816.90645,-0.00591,0.00032,0.33018
3816.91645,-0.00089,0.00037,0.33021
3816.92645,-0.00573,0.00063,0.33022
3816.93644,-0.00083,0.00075,0.33021
3816.94644,-0.00602,0.00066,0.33019
3816.95644,-0.00093,0.00046,0.33023
3816.96644,-0.00583,0.00035,0.33022
3816.97643,-0.00061,0.00014,0.33021
3816.98643,-0.00549,0.00022,0.3302
3816.99643,-0.00046,0.00032,0.33021
3817.00643,-0.00556,0.00036,0.33016
3817.01642,-0.00035,0.00029,0.33013
3817.02642,-0.00534,0.00036,0.33015
3817.03642,-0.00033,0.00039,0.33023
3817.04642,-0.00545,0.00036,0.3303
3817.05641,-0.00033,0.00033,0.33028
3817.06641,-0.00531,0.00042,0.33019
3817.07641,-0.0002,0.00042,0.33018
3817.08641,-0.00515,0.00059,0.3302
3817.0964,5e-05,0.00057,0.33019
3817.1064,-0.00547,0.00053,0.33014
3817.1164,-0.00056,0.00063,0.33016
3817.1264,-0.00573,0.00075,0.33024
3817.13639,-0.00063,0.00064,0.33028
3817.14639,-0.00573,0.00045,0.3302
3817.15639,-0.00039,0.00026,0.33024
3817.16639,-0.0055,0.00018,0.33026
3817.17638,-0.00038,0.0001,0.33023
3817.18638,-0.00578,0,0.33021
3817.19638,-0.00062,4e-05,0.33018
3817.20637,-0.00561,0.00037,0.33022
3817.21637,-0.00029,0.0005,0.33022
3817.22637,-0.00536,0.00041,0.33019
3817.23637,-7e-05,0.00023,0.3301
3817.24636,-0.00536,0.0002,0.33006
3817.25636,-5e-05,0.00025,0.3301
3817.26636,-0.00551,0.00044,0.33018
3817.27636,-0.00048,0.00052,0.33022
3817.28635,-0.00575,0.00054,0.3302
3817.29635,-0.00015,0.00043,0.33018
3817.30635,-0.00502,0.00041,0.33019
3817.31635,0.00039,0.00045,0.33017
3817.32634,-0.00531,0.00061,0.33012
3817.33634,-0.00047,0.00063,0.33009
3817.34634,-0.00596,0.00053,0.33011
3817.35634,-0.00032,0.00039,0.33011
3817.36633,-0.00535,0.00045,0.33011
3817.37633,-0.0002,0.00047,0.33012
3817.38633,-0.00574,0.00054,0.33015
3817.39633,-0.00054,0.00048,0.33016
3817.40632,-0.00593,0.00038,0.33018
3817.41632,-0.00024,0.00029,0.33025
3817.42632,-0.00546,0.00027,0.33025
3817.43631,-6e-05,0.00019,0.33024
3817.44631,-0.00566,0.00028,0.33023
3817.45631,-0.00038,0.00033,0.33024
3817.46631,-0.00577,0.00047,0.33014
3817.4763,-0.00017,0.00059,0.33013
3817.4863,-0.00549,0.00058,0.33012
3817.4963,-0.0002,0.00048,0.3301
3817.5063,-0.00588,0.00051,0.33007
3817.51629,-0.00052,0.00048,0.33016
3817.52629,-0.00592,0.00039,0.33023
3817.53629,-0.00011,0.00026,0.33024
3817.54629,-0.00553,0.0002,0.33023
3817.55628,-0.00033,0.00024,0.33026
3817.56628,-0.00606,0.00042,0.3303
3817.57628,-0.00067,0.00044,0.33032
3817.58628,-0.00611,0.00048,0.33025
3817.59627,-0.00034,0.00043,0.33021
3817.60627,-0.00569,0.00042,0.33015
3817.61627,6e-05,0.00031,0.33016
3817.62627,-0.00531,0.00035,0.33021
3817.63626,0.00027,0.00028,0.33027
3817.64626,-0.00545,0.00022,0.33021
3817.65626,-0.00018,0.00019,0.33013
3817.66625,-0.00597,0.00027,0.33014
3817.67625,-0.0005,0.00044,0.33016
3817.68625,-0.00618,0.0007,0.33019
3817.69625,-0.0005,0.00085,0.33014
3817.70624,-0.00588,0.00105,0.33011
3817.71624,-5e-05,0.00124,0.3302
3817.72624,-0.00551,0.00142,0.33023
3817.73624,0.00015,0.00126,0.33018
3817.74623,-0.00561,0.00096,0.3301
3817.75623,-0.0001,0.0008,0.33014
3817.76623,-0.00565,0.00091,0.3302
3817.77623,0.00038,0.00093,0.33024
3817.78622,-0.00512,0.00104,0.33027
3817.79622,0.00049,0.00109,0.33027
3817.80622,-0.00552,0.00113,0.33027
3817.81622,0.00014,0.00113,0.33028
3817.82621,-0.0056,0.00125,0.33026
3817.83621,0.00019,0.00142,0.33022
3817.84621,-0.00529,0.00155,0.3302
3817.85621,0.0006,0.00152,0.33017
3817.8662,-0.00533,0.00161,0.33018
3817.8762,3e-05,0.00183,0.33019
3817.8862,-0.00588,0.0019,0.33014
3817.8962,5e-05,0.00168,0.33006
3817.90619,-0.00547,0.00146,0.33007
3817.91619,0.00069,0.00124,0.33006
3817.92619,-0.00499,0.00125,0.33008
3817.93618,0.00058,0.00124,0.33017
3817.94618,-0.00556,0.00119,0.3302
3817.95618,0.00027,0.001,0.33016
3817.96618,-0.00555,0.00098,0.33017
3817.97617,0.00043,0.00094,0.33024
3817.98617,-0.00533,0.00086,0.33022
3817.99617,0.00041,0.00082,0.33019
3818.00617,-0.0055,0.0008,0.3302
3818.01616,0.00044,0.00062,0.3302
3818.02616,-0.00551,0.00069,0.3302
3818.03616,0.00032,0.00065,0.33023
3818.04616,-0.00572,0.00052,0.33016
3818.05615,0.00011,0.00038,0.33013
3818.06615,-0.00568,0.00042,0.33012
3818.07615,0.00039,0.00059,0.33017
3818.08615,-0.0055,0.00077,0.33022
3818.09614,0.00028,0.00089,0.33022
3818.10614,-0.0061,0.00096,0.33016
3818.11614,-0.00028,0.00085,0.33014
3818.12614,-0.00601,0.00089,0.33017
3818.13613,0.00017,0.00087,0.33017
3818.14613,-0.00582,0.00077,0.33015
3818.15613,0.00013,0.0006,0.33021
3818.16612,-0.00606,0.00067,0.33024
3818.17612,-0.00028,0.00064,0.33024
3818.18612,-0.00623,0.00056,0.33016
3818.19612,3e-05,0.00051,0.33007
3818.20611,-0.0058,0.0005,0.33006
3818.21611,0.0005,0.00043,0.33015
3818.22611,-0.00531,0.00045,0.33017
3818.23611,0.00085,0.00048,0.33018
3818.2461,-0.00535,0.00059,0.3302
3818.2561,0.00048,0.00062,0.33021
3818.2661,-0.00571,0.00054,0.3302
3818.2761,0.00029,0.00045,0.33024
3818.28609,-0.0058,0.00039,0.33023
3818.29609,0.0003,0.0003,0.33021
3818.30609,-0.00561,0.00041,0.33027
3818.31609,0.00054,0.00042,0.3303
3818.32608,-0.00577,0.00047,0.33026
3818.33608,0.00032,0.00045,0.33021
3818.34608,-0.00574,0.00055,0.33012
3818.35608,0.00028,0.00059,0.3301
3818.36607,-0.00596,0.00047,0.33013
3818.37607,0.00016,0.00035,0.33016
3818.38607,-0.00612,0.00026,0.33014
3818.39606,-0.00012,0.00025,0.33021
3818.40606,-0.00645,0.00028,0.33029
3818.41606,-0.00028,0.00024,0.3303
3818.42606,-0.00653,0.00031,0.33022
3818.43605,-0.00018,0.00058,0.33018
3818.44605,-0.00613,0.00106,0.33017
3818.45605,0.00019,0.00115,0.3302
3818.46605,-0.006,0.00096,0.3302
3818.47604,0.00023,0.00073,0.33016
3818.48604,-0.00576,0.00061,0.33014
3818.49604,0.00079,0.00055,0.33012
3818.50604,-0.00542,0.00048,0.33013
3818.51603,0.00065,0.00036,0.33019
3818.52603,-0.00578,0.00042,0.33011
3818.53603,0.00059,0.00048,0.3301
3818.54603,-0.00574,0.00036,0.33016
3818.55602,0.00043,0.00038,0.33018
3818.56602,-0.00583,0.00055,0.33023
3818.57602,0.00076,0.00056,0.33023
3818.58602,-0.0055,0.00057,0.33015
3818.59601,0.00066,0.00055,0.33014
3818.60601,-0.00564,0.00043,0.33016
3818.61601,0.00073,0.0003,0.3302
3818.62601,-0.0057,0.00047,0.33016
3818.636,0.00067,0.00055,0.33012
3818.646,-0.00585,0.00046,0.33018
3818.656,0.00039,0.00015,0.33023
3818.66599,-0.00616,-3e-05,0.33017
3818.67599,0.00012,-9e-05,0.33012
3818.68599,-0.00655,-5e-05,0.33012
3818.69599,-1e-05,4e-05,0.33014
3818.70598,-0.0062,0.00027,0.33009
3818.71598,0.00051,0.0003,0.33013
3818.72598,-0.00586,0.00017,0.33015
3818.73598,0.0004,8e-05,0.33017
3818.74597,-0.00621,0.00013,0.33017
3818.75597,0.00026,0.0003,0.33021
3818.76597,-0.00638,0.0006,0.33024
3818.77597,-3e-05,0.00058,0.33024
3818.78596,-0.00652,0.00057,0.33022
3818.79596,0.00022,0.00044,0.33023
3818.80596,-0.00633,0.00027,0.33026
3818.81596,9e-05,0.00033,0.33022
3818.82595,-0.00636,0.00058,0.33016
3818.83595,0.00038,0.00062,0.33016
3818.84595,-0.00611,0.0006,0.33015
3818.85595,0.00041,0.0005,0.33016
3818.86594,-0.00602,0.00039,0.33014
3818.87594,0.00064,0.00016,0.33009
3818.88594,-0.00594,-8e-05,0.33004
3818.89593,0.00064,-0.00032,0.33005
3818.90593,-0.00616,-0.00036,0.33008
3818.91593,0.00018,-0.00021,0.3301
3818.92593,-0.00663,6e-05,0.33009
3818.93592,-8e-05,0.00019,0.33012
3818.94592,-0.00667,0.00031,0.33015
3818.95592,4e-05,0.00033,0.33018
3818.96592,-0.00646,0.00029,0.33023
3818.97591,0.00039,-1e-05,0.33028
3818.98591,-0.00595,-0.0002,0.33024
3818.99591,0.00085,-0.00019,0.33015
3819.00591,-0.00591,-0,0.33011
3819.0159,0.00065,0.00013,0.33011
3819.0259,-0.00624,3e-05,0.33016
3819.0359,0.00043,-0.00013,0.33021
3819.0459,-0.00586,2e-05,0.33017
3819.05589,0.00097,0.00025,0.33013
3819.06589,-0.00596,0.00034,0.33012
3819.07589,0.00054,0.00011,0.33019
3819.08589,-0.00614,-0.00017,0.33021
3819.09588,0.0006,-0.00028,0.33021
3819.10588,-0.00632,-1e-05,0.3302
3819.11588,0.00042,6e-05,0.3302
3819.12587,-0.00594,-4e-05,0.3302
3819.13587,0.00108,-0.00011,0.33017
3819.14587,-0.00567,-1e-05,0.33021
3819.15587,0.00089,0.0001,0.33025
3819.16586,-0.00589,9e-05,0.33038
3819.17586,0.00109,-0.00013,0.33074
3819.18586,-0.00568,-0.00018,0.3306
3819.19586,0.00083,-0.00015,0.33029
3819.20585,-0.00573,-9e-05,0.3301
3819.21585,0.00093,-0.00017,0.33013
3819.22585,-0.00602,-0.00026,0.33012
3819.23585,0.00074,-0.00032,0.3301
3819.24584,-0.00596,-0.00021,0.33011
3819.25584,0.00062,-9e-05,0.33009
3819.26584,-0.00638,2e-05,0.33004
3819.27584,0.00032,-0.0002,0.33006
3819.28583,-0.00656,-0.00022,0.33007
3819.29583,0.00025,-9e-05,0.33011
3819.30583,-0.00658,2e-05,0.33009
3819.31583,0.00026,4e-05,0.33006
3819.32582,-0.00667,3e-05,0.33014
3819.33582,0.00023,4e-05,0.33016
3819.34582,-0.00638,4e-05,0.3301
3819.35582,0.00066,-3e-05,0.3301
3819.36581,-0.00596,-0.00012,0.33007
3819.37581,0.0008,-0.00024,0.33009
3819.38581,-0.00633,-0.00032,0.33008
3819.3958,0.00026,-0.00051,0.33011
3819.4058,-0.00679,-0.00043,0.3301
3819.4158,0.00015,-0.00021,0.3301
3819.4258,-0.00669,-0.0001,0.33007
3819.43579,9e-05,-8e-05,0.3301
3819.44579,-0.0068,-1e-05,0.3301
3819.45579,0.00041,-0.00016,0.33008
3819.46579,-0.00644,-0.00028,0.33004
3819.47578,0.00038,-0.00026,0.33004
3819.48578,-0.00657,-8e-05,0.33011
3819.49578,0.00058,-0,0.33019
3819.50578,-0.00615,0.00014,0.33018
3819.51577,0.00075,-2e-05,0.33016
3819.52577,-0.00632,-0.00021,0.33016
3819.53577,0.00084,-0.00022,0.33011
3819.54577,-0.00608,-4e-05,0.3301
3819.55576,0.00065,-0.00013,0.33015
3819.56576,-0.00654,-0.00034,0.33018
3819.57576,0.00067,-0.00046,0.33014
3819.58576,-0.00615,-0.0003,0.33004
3819.59575,0.00078,-0.00023,0.33
3819.60575,-0.00632,-0.00013,0.33007
3819.61575,0.00067,-4e-05,0.33015
3819.62574,-0.00641,-2e-05,0.33012
3819.63574,0.00048,6e-05,0.33011
3819.64574,-0.00663,0.0001,0.33018
3819.65574,0.00053,-1e-05,0.3302
3819.66573,-0.00634,2e-05,0.33011
3819.67573,0.00065,2e-05,0.33013
3819.68573,-0.00657,9e-05,0.33018
3819.69573,0.00062,8e-05,0.33018
3819.70572,-0.00644,0.00011,0.33009
3819.71572,0.0004,5e-05,0.33001
3819.72572,-0.00684,6e-05,0.33002
3819.73572,0.00024,0.00015,0.33005
3819.74571,-0.00696,0.00027,0.33006
3819.75571,0.00028,0.00031,0.33012
3819.76571,-0.0066,0.00033,0.33016
3819.77571,0.0009,0.00038,0.33019
3819.7857,-0.00602,0.00045,0.3301
3819.7957,0.0012,0.00025,0.33007
3819.8057,-0.00589,3e-05,0.3301
3819.8157,0.00123,-0.0001,0.33009
3819.82569,-0.00598,-0.00022,0.33008
3819.83569,0.00094,-0.0003,0.33011
